n,knob_blockdim_x,knob_blockdim_y,knob_unroll_dct,knob_unroll_width,knob_unroll_height,knob_array_partition1,knob_array_partition2,knob_I_B,obj1,obj2
2734,8,4,4,4,1,8,524288,0,0.706718,6197.8
2735,8,4,4,4,2,1,4194304,0,0.704093,9062.886
2736,8,4,4,4,2,2,2097152,0,0.753805,9280.74
2737,8,4,4,8,1,1,4194304,0,0.712022,8135.61
2738,8,4,4,8,1,2,2097152,0,0.713845,9192.694
2739,8,4,8,1,1,1,4194304,0,0.690655,4760.602
2740,8,4,8,1,1,2,2097152,0,0.698535,4975.53
2741,8,4,8,1,1,4,1048576,0,0.699848,5139.918
2742,8,4,8,1,1,8,524288,0,0.712653,5041.232
2743,8,4,8,1,2,1,4194304,0,0.692486,5208.812
2744,8,4,8,1,2,2,2097152,0,0.685921,5598.502
2745,8,4,8,1,2,4,1048576,0,0.700693,5849.872
2746,8,4,8,1,4,1,4194304,0,0.700623,6229.188
2747,8,4,8,2,1,1,4194304,0,0.715607,5410.174
2748,8,4,8,2,1,2,2097152,0,0.704444,5745.866
2749,8,4,8,2,1,4,1048576,0,0.693937,6029.688
2750,8,4,8,2,2,1,4194304,0,0.699544,6796.034
2751,8,4,8,4,1,1,4194304,0,0.701817,7128.268
2752,8,4,8,4,1,2,2097152,0,0.700011,7933.184
2753,8,8,1,1,1,1,4194304,0,0.693171,4042.668
2754,8,8,1,1,1,2,2097152,0,0.703073,4089.75
2755,8,8,1,1,1,4,1048576,0,0.705087,4099.858
2756,8,8,1,1,1,8,524288,0,0.704248,4254.404
2757,8,8,1,1,2,1,4194304,0,0.688672,4107.306
2758,8,8,1,1,2,2,2097152,0,0.70646,4151.196
2759,8,8,1,1,2,4,1048576,0,0.695049,4194.82
2760,8,8,1,1,2,8,524288,0,0.719381,4312.392
2761,8,8,1,1,4,1,4194304,0,0.699512,4112.892
2762,8,8,1,1,4,2,2097152,0,0.707901,4164.762
2763,8,8,1,1,4,4,1048576,0,0.704881,4270.364
2764,8,8,1,1,4,8,524288,0,0.704377,4327.82
2765,8,8,1,2,1,1,4194304,0,0.70324,4139.758
2766,8,8,1,2,1,2,2097152,0,0.690485,4261.852
2767,8,8,1,2,1,4,1048576,0,0.704583,4375.434
2768,8,8,1,2,1,8,524288,0,0.707436,4403.364
2769,8,8,1,2,2,1,4194304,0,0.698405,4167.954
2770,8,8,1,2,2,2,2097152,0,0.699579,4259.99
2771,8,8,1,2,2,4,1048576,0,0.705117,4339.258
2772,8,8,1,2,2,8,524288,0,0.712668,4401.236
2773,8,8,1,2,4,1,4194304,0,0.699008,4216.632
2774,8,8,1,4,1,1,4194304,0,0.691827,4234.188
2775,8,8,1,4,1,2,2097152,0,0.699044,4307.604
2776,8,8,1,4,1,4,1048576,0,0.708779,4395.916
2777,8,8,1,4,1,8,524288,0,0.701226,4508.434
2778,8,8,1,8,1,1,4194304,0,0.692834,4978.19
2779,8,8,1,8,1,8,524288,0,0.719856,4830.294
2780,8,8,2,1,1,1,4194304,0,0.69818,5715.276
2781,8,8,2,1,1,2,2097152,0,0.700349,5846.946
2782,8,8,2,1,1,4,1048576,0,0.712024,4895.73
2783,8,8,2,1,1,8,524288,0,0.716694,4854.5
2784,8,8,2,1,2,1,4194304,0,0.71055,7626.752
2785,8,8,2,1,2,2,2097152,0,0.730727,7705.754
2786,8,8,2,1,2,4,1048576,0,0.713051,5350.59
2787,8,8,2,1,2,8,524288,0,0.716887,5274.248
2788,8,8,2,1,4,1,4194304,0,0.710147,10299.254
2789,8,8,2,1,4,2,2097152,0,0.703477,10703.574
2790,8,8,2,1,4,4,1048576,0,0.704311,6177.318
2791,8,8,2,1,4,8,524288,0,0.72532,5818.218
2792,8,8,2,2,1,1,4194304,0,0.690341,7204.078
2793,8,8,2,2,1,2,2097152,0,0.703684,7569.562
2794,8,8,2,2,1,4,1048576,0,0.705685,5280.1
2795,8,8,2,2,1,8,524288,0,0.712524,5210.94
2796,8,8,2,2,2,1,4194304,0,0.72489,10950.422
2797,8,8,2,2,2,2,2097152,0,0.713051,11264.568
2798,8,8,2,2,2,4,1048576,0,0.696542,6543.866
2799,8,8,2,2,2,8,524288,0,0.743901,6029.688
2800,8,8,2,4,1,1,4194304,0,0.70752,10340.484
2801,8,8,2,4,1,2,2097152,0,0.707853,10527.748
2802,8,8,2,4,1,4,1048576,0,0.712523,6132.098
2803,8,8,2,4,1,8,524288,0,0.727034,5835.774
2804,8,8,4,1,1,1,4194304,0,0.681526,4965.422
2805,8,8,4,1,1,2,2097152,0,0.688156,4897.592
2806,8,8,4,1,1,4,1048576,0,0.695448,5071.822
2807,8,8,4,1,1,8,524288,0,0.70705,5011.706
2808,8,8,4,1,2,1,4194304,0,0.694979,5558.07
2809,8,8,4,1,2,2,2097152,0,0.695311,5609.674
2810,8,8,4,1,2,4,1048576,0,0.696471,6130.502
2811,8,8,4,1,2,8,524288,0,0.726464,5505.136
2812,8,8,4,1,4,1,4194304,0,0.705184,7630.476
2813,8,8,4,1,4,2,2097152,0,0.694911,7615.048
2814,8,8,4,1,4,4,1048576,0,0.729872,6882.484
2815,8,8,4,1,4,8,524288,0,0.708332,6465.662
2816,8,8,4,1,8,1,4194304,0,0.740274,9330.482
2817,8,8,4,2,1,1,4194304,0,0.713845,5644.786
2818,8,8,4,2,1,2,2097152,0,0.695116,5863.172
2819,8,8,4,2,1,4,1048576,0,0.699757,6128.64
2820,8,8,4,2,1,8,524288,0,0.709536,5401.396
2821,8,8,4,2,2,1,4194304,0,0.722652,7469.546
2822,8,8,4,2,2,2,2097152,0,0.725138,7032.508
2823,8,8,4,2,2,4,1048576,0,0.700282,7515.564
2824,8,8,4,2,2,8,524288,0,0.716687,6878.228
2825,8,8,4,2,4,1,4194304,0,0.705515,9301.222
2826,8,8,4,4,1,1,4194304,0,0.698928,7461.3
2827,8,8,4,4,1,2,2097152,0,0.706386,7357.826
2828,8,8,4,4,1,4,1048576,0,0.722463,7350.644
2829,8,8,4,4,1,8,524288,0,0.716828,6398.364
2830,8,8,4,4,2,1,4194304,0,0.715692,9491.412
2831,8,8,8,1,1,1,4194304,0,0.686386,4766.72
2832,8,8,8,1,1,2,2097152,0,0.687535,4943.344
2833,8,8,8,1,1,4,1048576,0,0.703131,5174.232
2834,8,8,8,1,1,8,524288,0,0.71528,5131.672
2835,8,8,8,1,2,1,4194304,0,0.70217,5411.504
2836,8,8,8,1,2,2,2097152,0,0.68986,5955.74
2837,8,8,8,1,4,1,4194304,0,0.694058,6939.94
2838,8,8,8,2,1,1,4194304,0,0.70034,5553.548
2839,8,8,8,2,1,2,2097152,0,0.693773,6022.24
2840,8,8,8,2,1,4,1048576,0,0.706742,6641.754
2841,8,8,8,2,2,1,4194304,0,0.698559,7524.076
2842,8,8,8,4,1,1,4194304,0,0.711831,7803.11
2843,8,8,8,4,1,2,2097152,0,0.701325,7694.848
