n,knob_UNROLL_F,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_array_part1,knob_array_part2,knob_I_B,obj1,obj2,FF
1548,8,2,1,2,128,1,0,0.000286,9653.140,808
1549,8,2,1,2,128,2,0,0.000286,9653.140,808
1550,8,2,1,2,128,4,0,0.000287,9788.268,808
1551,8,2,1,2,128,8,0,0.000276,8131.620,612
1552,8,2,1,2,64,1,0,0.000293,10178.490,821
1553,8,2,1,2,64,2,0,0.000293,10178.490,821
1554,8,2,1,2,64,4,0,0.000279,10488.646,821
1555,8,2,1,2,64,8,0,0.000273,8540.994,625
1556,8,2,1,2,32,1,0,0.000294,11801.622,851
1557,8,2,1,2,32,2,0,0.000294,11801.622,851
1558,8,2,1,2,32,4,0,0.000292,11900.840,851
1559,8,2,1,2,32,8,0,0.000267,10052.938,656
1560,8,2,1,3,512,1,0,0.000320,10255.630,812
1561,8,2,1,3,512,2,0,0.000322,12647.768,1174
1562,8,2,1,3,512,4,0,0.000324,9924.460,835
1563,8,2,1,3,512,8,0,0.000306,8352.134,657
1564,8,2,1,3,256,1,0,0.000320,10645.852,815
1565,8,2,1,3,256,2,0,0.000334,13105.820,1177
1566,8,2,1,3,256,4,0,0.000323,10382.512,838
1567,8,2,1,3,256,8,0,0.000308,8806.728,660
1568,8,2,1,3,128,1,0,0.000316,11216.156,820
1569,8,2,1,3,128,2,0,0.000323,13589.940,1182
1570,8,2,1,3,128,4,0,0.000326,10881.262,842
1571,8,2,1,3,128,8,0,0.000316,9655.800,665
1572,8,2,1,3,64,1,0,0.000314,11618.348,841
1573,8,2,1,3,64,2,0,0.000325,14126.728,1203
1574,8,2,1,3,64,4,0,0.000326,11301.542,864
1575,8,2,1,3,64,8,0,0.000314,9650.746,685
1576,8,2,1,3,32,1,0,0.000330,13453.216,884
1577,8,2,1,3,32,2,0,0.000332,15842.162,1246
1578,8,2,1,3,32,4,0,0.000323,12879.986,907
1579,8,2,1,3,32,8,0,0.000311,11216.954,728
1580,8,2,1,4,512,1,0,0.000261,8529.822,669
1581,8,2,1,4,512,2,0,0.000261,8529.822,669
1582,8,2,1,4,512,4,0,0.000261,8529.822,669
1583,8,2,1,4,512,8,0,0.000254,9294.572,753
1584,8,2,1,4,256,1,0,0.000261,9075.654,671
1585,8,2,1,4,256,2,0,0.000261,9075.654,671
1586,8,2,1,4,256,4,0,0.000261,9075.654,671
1587,8,2,1,4,256,8,0,0.000259,9850.512,755
1588,8,2,1,4,128,1,0,0.000268,9683.996,675
1589,8,2,1,4,128,2,0,0.000268,9683.996,675
1590,8,2,1,4,128,4,0,0.000268,9683.996,675
1591,8,2,1,4,128,8,0,0.000255,10400.600,759
1592,8,2,1,4,64,1,0,0.000260,10269.994,699
1593,8,2,1,4,64,2,0,0.000260,10269.994,699
1594,8,2,1,4,64,4,0,0.000260,10269.994,699
1595,8,2,1,4,64,8,0,0.000256,10750.922,783
1596,8,2,1,4,32,1,0,0.000271,12095.552,752
1597,8,2,1,4,32,2,0,0.000271,12095.552,752
1598,8,2,1,4,32,4,0,0.000271,12095.552,752
1599,8,2,1,4,32,8,0,0.000259,12854.716,836
1600,8,2,2,1,512,1,0,0.000290,8401.876,740
1601,8,2,2,1,512,2,0,0.000290,8377.936,737
1602,8,2,2,1,512,4,0,0.000293,8428.210,743
1603,8,2,2,1,512,8,0,0.000299,6499.976,521
1604,8,2,2,1,256,1,0,0.000297,8705.648,742
1605,8,2,2,1,256,2,0,0.000296,8633.296,739
1606,8,2,2,1,256,4,0,0.000296,8746.878,745
1607,8,2,2,1,256,8,0,0.000298,6850.032,523
1608,8,2,2,1,128,1,0,0.000295,9088.156,743
1609,8,2,2,1,128,2,0,0.000298,9052.512,743
1610,8,2,2,1,128,4,0,0.000298,9063.418,745
1611,8,2,2,1,128,8,0,0.000298,7274.834,527
1612,8,2,2,1,64,1,0,0.000306,9534.238,756
1613,8,2,2,1,64,2,0,0.000297,9624.146,756
1614,8,2,2,1,64,4,0,0.000295,9598.078,759
1615,8,2,2,1,64,8,0,0.000299,7762.412,540
1616,8,2,2,1,32,1,0,0.000295,10985.534,776
1617,8,2,2,1,32,2,0,0.000296,10910.788,776
1618,8,2,2,1,32,4,0,0.000295,10987.928,779
1619,8,2,2,1,32,8,0,0.000297,9080.442,560
1620,8,2,2,2,512,1,0,0.000264,9094.540,806
1621,8,2,2,2,512,2,0,0.000264,9094.540,806
1622,8,2,2,2,512,4,0,0.000265,9173.808,804
1623,8,2,2,2,512,8,0,0.000267,7242.648,600
1624,8,2,2,2,256,1,0,0.000268,9436.882,807
1625,8,2,2,2,256,2,0,0.000268,9436.882,807
1626,8,2,2,2,256,4,0,0.000268,9573.074,805
1627,8,2,2,2,256,8,0,0.000272,7727.300,609
1628,8,2,2,2,128,1,0,0.000286,9653.140,808
1629,8,2,2,2,128,2,0,0.000286,9653.140,808
1630,8,2,2,2,128,4,0,0.000287,9788.268,808
1631,8,2,2,2,128,8,0,0.000276,8131.620,612
1632,8,2,2,2,64,1,0,0.000293,10178.490,821
1633,8,2,2,2,64,2,0,0.000293,10178.490,821
1634,8,2,2,2,64,4,0,0.000279,10488.646,821
1635,8,2,2,2,64,8,0,0.000273,8540.994,625
1636,8,2,2,2,32,1,0,0.000294,11801.622,851
1637,8,2,2,2,32,2,0,0.000294,11801.622,851
1638,8,2,2,2,32,4,0,0.000292,11900.840,851
1639,8,2,2,2,32,8,0,0.000267,10052.938,656
1640,8,2,2,3,512,1,0,0.000320,10255.630,812
1641,8,2,2,3,512,2,0,0.000322,12647.768,1174
1642,8,2,2,3,512,4,0,0.000324,9924.460,835
1643,8,2,2,3,512,8,0,0.000306,8352.134,657
1644,8,2,2,3,256,1,0,0.000320,10645.852,815
1645,8,2,2,3,256,2,0,0.000334,13105.820,1177
1646,8,2,2,3,256,4,0,0.000323,10382.512,838
1647,8,2,2,3,256,8,0,0.000308,8806.728,660
1648,8,2,2,3,128,1,0,0.000316,11216.156,820
1649,8,2,2,3,128,2,0,0.000323,13589.940,1182
1650,8,2,2,3,128,4,0,0.000326,10881.262,842
1651,8,2,2,3,128,8,0,0.000316,9655.800,665
1652,8,2,2,3,64,1,0,0.000314,11618.348,841
1653,8,2,2,3,64,2,0,0.000325,14126.728,1203
1654,8,2,2,3,64,4,0,0.000326,11301.542,864
1655,8,2,2,3,64,8,0,0.000314,9650.746,685
1656,8,2,2,3,32,1,0,0.000330,13453.216,884
1657,8,2,2,3,32,2,0,0.000332,15842.162,1246
1658,8,2,2,3,32,4,0,0.000323,12879.986,907
1659,8,2,2,3,32,8,0,0.000311,11216.954,728
1660,8,2,2,4,512,1,0,0.000261,8529.822,669
1661,8,2,2,4,512,2,0,0.000261,8529.822,669
1662,8,2,2,4,512,4,0,0.000261,8529.822,669
1663,8,2,2,4,512,8,0,0.000254,9294.572,753
1664,8,2,2,4,256,1,0,0.000261,9075.654,671
1665,8,2,2,4,256,2,0,0.000261,9075.654,671
1666,8,2,2,4,256,4,0,0.000261,9075.654,671
1667,8,2,2,4,256,8,0,0.000259,9850.512,755
1668,8,2,2,4,128,1,0,0.000268,9683.996,675
1669,8,2,2,4,128,2,0,0.000268,9683.996,675
1670,8,2,2,4,128,4,0,0.000268,9683.996,675
1671,8,2,2,4,128,8,0,0.000255,10400.600,759
1672,8,2,2,4,64,1,0,0.000260,10269.994,699
1673,8,2,2,4,64,2,0,0.000260,10269.994,699
1674,8,2,2,4,64,4,0,0.000260,10269.994,699
1675,8,2,2,4,64,8,0,0.000256,10750.922,783
1676,8,2,2,4,32,1,0,0.000271,12095.552,752
1677,8,2,2,4,32,2,0,0.000271,12095.552,752
1678,8,2,2,4,32,4,0,0.000271,12095.552,752
1679,8,2,2,4,32,8,0,0.000259,12854.716,836
1680,8,2,3,1,512,1,0,0.000290,8401.876,740
1681,8,2,3,1,512,2,0,0.000290,8377.936,737
1682,8,2,3,1,512,4,0,0.000293,8428.210,743
1683,8,2,3,1,512,8,0,0.000299,6499.976,521
1684,8,2,3,1,256,1,0,0.000297,8705.648,742
1685,8,2,3,1,256,2,0,0.000296,8633.296,739
1686,8,2,3,1,256,4,0,0.000296,8746.878,745
1687,8,2,3,1,256,8,0,0.000298,6850.032,523
1688,8,2,3,1,128,1,0,0.000295,9088.156,743
1689,8,2,3,1,128,2,0,0.000298,9052.512,743
1690,8,2,3,1,128,4,0,0.000298,9063.418,745
1691,8,2,3,1,128,8,0,0.000298,7274.834,527
1692,8,2,3,1,64,1,0,0.000306,9534.238,756
1693,8,2,3,1,64,2,0,0.000297,9624.146,756
1694,8,2,3,1,64,4,0,0.000295,9598.078,759
1695,8,2,3,1,64,8,0,0.000299,7762.412,540
1696,8,2,3,1,32,1,0,0.000295,10985.534,776
1697,8,2,3,1,32,2,0,0.000296,10910.788,776
1698,8,2,3,1,32,4,0,0.000295,10987.928,779
1699,8,2,3,1,32,8,0,0.000297,9080.442,560
1700,8,2,3,2,512,1,0,0.000264,9094.540,806
1701,8,2,3,2,512,2,0,0.000264,9094.540,806
1702,8,2,3,2,512,4,0,0.000265,9173.808,804
1703,8,2,3,2,512,8,0,0.000267,7242.648,600
1704,8,2,3,2,256,1,0,0.000268,9436.882,807
1705,8,2,3,2,256,2,0,0.000268,9436.882,807
1706,8,2,3,2,256,4,0,0.000268,9573.074,805
1707,8,2,3,2,256,8,0,0.000272,7727.300,609
1708,8,2,3,2,128,1,0,0.000286,9653.140,808
1709,8,2,3,2,128,2,0,0.000286,9653.140,808
1710,8,2,3,2,128,4,0,0.000287,9788.268,808
1711,8,2,3,2,128,8,0,0.000276,8131.620,612
1712,8,2,3,2,64,1,0,0.000293,10178.490,821
1713,8,2,3,2,64,2,0,0.000293,10178.490,821
1714,8,2,3,2,64,4,0,0.000279,10488.646,821
1715,8,2,3,2,64,8,0,0.000273,8540.994,625
1716,8,2,3,2,32,1,0,0.000294,11801.622,851
1717,8,2,3,2,32,2,0,0.000294,11801.622,851
1718,8,2,3,2,32,4,0,0.000292,11900.840,851
1719,8,2,3,2,32,8,0,0.000267,10052.938,656
1720,8,2,3,3,512,1,0,0.000320,10255.630,812
1721,8,2,3,3,512,2,0,0.000322,12647.768,1174
1722,8,2,3,3,512,4,0,0.000324,9924.460,835
1723,8,2,3,3,512,8,0,0.000306,8352.134,657
1724,8,2,3,3,256,1,0,0.000320,10645.852,815
1725,8,2,3,3,256,2,0,0.000334,13105.820,1177
1726,8,2,3,3,256,4,0,0.000323,10382.512,838
1727,8,2,3,3,256,8,0,0.000308,8806.728,660
1728,8,2,3,3,128,1,0,0.000316,11216.156,820
1729,8,2,3,3,128,2,0,0.000323,13589.940,1182
1730,8,2,3,3,128,4,0,0.000326,10881.262,842
1731,8,2,3,3,128,8,0,0.000316,9655.800,665
1732,8,2,3,3,64,1,0,0.000314,11618.348,841
1733,8,2,3,3,64,2,0,0.000325,14126.728,1203
1734,8,2,3,3,64,4,0,0.000326,11301.542,864
1735,8,2,3,3,64,8,0,0.000314,9650.746,685
1736,8,2,3,3,32,1,0,0.000330,13453.216,884
1737,8,2,3,3,32,2,0,0.000332,15842.162,1246
1738,8,2,3,3,32,4,0,0.000323,12879.986,907
1739,8,2,3,3,32,8,0,0.000311,11216.954,728
1740,8,2,3,4,512,1,0,0.000261,8529.822,669
1741,8,2,3,4,512,2,0,0.000261,8529.822,669
1742,8,2,3,4,512,4,0,0.000261,8529.822,669
1743,8,2,3,4,512,8,0,0.000254,9294.572,753
1744,8,2,3,4,256,1,0,0.000261,9075.654,671
1745,8,2,3,4,256,2,0,0.000261,9075.654,671
1746,8,2,3,4,256,4,0,0.000261,9075.654,671
1747,8,2,3,4,256,8,0,0.000259,9850.512,755
1748,8,2,3,4,128,1,0,0.000268,9683.996,675
1749,8,2,3,4,128,2,0,0.000268,9683.996,675
1750,8,2,3,4,128,4,0,0.000268,9683.996,675
1751,8,2,3,4,128,8,0,0.000255,10400.600,759
1752,8,2,3,4,64,1,0,0.000260,10269.994,699
1753,8,2,3,4,64,2,0,0.000260,10269.994,699
1754,8,2,3,4,64,4,0,0.000260,10269.994,699
1755,8,2,3,4,64,8,0,0.000256,10750.922,783
1756,8,2,3,4,32,1,0,0.000271,12095.552,752
1757,8,2,3,4,32,2,0,0.000271,12095.552,752
1758,8,2,3,4,32,4,0,0.000271,12095.552,752
1759,8,2,3,4,32,8,0,0.000259,12854.716,836
1760,8,2,4,1,512,1,0,0.000290,8401.876,740
1761,8,2,4,1,512,2,0,0.000290,8377.936,737
1762,8,2,4,1,512,4,0,0.000293,8428.210,743
1763,8,2,4,1,512,8,0,0.000299,6499.976,521
1764,8,2,4,1,256,1,0,0.000297,8705.648,742
1765,8,2,4,1,256,2,0,0.000296,8633.296,739
1766,8,2,4,1,256,4,0,0.000296,8746.878,745
1767,8,2,4,1,256,8,0,0.000298,6850.032,523
1768,8,2,4,1,128,1,0,0.000295,9088.156,743
1769,8,2,4,1,128,2,0,0.000298,9052.512,743
1770,8,2,4,1,128,4,0,0.000298,9063.418,745
1771,8,2,4,1,128,8,0,0.000298,7274.834,527
1772,8,2,4,1,64,1,0,0.000306,9534.238,756
1773,8,2,4,1,64,2,0,0.000297,9624.146,756
1774,8,2,4,1,64,4,0,0.000295,9598.078,759
1775,8,2,4,1,64,8,0,0.000299,7762.412,540
1776,8,2,4,1,32,1,0,0.000295,10985.534,776
1777,8,2,4,1,32,2,0,0.000296,10910.788,776
1778,8,2,4,1,32,4,0,0.000295,10987.928,779
1779,8,2,4,1,32,8,0,0.000297,9080.442,560
1780,8,2,4,2,512,1,0,0.000264,9094.540,806
1781,8,2,4,2,512,2,0,0.000264,9094.540,806
1782,8,2,4,2,512,4,0,0.000265,9173.808,804
1783,8,2,4,2,512,8,0,0.000267,7242.648,600
1784,8,2,4,2,256,1,0,0.000268,9436.882,807
1785,8,2,4,2,256,2,0,0.000268,9436.882,807
1786,8,2,4,2,256,4,0,0.000268,9573.074,805
1787,8,2,4,2,256,8,0,0.000272,7727.300,609
1788,8,2,4,2,128,1,0,0.000286,9653.140,808
1789,8,2,4,2,128,2,0,0.000286,9653.140,808
1790,8,2,4,2,128,4,0,0.000287,9788.268,808
1791,8,2,4,2,128,8,0,0.000276,8131.620,612
1792,8,2,4,2,64,1,0,0.000293,10178.490,821
1793,8,2,4,2,64,2,0,0.000293,10178.490,821
1794,8,2,4,2,64,4,0,0.000279,10488.646,821
1795,8,2,4,2,64,8,0,0.000273,8540.994,625
1796,8,2,4,2,32,1,0,0.000294,11801.622,851
1797,8,2,4,2,32,2,0,0.000294,11801.622,851
1798,8,2,4,2,32,4,0,0.000292,11900.840,851
1799,8,2,4,2,32,8,0,0.000267,10052.938,656
1800,8,2,4,3,512,1,0,0.000320,10255.630,812
1801,8,2,4,3,512,2,0,0.000322,12647.768,1174
1802,8,2,4,3,512,4,0,0.000324,9924.460,835
1803,8,2,4,3,512,8,0,0.000306,8352.134,657
1804,8,2,4,3,256,1,0,0.000320,10645.852,815
1805,8,2,4,3,256,2,0,0.000334,13105.820,1177
1806,8,2,4,3,256,4,0,0.000323,10382.512,838
1807,8,2,4,3,256,8,0,0.000308,8806.728,660
1808,8,2,4,3,128,1,0,0.000316,11216.156,820
1809,8,2,4,3,128,2,0,0.000323,13589.940,1182
1810,8,2,4,3,128,4,0,0.000326,10881.262,842
1811,8,2,4,3,128,8,0,0.000316,9655.800,665
1812,8,2,4,3,64,1,0,0.000314,11618.348,841
1813,8,2,4,3,64,2,0,0.000325,14126.728,1203
1814,8,2,4,3,64,4,0,0.000326,11301.542,864
1815,8,2,4,3,64,8,0,0.000314,9650.746,685
1816,8,2,4,3,32,1,0,0.000330,13453.216,884
1817,8,2,4,3,32,2,0,0.000332,15842.162,1246
1818,8,2,4,3,32,4,0,0.000323,12879.986,907
1819,8,2,4,3,32,8,0,0.000311,11216.954,728
1820,8,2,4,4,512,1,0,0.000261,8529.822,669
1821,8,2,4,4,512,2,0,0.000261,8529.822,669
1822,8,2,4,4,512,4,0,0.000261,8529.822,669
1823,8,2,4,4,512,8,0,0.000254,9294.572,753
1824,8,2,4,4,256,1,0,0.000261,9075.654,671
1825,8,2,4,4,256,2,0,0.000261,9075.654,671
1826,8,2,4,4,256,4,0,0.000261,9075.654,671
1827,8,2,4,4,256,8,0,0.000259,9850.512,755
1828,8,2,4,4,128,1,0,0.000268,9683.996,675
1829,8,2,4,4,128,2,0,0.000268,9683.996,675
1830,8,2,4,4,128,4,0,0.000268,9683.996,675
1831,8,2,4,4,128,8,0,0.000255,10400.600,759
1832,8,2,4,4,64,1,0,0.000260,10269.994,699
1833,8,2,4,4,64,2,0,0.000260,10269.994,699
1834,8,2,4,4,64,4,0,0.000260,10269.994,699
1835,8,2,4,4,64,8,0,0.000256,10750.922,783
1836,8,2,4,4,32,1,0,0.000271,12095.552,752
1837,8,2,4,4,32,2,0,0.000271,12095.552,752
1838,8,2,4,4,32,4,0,0.000271,12095.552,752
1839,8,2,4,4,32,8,0,0.000259,12854.716,836
1840,8,3,1,1,512,1,0,0.000295,9590.364,752
1841,8,3,1,1,512,2,0,0.000295,9448.586,749
1842,8,3,1,1,512,4,0,0.000299,9490.614,755
1843,8,3,1,1,512,8,0,0.000293,6899.508,533
1844,8,3,1,1,256,1,0,0.000304,9077.516,754
1845,8,3,1,1,256,2,0,0.000305,9018.730,751
1846,8,3,1,1,256,4,0,0.000303,8993.992,757
1847,8,3,1,1,256,8,0,0.000301,7178.542,535
1848,8,3,1,1,128,1,0,0.000299,9622.284,755
1849,8,3,1,1,128,2,0,0.000305,10224.774,755
1850,8,3,1,1,128,4,0,0.000301,9526.258,757
1851,8,3,1,1,128,8,0,0.000301,7764.274,539
1852,8,3,1,1,64,1,0,0.000301,9797.312,770
1853,8,3,1,1,64,2,0,0.000307,9842.532,770
1854,8,3,1,1,64,4,0,0.000300,9839.872,773
1855,8,3,1,1,64,8,0,0.000303,8231.636,554
1856,8,3,1,1,32,1,0,0.000301,11585.364,804
1857,8,3,1,1,32,2,0,0.000303,11578.182,804
1858,8,3,1,1,32,4,0,0.000301,11634.840,807
1859,8,3,1,1,32,8,0,0.000298,9677.080,588
1860,8,3,1,2,512,1,0,0.000271,9586.906,817
1861,8,3,1,2,512,2,0,0.000271,9586.906,817
1862,8,3,1,2,512,4,0,0.000272,10032.988,835
1863,8,3,1,2,512,8,0,0.000270,7883.442,620
1864,8,3,1,2,256,1,0,0.000271,9882.698,819
1865,8,3,1,2,256,2,0,0.000271,9882.698,819
1866,8,3,1,2,256,4,0,0.000272,10443.160,837
1867,8,3,1,2,256,8,0,0.000282,8379.000,622
1868,8,3,1,2,128,1,0,0.000290,10592.120,821
1869,8,3,1,2,128,2,0,0.000290,10592.120,821
1870,8,3,1,2,128,4,0,0.000279,11115.608,841
1871,8,3,1,2,128,8,0,0.000281,9017.932,626
1872,8,3,1,2,64,1,0,0.000280,10854.662,837
1873,8,3,1,2,64,2,0,0.000280,10854.662,837
1874,8,3,1,2,64,4,0,0.000272,11170.670,857
1875,8,3,1,2,64,8,0,0.000278,9352.560,642
1876,8,3,1,2,32,1,0,0.000275,12830.776,882
1877,8,3,1,2,32,2,0,0.000275,12830.776,882
1878,8,3,1,2,32,4,0,0.000277,13194.132,902
1879,8,3,1,2,32,8,0,0.000277,11078.368,688
1880,8,3,1,3,512,1,0,0.000329,11785.928,813
1881,8,3,1,3,512,2,0,0.000341,15765.820,1395
1882,8,3,1,3,512,4,0,0.000339,10871.154,816
1883,8,3,1,3,512,8,0,0.000316,8942.122,678
1884,8,3,1,3,256,1,0,0.000336,11555.306,815
1885,8,3,1,3,256,2,0,0.000352,16470.986,1397
1886,8,3,1,3,256,4,0,0.000342,11323.620,818
1887,8,3,1,3,256,8,0,0.000317,9456.034,680
1888,8,3,1,3,128,1,0,0.000334,12577.544,819
1889,8,3,1,3,128,2,0,0.000346,17577.547,1401
1890,8,3,1,3,128,4,0,0.000348,12116.034,821
1891,8,3,1,3,128,8,0,0.000320,10169.978,684
1892,8,3,1,3,64,1,0,0.000333,13015.114,841
1893,8,3,1,3,64,2,0,0.000359,17573.557,1423
1894,8,3,1,3,64,4,0,0.000342,12218.710,844
1895,8,3,1,3,64,8,0,0.000325,10456.460,705
1896,8,3,1,3,32,1,0,0.000334,14703.150,897
1897,8,3,1,3,32,2,0,0.000352,19945.479,1479
1898,8,3,1,3,32,4,0,0.000353,14853.972,900
1899,8,3,1,3,32,8,0,0.000321,12334.420,761
1900,8,3,1,4,512,1,0,0.000263,8988.938,689
1901,8,3,1,4,512,2,0,0.000263,8988.938,689
1902,8,3,1,4,512,4,0,0.000263,8988.938,689
1903,8,3,1,4,512,8,0,0.000259,9586.108,753
1904,8,3,1,4,256,1,0,0.000262,9779.756,691
1905,8,3,1,4,256,2,0,0.000262,9779.756,691
1906,8,3,1,4,256,4,0,0.000262,9779.756,691
1907,8,3,1,4,256,8,0,0.000260,10492.902,755
1908,8,3,1,4,128,1,0,0.000269,10645.054,695
1909,8,3,1,4,128,2,0,0.000269,10645.054,695
1910,8,3,1,4,128,4,0,0.000269,10645.054,695
1911,8,3,1,4,128,8,0,0.000263,11310.586,759
1912,8,3,1,4,64,1,0,0.000265,10697.456,721
1913,8,3,1,4,64,2,0,0.000265,10697.456,721
1914,8,3,1,4,64,4,0,0.000265,10697.456,721
1915,8,3,1,4,64,8,0,0.000265,11759.062,785
1916,8,3,1,4,32,1,0,0.000271,13282.444,788
1917,8,3,1,4,32,2,0,0.000271,13282.444,788
1918,8,3,1,4,32,4,0,0.000271,13282.444,788
1919,8,3,1,4,32,8,0,0.000267,13733.048,852
1920,8,3,2,1,512,1,0,0.000295,9590.364,752
1921,8,3,2,1,512,2,0,0.000295,9448.586,749
1922,8,3,2,1,512,4,0,0.000299,9490.614,755
1923,8,3,2,1,512,8,0,0.000293,6899.508,533
1924,8,3,2,1,256,1,0,0.000304,9077.516,754
1925,8,3,2,1,256,2,0,0.000305,9018.730,751
1926,8,3,2,1,256,4,0,0.000303,8993.992,757
1927,8,3,2,1,256,8,0,0.000301,7178.542,535
1928,8,3,2,1,128,1,0,0.000299,9622.284,755
1929,8,3,2,1,128,2,0,0.000305,10224.774,755
1930,8,3,2,1,128,4,0,0.000301,9526.258,757
1931,8,3,2,1,128,8,0,0.000301,7764.274,539
1932,8,3,2,1,64,1,0,0.000301,9797.312,770
1933,8,3,2,1,64,2,0,0.000307,9842.532,770
1934,8,3,2,1,64,4,0,0.000300,9839.872,773
1935,8,3,2,1,64,8,0,0.000303,8231.636,554
1936,8,3,2,1,32,1,0,0.000301,11585.364,804
1937,8,3,2,1,32,2,0,0.000303,11578.182,804
1938,8,3,2,1,32,4,0,0.000301,11634.840,807
1939,8,3,2,1,32,8,0,0.000298,9677.080,588
1940,8,3,2,2,512,1,0,0.000271,9586.906,817
1941,8,3,2,2,512,2,0,0.000271,9586.906,817
1942,8,3,2,2,512,4,0,0.000272,10032.988,835
1943,8,3,2,2,512,8,0,0.000270,7883.442,620
1944,8,3,2,2,256,1,0,0.000271,9882.698,819
1945,8,3,2,2,256,2,0,0.000271,9882.698,819
1946,8,3,2,2,256,4,0,0.000272,10443.160,837
1947,8,3,2,2,256,8,0,0.000282,8379.000,622
1948,8,3,2,2,128,1,0,0.000290,10592.120,821
1949,8,3,2,2,128,2,0,0.000290,10592.120,821
1950,8,3,2,2,128,4,0,0.000279,11115.608,841
1951,8,3,2,2,128,8,0,0.000281,9017.932,626
1952,8,3,2,2,64,1,0,0.000280,10854.662,837
1953,8,3,2,2,64,2,0,0.000280,10854.662,837
1954,8,3,2,2,64,4,0,0.000272,11170.670,857
1955,8,3,2,2,64,8,0,0.000278,9352.560,642
1956,8,3,2,2,32,1,0,0.000275,12830.776,882
1957,8,3,2,2,32,2,0,0.000275,12830.776,882
1958,8,3,2,2,32,4,0,0.000277,13194.132,902
1959,8,3,2,2,32,8,0,0.000277,11078.368,688
1960,8,3,2,3,512,1,0,0.000329,11785.928,813
1961,8,3,2,3,512,2,0,0.000341,15765.820,1395
1962,8,3,2,3,512,4,0,0.000339,10871.154,816
1963,8,3,2,3,512,8,0,0.000316,8942.122,678
1964,8,3,2,3,256,1,0,0.000336,11555.306,815
1965,8,3,2,3,256,2,0,0.000352,16470.986,1397
1966,8,3,2,3,256,4,0,0.000342,11323.620,818
1967,8,3,2,3,256,8,0,0.000317,9456.034,680
1968,8,3,2,3,128,1,0,0.000334,12577.544,819
1969,8,3,2,3,128,2,0,0.000346,17577.547,1401
1970,8,3,2,3,128,4,0,0.000348,12116.034,821
1971,8,3,2,3,128,8,0,0.000320,10169.978,684
1972,8,3,2,3,64,1,0,0.000333,13015.114,841
1973,8,3,2,3,64,2,0,0.000359,17573.557,1423
1974,8,3,2,3,64,4,0,0.000342,12218.710,844
1975,8,3,2,3,64,8,0,0.000325,10456.460,705
1976,8,3,2,3,32,1,0,0.000334,14703.150,897
1977,8,3,2,3,32,2,0,0.000352,19945.479,1479
1978,8,3,2,3,32,4,0,0.000353,14853.972,900
1979,8,3,2,3,32,8,0,0.000321,12334.420,761
1980,8,3,2,4,512,1,0,0.000263,8988.938,689
1981,8,3,2,4,512,2,0,0.000263,8988.938,689
1982,8,3,2,4,512,4,0,0.000263,8988.938,689
1983,8,3,2,4,512,8,0,0.000259,9586.108,753
1984,8,3,2,4,256,1,0,0.000262,9779.756,691
1985,8,3,2,4,256,2,0,0.000262,9779.756,691
1986,8,3,2,4,256,4,0,0.000262,9779.756,691
1987,8,3,2,4,256,8,0,0.000260,10492.902,755
1988,8,3,2,4,128,1,0,0.000269,10645.054,695
1989,8,3,2,4,128,2,0,0.000269,10645.054,695
1990,8,3,2,4,128,4,0,0.000269,10645.054,695
1991,8,3,2,4,128,8,0,0.000263,11310.586,759
1992,8,3,2,4,64,1,0,0.000265,10697.456,721
1993,8,3,2,4,64,2,0,0.000265,10697.456,721
1994,8,3,2,4,64,4,0,0.000265,10697.456,721
1995,8,3,2,4,64,8,0,0.000265,11759.062,785
1996,8,3,2,4,32,1,0,0.000271,13282.444,788
1997,8,3,2,4,32,2,0,0.000271,13282.444,788
1998,8,3,2,4,32,4,0,0.000271,13282.444,788
1999,8,3,2,4,32,8,0,0.000267,13733.048,852
2000,8,3,3,1,512,1,0,0.000295,9590.364,752
2001,8,3,3,1,512,2,0,0.000295,9448.586,749
2002,8,3,3,1,512,4,0,0.000299,9490.614,755
2003,8,3,3,1,512,8,0,0.000293,6899.508,533
2004,8,3,3,1,256,1,0,0.000304,9077.516,754
2005,8,3,3,1,256,2,0,0.000305,9018.730,751
2006,8,3,3,1,256,4,0,0.000303,8993.992,757
2007,8,3,3,1,256,8,0,0.000301,7178.542,535
2008,8,3,3,1,128,1,0,0.000299,9622.284,755
2009,8,3,3,1,128,2,0,0.000305,10224.774,755
2010,8,3,3,1,128,4,0,0.000301,9526.258,757
2011,8,3,3,1,128,8,0,0.000301,7764.274,539
2012,8,3,3,1,64,1,0,0.000301,9797.312,770
2013,8,3,3,1,64,2,0,0.000307,9842.532,770
2014,8,3,3,1,64,4,0,0.000300,9839.872,773
2015,8,3,3,1,64,8,0,0.000303,8231.636,554
2016,8,3,3,1,32,1,0,0.000301,11585.364,804
2017,8,3,3,1,32,2,0,0.000303,11578.182,804
2018,8,3,3,1,32,4,0,0.000301,11634.840,807
2019,8,3,3,1,32,8,0,0.000298,9677.080,588
2020,8,3,3,2,512,1,0,0.000271,9586.906,817
2021,8,3,3,2,512,2,0,0.000271,9586.906,817
2022,8,3,3,2,512,4,0,0.000272,10032.988,835
2023,8,3,3,2,512,8,0,0.000270,7883.442,620
2024,8,3,3,2,256,1,0,0.000271,9882.698,819
2025,8,3,3,2,256,2,0,0.000271,9882.698,819
2026,8,3,3,2,256,4,0,0.000272,10443.160,837
