n,knob_UNROLL_F,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_array_part1,knob_array_part2,knob_I_B,obj1,obj2
2553,16,1,4,4,64,8,0,0.000832,15954.68
2554,16,1,4,4,64,16,0,0.000821,11948.454
2555,16,1,4,4,32,1,0,0.000834,17707.887
2556,16,1,4,4,32,2,0,0.000834,17707.887
2557,16,1,4,4,32,4,0,0.000834,17707.887
2558,16,1,4,4,32,8,0,0.000828,17779.973
2559,16,1,4,4,32,16,0,0.000819,13651.918
2560,16,2,1,1,512,1,0,0.000886,13695.276
2561,16,2,1,1,512,2,0,0.000893,13214.348
2562,16,2,1,1,512,4,0,0.000878,13308.512
2563,16,2,1,1,512,8,0,0.000874,13242.278
2564,16,2,1,1,512,16,0,0.000879,8949.038
2565,16,2,1,1,256,1,0,0.000907,13979.098
2566,16,2,1,1,256,2,0,0.000899,13519.716
2567,16,2,1,1,256,4,0,0.0009,13560.946
2568,16,2,1,1,256,8,0,0.000887,13618.668
2569,16,2,1,1,256,16,0,0.000881,9306.542
2570,16,2,1,1,128,1,0,0.0009,14437.948
2571,16,2,1,1,128,2,0,0.000898,14067.144
2572,16,2,1,1,128,4,0,0.000891,14264.25
2573,16,2,1,1,128,8,0,0.000884,14125.93
2574,16,2,1,1,128,16,0,0.000906,9716.98
2575,16,2,1,1,64,1,0,0.000925,15039.108
2576,16,2,1,1,64,2,0,0.000905,14325.43
2577,16,2,1,1,64,4,0,0.000904,14539.826
2578,16,2,1,1,64,8,0,0.000889,14327.558
2579,16,2,1,1,64,16,0,0.000897,10156.412
2580,16,2,1,1,32,1,0,0.000895,16407.943
2581,16,2,1,1,32,2,0,0.000895,15852.536
2582,16,2,1,1,32,4,0,0.00092,16000.432
2583,16,2,1,1,32,8,0,0.000903,15997.506
2584,16,2,1,1,32,16,0,0.000915,11557.434
2585,16,2,1,2,512,1,0,0.000847,14168.224
2586,16,2,1,2,512,2,0,0.000847,14168.224
2587,16,2,1,2,512,4,0,0.000848,14116.62
2588,16,2,1,2,512,8,0,0.000848,14159.446
2589,16,2,1,2,512,16,0,0.000832,9710.064
2590,16,2,1,2,256,1,0,0.000862,14617.764
2591,16,2,1,2,256,2,0,0.000862,14617.764
2592,16,2,1,2,256,4,0,0.000861,14429.17
2593,16,2,1,2,256,8,0,0.000858,14468.272
2594,16,2,1,2,256,16,0,0.000859,10031.658
2595,16,2,1,2,128,1,0,0.000914,14821.52
2596,16,2,1,2,128,2,0,0.000914,14821.52
2597,16,2,1,2,128,4,0,0.000916,14771.778
2598,16,2,1,2,128,8,0,0.000923,14623.882
2599,16,2,1,2,128,16,0,0.000845,10592.918
2600,16,2,1,2,64,1,0,0.000912,15276.38
2601,16,2,1,2,64,2,0,0.000912,15276.38
2602,16,2,1,2,64,4,0,0.000922,15271.858
2603,16,2,1,2,64,8,0,0.000953,15331.176
2604,16,2,1,2,64,16,0,0.000834,11043.256
2605,16,2,1,2,32,1,0,0.000922,16930.102
2606,16,2,1,2,32,2,0,0.000922,16930.102
2607,16,2,1,2,32,4,0,0.000926,16823.701
2608,16,2,1,2,32,8,0,0.000924,16895.256
2609,16,2,1,2,32,16,0,0.000833,12445.342
2610,16,2,1,3,512,1,0,0.001058,14971.544
2611,16,2,1,3,512,2,0,0.001054,15574.566
2612,16,2,1,3,512,4,0,0.001097,14983.78
2613,16,2,1,3,512,8,0,0.0011,15061.984
2614,16,2,1,3,512,16,0,0.001025,10587.864
2615,16,2,1,3,256,1,0,0.001069,15416.562
2616,16,2,1,3,256,2,0,0.00108,15957.606
2617,16,2,1,3,256,4,0,0.001115,15343.412
2618,16,2,1,3,256,8,0,0.001125,15311.226
2619,16,2,1,3,256,16,0,0.001032,10960.264
2620,16,2,1,3,128,1,0,0.001072,16008.412
2621,16,2,1,3,128,2,0,0.001076,16556.105
2622,16,2,1,3,128,4,0,0.001119,15815.03
2623,16,2,1,3,128,8,0,0.001103,15785.238
2624,16,2,1,3,128,16,0,0.001052,11537.484
2625,16,2,1,3,64,1,0,0.001096,16507.693
2626,16,2,1,3,64,2,0,0.001079,17041.289
2627,16,2,1,3,64,4,0,0.001114,16512.748
2628,16,2,1,3,64,8,0,0.001107,16219.882
2629,16,2,1,3,64,16,0,0.001043,12138.91
2630,16,2,1,3,32,1,0,0.001104,18310.908
2631,16,2,1,3,32,2,0,0.001083,18772.152
2632,16,2,1,3,32,4,0,0.001124,17974.152
2633,16,2,1,3,32,8,0,0.001134,17941.434
2634,16,2,1,3,32,16,0,0.001038,13650.854
2635,16,2,1,4,512,1,0,0.000867,15977.024
2636,16,2,1,4,512,2,0,0.000877,15763.426
2637,16,2,1,4,512,4,0,0.000877,15763.426
2638,16,2,1,4,512,8,0,0.000863,15408.316
2639,16,2,1,4,512,16,0,0.000822,11822.636
2640,16,2,1,4,256,1,0,0.000874,16752.945
2641,16,2,1,4,256,2,0,0.000882,16711.717
2642,16,2,1,4,256,4,0,0.000882,16711.717
2643,16,2,1,4,256,8,0,0.000846,15953.35
2644,16,2,1,4,256,16,0,0.000823,12294.52
2645,16,2,1,4,128,1,0,0.000876,16834.873
2646,16,2,1,4,128,2,0,0.000872,16969.203
2647,16,2,1,4,128,4,0,0.000872,16969.203
2648,16,2,1,4,128,8,0,0.000883,16276.274
2649,16,2,1,4,128,16,0,0.000839,12940.634
2650,16,2,1,4,64,1,0,0.000868,17524.611
2651,16,2,1,4,64,2,0,0.000873,17635.268
2652,16,2,1,4,64,4,0,0.000873,17635.268
2653,16,2,1,4,64,8,0,0.000881,16851.365
2654,16,2,1,4,64,16,0,0.000847,13359.052
2655,16,2,1,4,32,1,0,0.000882,19571.482
2656,16,2,1,4,32,2,0,0.000879,19451.781
2657,16,2,1,4,32,4,0,0.000879,19451.781
2658,16,2,1,4,32,8,0,0.000863,18846.365
2659,16,2,1,4,32,16,0,0.00083,15213.338
2660,16,2,2,1,512,1,0,0.000886,13695.276
2661,16,2,2,1,512,2,0,0.000893,13214.348
2662,16,2,2,1,512,4,0,0.000878,13308.512
2663,16,2,2,1,512,8,0,0.000874,13242.278
2664,16,2,2,1,512,16,0,0.000879,8949.038
2665,16,2,2,1,256,1,0,0.000907,13979.098
2666,16,2,2,1,256,2,0,0.000899,13519.716
2667,16,2,2,1,256,4,0,0.0009,13560.946
2668,16,2,2,1,256,8,0,0.000887,13618.668
2669,16,2,2,1,256,16,0,0.000881,9306.542
2670,16,2,2,1,128,1,0,0.0009,14437.948
2671,16,2,2,1,128,2,0,0.000898,14067.144
2672,16,2,2,1,128,4,0,0.000891,14264.25
2673,16,2,2,1,128,8,0,0.000884,14125.93
2674,16,2,2,1,128,16,0,0.000906,9716.98
2675,16,2,2,1,64,1,0,0.000925,15039.108
2676,16,2,2,1,64,2,0,0.000905,14325.43
2677,16,2,2,1,64,4,0,0.000904,14539.826
2678,16,2,2,1,64,8,0,0.000889,14327.558
2679,16,2,2,1,64,16,0,0.000897,10156.412
2680,16,2,2,1,32,1,0,0.000895,16407.943
2681,16,2,2,1,32,2,0,0.000895,15852.536
2682,16,2,2,1,32,4,0,0.00092,16000.432
2683,16,2,2,1,32,8,0,0.000903,15997.506
2684,16,2,2,1,32,16,0,0.000915,11557.434
2685,16,2,2,2,512,1,0,0.000847,14168.224
2686,16,2,2,2,512,2,0,0.000847,14168.224
2687,16,2,2,2,512,4,0,0.000848,14116.62
2688,16,2,2,2,512,8,0,0.000848,14159.446
2689,16,2,2,2,512,16,0,0.000832,9710.064
2690,16,2,2,2,256,1,0,0.000862,14617.764
2691,16,2,2,2,256,2,0,0.000862,14617.764
2692,16,2,2,2,256,4,0,0.000861,14429.17
2693,16,2,2,2,256,8,0,0.000858,14468.272
2694,16,2,2,2,256,16,0,0.000859,10031.658
2695,16,2,2,2,128,1,0,0.000914,14821.52
2696,16,2,2,2,128,2,0,0.000914,14821.52
2697,16,2,2,2,128,4,0,0.000916,14771.778
2698,16,2,2,2,128,8,0,0.000923,14623.882
2699,16,2,2,2,128,16,0,0.000845,10592.918
2700,16,2,2,2,64,1,0,0.000912,15276.38
2701,16,2,2,2,64,2,0,0.000912,15276.38
2702,16,2,2,2,64,4,0,0.000922,15271.858
2703,16,2,2,2,64,8,0,0.000953,15331.176
2704,16,2,2,2,64,16,0,0.000834,11043.256
2705,16,2,2,2,32,1,0,0.000922,16930.102
2706,16,2,2,2,32,2,0,0.000922,16930.102
2707,16,2,2,2,32,4,0,0.000926,16823.701
2708,16,2,2,2,32,8,0,0.000924,16895.256
2709,16,2,2,2,32,16,0,0.000833,12445.342
2710,16,2,2,3,512,1,0,0.001058,14971.544
2711,16,2,2,3,512,2,0,0.001054,15574.566
2712,16,2,2,3,512,4,0,0.001097,14983.78
2713,16,2,2,3,512,8,0,0.0011,15061.984
2714,16,2,2,3,512,16,0,0.001025,10587.864
2715,16,2,2,3,256,1,0,0.001069,15416.562
2716,16,2,2,3,256,2,0,0.00108,15957.606
2717,16,2,2,3,256,4,0,0.001115,15343.412
2718,16,2,2,3,256,8,0,0.001125,15311.226
2719,16,2,2,3,256,16,0,0.001032,10960.264
2720,16,2,2,3,128,1,0,0.001072,16008.412
2721,16,2,2,3,128,2,0,0.001076,16556.105
2722,16,2,2,3,128,4,0,0.001119,15815.03
2723,16,2,2,3,128,8,0,0.001103,15785.238
2724,16,2,2,3,128,16,0,0.001052,11537.484
2725,16,2,2,3,64,1,0,0.001096,16507.693
2726,16,2,2,3,64,2,0,0.001079,17041.289
2727,16,2,2,3,64,4,0,0.001114,16512.748
2728,16,2,2,3,64,8,0,0.001107,16219.882
2729,16,2,2,3,64,16,0,0.001043,12138.91
2730,16,2,2,3,32,1,0,0.001104,18310.908
2731,16,2,2,3,32,2,0,0.001083,18772.152
2732,16,2,2,3,32,4,0,0.001124,17974.152
2733,16,2,2,3,32,8,0,0.001134,17941.434
2734,16,2,2,3,32,16,0,0.001038,13650.854
2735,16,2,2,4,512,1,0,0.000867,15977.024
2736,16,2,2,4,512,2,0,0.000877,15763.426
2737,16,2,2,4,512,4,0,0.000877,15763.426
2738,16,2,2,4,512,8,0,0.000863,15408.316
2739,16,2,2,4,512,16,0,0.000822,11822.636
2740,16,2,2,4,256,1,0,0.000874,16752.945
2741,16,2,2,4,256,2,0,0.000882,16711.717
2742,16,2,2,4,256,4,0,0.000882,16711.717
2743,16,2,2,4,256,8,0,0.000846,15953.35
2744,16,2,2,4,256,16,0,0.000823,12294.52
2745,16,2,2,4,128,1,0,0.000876,16834.873
2746,16,2,2,4,128,2,0,0.000872,16969.203
2747,16,2,2,4,128,4,0,0.000872,16969.203
2748,16,2,2,4,128,8,0,0.000883,16276.274
2749,16,2,2,4,128,16,0,0.000839,12940.634
2750,16,2,2,4,64,1,0,0.000868,17524.611
2751,16,2,2,4,64,2,0,0.000873,17635.268
2752,16,2,2,4,64,4,0,0.000873,17635.268
2753,16,2,2,4,64,8,0,0.000881,16851.365
2754,16,2,2,4,64,16,0,0.000847,13359.052
2755,16,2,2,4,32,1,0,0.000882,19571.482
2756,16,2,2,4,32,2,0,0.000879,19451.781
2757,16,2,2,4,32,4,0,0.000879,19451.781
2758,16,2,2,4,32,8,0,0.000863,18846.365
2759,16,2,2,4,32,16,0,0.00083,15213.338
2760,16,2,3,1,512,1,0,0.000886,13695.276
2761,16,2,3,1,512,2,0,0.000893,13214.348
2762,16,2,3,1,512,4,0,0.000878,13308.512
2763,16,2,3,1,512,8,0,0.000874,13242.278
2764,16,2,3,1,512,16,0,0.000879,8949.038
2765,16,2,3,1,256,1,0,0.000907,13979.098
2766,16,2,3,1,256,2,0,0.000899,13519.716
2767,16,2,3,1,256,4,0,0.0009,13560.946
2768,16,2,3,1,256,8,0,0.000887,13618.668
2769,16,2,3,1,256,16,0,0.000881,9306.542
2770,16,2,3,1,128,1,0,0.0009,14437.948
2771,16,2,3,1,128,2,0,0.000898,14067.144
2772,16,2,3,1,128,4,0,0.000891,14264.25
2773,16,2,3,1,128,8,0,0.000884,14125.93
2774,16,2,3,1,128,16,0,0.000906,9716.98
2775,16,2,3,1,64,1,0,0.000925,15039.108
2776,16,2,3,1,64,2,0,0.000905,14325.43
2777,16,2,3,1,64,4,0,0.000904,14539.826
2778,16,2,3,1,64,8,0,0.000889,14327.558
2779,16,2,3,1,64,16,0,0.000897,10156.412
2780,16,2,3,1,32,1,0,0.000895,16407.943
2781,16,2,3,1,32,2,0,0.000895,15852.536
2782,16,2,3,1,32,4,0,0.00092,16000.432
2783,16,2,3,1,32,8,0,0.000903,15997.506
2784,16,2,3,1,32,16,0,0.000915,11557.434
2785,16,2,3,2,512,1,0,0.000847,14168.224
2786,16,2,3,2,512,2,0,0.000847,14168.224
2787,16,2,3,2,512,4,0,0.000848,14116.62
2788,16,2,3,2,512,8,0,0.000848,14159.446
2789,16,2,3,2,512,16,0,0.000832,9710.064
2790,16,2,3,2,256,1,0,0.000862,14617.764
2791,16,2,3,2,256,2,0,0.000862,14617.764
2792,16,2,3,2,256,4,0,0.000861,14429.17
2793,16,2,3,2,256,8,0,0.000858,14468.272
2794,16,2,3,2,256,16,0,0.000859,10031.658
2795,16,2,3,2,128,1,0,0.000914,14821.52
2796,16,2,3,2,128,2,0,0.000914,14821.52
2797,16,2,3,2,128,4,0,0.000916,14771.778
2798,16,2,3,2,128,8,0,0.000923,14623.882
2799,16,2,3,2,128,16,0,0.000845,10592.918
2800,16,2,3,2,64,1,0,0.000912,15276.38
2801,16,2,3,2,64,2,0,0.000912,15276.38
2802,16,2,3,2,64,4,0,0.000922,15271.858
2803,16,2,3,2,64,8,0,0.000953,15331.176
2804,16,2,3,2,64,16,0,0.000834,11043.256
2805,16,2,3,2,32,1,0,0.000922,16930.102
2806,16,2,3,2,32,2,0,0.000922,16930.102
2807,16,2,3,2,32,4,0,0.000926,16823.701
2808,16,2,3,2,32,8,0,0.000924,16895.256
2809,16,2,3,2,32,16,0,0.000833,12445.342
2810,16,2,3,3,512,1,0,0.001058,14971.544
2811,16,2,3,3,512,2,0,0.001054,15574.566
2812,16,2,3,3,512,4,0,0.001097,14983.78
2813,16,2,3,3,512,8,0,0.0011,15061.984
2814,16,2,3,3,512,16,0,0.001025,10587.864
2815,16,2,3,3,256,1,0,0.001069,15416.562
2816,16,2,3,3,256,2,0,0.00108,15957.606
2817,16,2,3,3,256,4,0,0.001115,15343.412
2818,16,2,3,3,256,8,0,0.001125,15311.226
2819,16,2,3,3,256,16,0,0.001032,10960.264
2820,16,2,3,3,128,1,0,0.001072,16008.412
2821,16,2,3,3,128,2,0,0.001076,16556.105
2822,16,2,3,3,128,4,0,0.001119,15815.03
2823,16,2,3,3,128,8,0,0.001103,15785.238
2824,16,2,3,3,128,16,0,0.001052,11537.484
2825,16,2,3,3,64,1,0,0.001096,16507.693
2826,16,2,3,3,64,2,0,0.001079,17041.289
2827,16,2,3,3,64,4,0,0.001114,16512.748
2828,16,2,3,3,64,8,0,0.001107,16219.882
2829,16,2,3,3,64,16,0,0.001043,12138.91
2830,16,2,3,3,32,1,0,0.001104,18310.908
2831,16,2,3,3,32,2,0,0.001083,18772.152
2832,16,2,3,3,32,4,0,0.001124,17974.152
2833,16,2,3,3,32,8,0,0.001134,17941.434
2834,16,2,3,3,32,16,0,0.001038,13650.854
2835,16,2,3,4,512,1,0,0.000867,15977.024
2836,16,2,3,4,512,2,0,0.000877,15763.426
2837,16,2,3,4,512,4,0,0.000877,15763.426
2838,16,2,3,4,512,8,0,0.000863,15408.316
2839,16,2,3,4,512,16,0,0.000822,11822.636
2840,16,2,3,4,256,1,0,0.000874,16752.945
2841,16,2,3,4,256,2,0,0.000882,16711.717
2842,16,2,3,4,256,4,0,0.000882,16711.717
2843,16,2,3,4,256,8,0,0.000846,15953.35
2844,16,2,3,4,256,16,0,0.000823,12294.52
2845,16,2,3,4,128,1,0,0.000876,16834.873
2846,16,2,3,4,128,2,0,0.000872,16969.203
2847,16,2,3,4,128,4,0,0.000872,16969.203
2848,16,2,3,4,128,8,0,0.000883,16276.274
2849,16,2,3,4,128,16,0,0.000839,12940.634
2850,16,2,3,4,64,1,0,0.000868,17524.611
2851,16,2,3,4,64,2,0,0.000873,17635.268
2852,16,2,3,4,64,4,0,0.000873,17635.268
2853,16,2,3,4,64,8,0,0.000881,16851.365
2854,16,2,3,4,64,16,0,0.000847,13359.052
2855,16,2,3,4,32,1,0,0.000882,19571.482
2856,16,2,3,4,32,2,0,0.000879,19451.781
2857,16,2,3,4,32,4,0,0.000879,19451.781
2858,16,2,3,4,32,8,0,0.000863,18846.365
2859,16,2,3,4,32,16,0,0.00083,15213.338
2860,16,2,4,1,512,1,0,0.000886,13695.276
2861,16,2,4,1,512,2,0,0.000893,13214.348
2862,16,2,4,1,512,4,0,0.000878,13308.512
2863,16,2,4,1,512,8,0,0.000874,13242.278
2864,16,2,4,1,512,16,0,0.000879,8949.038
2865,16,2,4,1,256,1,0,0.000907,13979.098
2866,16,2,4,1,256,2,0,0.000899,13519.716
2867,16,2,4,1,256,4,0,0.0009,13560.946
2868,16,2,4,1,256,8,0,0.000887,13618.668
2869,16,2,4,1,256,16,0,0.000881,9306.542
2870,16,2,4,1,128,1,0,0.0009,14437.948
2871,16,2,4,1,128,2,0,0.000898,14067.144
2872,16,2,4,1,128,4,0,0.000891,14264.25
2873,16,2,4,1,128,8,0,0.000884,14125.93
2874,16,2,4,1,128,16,0,0.000906,9716.98
2875,16,2,4,1,64,1,0,0.000925,15039.108
2876,16,2,4,1,64,2,0,0.000905,14325.43
2877,16,2,4,1,64,4,0,0.000904,14539.826
2878,16,2,4,1,64,8,0,0.000889,14327.558
2879,16,2,4,1,64,16,0,0.000897,10156.412
2880,16,2,4,1,32,1,0,0.000895,16407.943
2881,16,2,4,1,32,2,0,0.000895,15852.536
2882,16,2,4,1,32,4,0,0.00092,16000.432
2883,16,2,4,1,32,8,0,0.000903,15997.506
2884,16,2,4,1,32,16,0,0.000915,11557.434
2885,16,2,4,2,512,1,0,0.000847,14168.224
2886,16,2,4,2,512,2,0,0.000847,14168.224
2887,16,2,4,2,512,4,0,0.000848,14116.62
2888,16,2,4,2,512,8,0,0.000848,14159.446
2889,16,2,4,2,512,16,0,0.000832,9710.064
2890,16,2,4,2,256,1,0,0.000862,14617.764
2891,16,2,4,2,256,2,0,0.000862,14617.764
2892,16,2,4,2,256,4,0,0.000861,14429.17
2893,16,2,4,2,256,8,0,0.000858,14468.272
2894,16,2,4,2,256,16,0,0.000859,10031.658
2895,16,2,4,2,128,1,0,0.000914,14821.52
2896,16,2,4,2,128,2,0,0.000914,14821.52
2897,16,2,4,2,128,4,0,0.000916,14771.778
2898,16,2,4,2,128,8,0,0.000923,14623.882
2899,16,2,4,2,128,16,0,0.000845,10592.918
2900,16,2,4,2,64,1,0,0.000912,15276.38
2901,16,2,4,2,64,2,0,0.000912,15276.38
2902,16,2,4,2,64,4,0,0.000922,15271.858
2903,16,2,4,2,64,8,0,0.000953,15331.176
2904,16,2,4,2,64,16,0,0.000834,11043.256
2905,16,2,4,2,32,1,0,0.000922,16930.102
2906,16,2,4,2,32,2,0,0.000922,16930.102
2907,16,2,4,2,32,4,0,0.000926,16823.701
2908,16,2,4,2,32,8,0,0.000924,16895.256
2909,16,2,4,2,32,16,0,0.000833,12445.342
2910,16,2,4,3,512,1,0,0.001058,14971.544
2911,16,2,4,3,512,2,0,0.001054,15574.566
2912,16,2,4,3,512,4,0,0.001097,14983.78
2913,16,2,4,3,512,8,0,0.0011,15061.984
2914,16,2,4,3,512,16,0,0.001025,10587.864
2915,16,2,4,3,256,1,0,0.001069,15416.562
2916,16,2,4,3,256,2,0,0.00108,15957.606
2917,16,2,4,3,256,4,0,0.001115,15343.412
2918,16,2,4,3,256,8,0,0.001125,15311.226
2919,16,2,4,3,256,16,0,0.001032,10960.264
2920,16,2,4,3,128,1,0,0.001072,16008.412
2921,16,2,4,3,128,2,0,0.001076,16556.105
2922,16,2,4,3,128,4,0,0.001119,15815.03
2923,16,2,4,3,128,8,0,0.001103,15785.238
2924,16,2,4,3,128,16,0,0.001052,11537.484
2925,16,2,4,3,64,1,0,0.001096,16507.693
2926,16,2,4,3,64,2,0,0.001079,17041.289
2927,16,2,4,3,64,4,0,0.001114,16512.748
2928,16,2,4,3,64,8,0,0.001107,16219.882
2929,16,2,4,3,64,16,0,0.001043,12138.91
2930,16,2,4,3,32,1,0,0.001104,18310.908
2931,16,2,4,3,32,2,0,0.001083,18772.152
2932,16,2,4,3,32,4,0,0.001124,17974.152
2933,16,2,4,3,32,8,0,0.001134,17941.434
2934,16,2,4,3,32,16,0,0.001038,13650.854
2935,16,2,4,4,512,1,0,0.000867,15977.024
2936,16,2,4,4,512,2,0,0.000877,15763.426
2937,16,2,4,4,512,4,0,0.000877,15763.426
2938,16,2,4,4,512,8,0,0.000863,15408.316
2939,16,2,4,4,512,16,0,0.000822,11822.636
2940,16,2,4,4,256,1,0,0.000874,16752.945
2941,16,2,4,4,256,2,0,0.000882,16711.717
2942,16,2,4,4,256,4,0,0.000882,16711.717
2943,16,2,4,4,256,8,0,0.000846,15953.35
2944,16,2,4,4,256,16,0,0.000823,12294.52
2945,16,2,4,4,128,1,0,0.000876,16834.873
2946,16,2,4,4,128,2,0,0.000872,16969.203
2947,16,2,4,4,128,4,0,0.000872,16969.203
2948,16,2,4,4,128,8,0,0.000883,16276.274
2949,16,2,4,4,128,16,0,0.000839,12940.634
2950,16,2,4,4,64,1,0,0.000868,17524.611
2951,16,2,4,4,64,2,0,0.000873,17635.268
2952,16,2,4,4,64,4,0,0.000873,17635.268
2953,16,2,4,4,64,8,0,0.000881,16851.365
2954,16,2,4,4,64,16,0,0.000847,13359.052
2955,16,2,4,4,32,1,0,0.000882,19571.482
2956,16,2,4,4,32,2,0,0.000879,19451.781
2957,16,2,4,4,32,4,0,0.000879,19451.781
2958,16,2,4,4,32,8,0,0.000863,18846.365
2959,16,2,4,4,32,16,0,0.00083,15213.338
2960,16,3,1,1,512,1,0,0.000913,13889.456
2961,16,3,1,1,512,2,0,0.000916,13451.088
2962,16,3,1,1,512,4,0,0.000893,13518.652
2963,16,3,1,1,512,8,0,0.00089,13434.862
2964,16,3,1,1,512,16,0,0.00088,9392.726
2965,16,3,1,1,256,1,0,0.00092,14157.052
2966,16,3,1,1,256,2,0,0.000913,13660.696
2967,16,3,1,1,256,4,0,0.000941,13855.142
2968,16,3,1,1,256,8,0,0.000913,15287.286
2969,16,3,1,1,256,16,0,0.000888,9671.228
2970,16,3,1,1,128,1,0,0.000922,14817.53
2971,16,3,1,1,128,2,0,0.000946,14538.762
2972,16,3,1,1,128,4,0,0.000924,14440.076
2973,16,3,1,1,128,8,0,0.000906,16270.156
2974,16,3,1,1,128,16,0,0.000892,10234.616
2975,16,3,1,1,64,1,0,0.000925,15235.948
2976,16,3,1,1,64,2,0,0.000926,14529.718
2977,16,3,1,1,64,4,0,0.00092,14730.814
2978,16,3,1,1,64,8,0,0.000921,16477.104
2979,16,3,1,1,64,16,0,0.000899,10663.674
2980,16,3,1,1,32,1,0,0.000923,16727.676
2981,16,3,1,1,32,2,0,0.000919,16118.004
2982,16,3,1,1,32,4,0,0.000952,16341.444
2983,16,3,1,1,32,8,0,0.000936,17766.141
2984,16,3,1,1,32,16,0,0.000906,12157.264
2985,16,3,1,2,512,1,0,0.000846,15468.698
2986,16,3,1,2,512,2,0,0.000851,15459.92
2987,16,3,1,2,512,4,0,0.00088,15179.024
2988,16,3,1,2,512,8,0,0.00085,15255.366
2989,16,3,1,2,512,16,0,0.000853,10281.698
2990,16,3,1,2,256,1,0,0.000875,16894.725
2991,16,3,1,2,256,2,0,0.000865,17134.123
2992,16,3,1,2,256,4,0,0.000873,16786.729
2993,16,3,1,2,256,8,0,0.000887,17273.773
2994,16,3,1,2,256,16,0,0.000878,10882.858
2995,16,3,1,2,128,1,0,0.000923,17812.158
2996,16,3,1,2,128,2,0,0.000923,17822.531
2997,16,3,1,2,128,4,0,0.000899,17883.979
2998,16,3,1,2,128,8,0,0.000912,17730.762
2999,16,3,1,2,128,16,0,0.000893,11617.55
3000,16,3,1,2,64,1,0,0.000891,18164.873
3001,16,3,1,2,64,2,0,0.000902,18396.561
3002,16,3,1,2,64,4,0,0.000901,18215.945
3003,16,3,1,2,64,8,0,0.000882,18360.916
3004,16,3,1,2,64,16,0,0.000894,11740.442
3005,16,3,1,2,32,1,0,0.000887,19996.816
3006,16,3,1,2,32,2,0,0.000894,20129.551
3007,16,3,1,2,32,4,0,0.000897,20053.207
3008,16,3,1,2,32,8,0,0.000861,20049.484
3009,16,3,1,2,32,16,0,0.000886,13758.85
3010,16,3,1,3,512,1,0,0.00106,15417.094
3011,16,3,1,3,512,2,0,0.001062,15279.572
3012,16,3,1,3,512,4,0,0.001195,14939.89
3013,16,3,1,3,512,8,0,0.001166,14763.266
3014,16,3,1,3,512,16,0,0.001117,11425.232
3015,16,3,1,3,256,1,0,0.001068,15825.138
3016,16,3,1,3,256,2,0,0.001059,15905.47
3017,16,3,1,3,256,4,0,0.001143,15298.99
3018,16,3,1,3,256,8,0,0.001167,15026.606
3019,16,3,1,3,256,16,0,0.001115,11773.426
3020,16,3,1,3,128,1,0,0.001099,16403.953
3021,16,3,1,3,128,2,0,0.001094,16922.121
3022,16,3,1,3,128,4,0,0.001194,16432.15
3023,16,3,1,3,128,8,0,0.001217,16541.742
3024,16,3,1,3,128,16,0,0.001095,12364.212
3025,16,3,1,3,64,1,0,0.001064,17274.838
3026,16,3,1,3,64,2,0,0.001085,17057.781
3027,16,3,1,3,64,4,0,0.001182,17000.061
3028,16,3,1,3,64,8,0,0.001155,17193.975
3029,16,3,1,3,64,16,0,0.0011,12947.816
3030,16,3,1,3,32,1,0,0.001114,19902.918
3031,16,3,1,3,32,2,0,0.001098,19045.068
3032,16,3,1,3,32,4,0,0.001185,19254.145
3033,16,3,1,3,32,8,0,0.001192,18567.598
3034,16,3,1,3,32,16,0,0.00111,15253.77
3035,16,3,1,4,512,1,0,0.000858,17924.41
3036,16,3,1,4,512,2,0,0.000863,17870.146
3037,16,3,1,4,512,4,0,0.000863,17870.146
3038,16,3,1,4,512,8,0,0.000838,18655.91
3039,16,3,1,4,512,16,0,0.000817,12079.592
3040,16,3,1,4,256,1,0,0.000848,17656.549
3041,16,3,1,4,256,2,0,0.00085,17593.24
3042,16,3,1,4,256,4,0,0.00085,17593.24
3043,16,3,1,4,256,8,0,0.000835,19034.961
3044,16,3,1,4,256,16,0,0.000813,12604.942
3045,16,3,1,4,128,1,0,0.000844,18098.373
3046,16,3,1,4,128,2,0,0.000889,18532.221
3047,16,3,1,4,128,4,0,0.000889,18532.221
3048,16,3,1,4,128,8,0,0.00087,19781.889
3049,16,3,1,4,128,16,0,0.000815,13821.36
3050,16,3,1,4,64,1,0,0.000864,18863.656
3051,16,3,1,4,64,2,0,0.000857,18794.762
3052,16,3,1,4,64,4,0,0.000857,18794.762
3053,16,3,1,4,64,8,0,0.000856,19298.033
3054,16,3,1,4,64,16,0,0.000835,13914.726
3055,16,3,1,4,32,1,0,0.000859,20768.217
3056,16,3,1,4,32,2,0,0.000853,20715.814
3057,16,3,1,4,32,4,0,0.000853,20715.814
3058,16,3,1,4,32,8,0,0.000877,21706.398
3059,16,3,1,4,32,16,0,0.000825,16361.394
3060,16,3,2,1,512,1,0,0.000913,13889.456
3061,16,3,2,1,512,2,0,0.000916,13451.088
3062,16,3,2,1,512,4,0,0.000893,13518.652
3063,16,3,2,1,512,8,0,0.00089,13434.862
3064,16,3,2,1,512,16,0,0.00088,9392.726
3065,16,3,2,1,256,1,0,0.00092,14157.052
3066,16,3,2,1,256,2,0,0.000913,13660.696
3067,16,3,2,1,256,4,0,0.000941,13855.142
