n,knob_KNOB_HIST_SIZE,knob_KNOB_NUM_HIST,knob_KNOB_UNROLL_LLM,knob_KNOB_UNROLL_LP,knob_I_B,knob_KNOB_DATA_BLOCK_INTERLEAVE,obj1,obj2
2686,256,12,4,1,1,2,0.000270,1099.378
2687,256,12,4,2,1,1,0.000387,1062.404
2688,256,12,4,2,1,2,0.000366,1232.910
2689,256,12,4,3,1,1,0.000368,1162.686
2690,256,12,4,3,1,2,0.000346,1249.136
2691,256,12,5,1,1,1,0.000297,1166.144
2692,256,12,5,1,1,2,0.000226,1160.026
2693,256,12,5,2,1,1,0.000387,1225.462
2694,256,12,5,2,1,2,0.000307,1412.726
2695,256,12,5,3,1,1,0.000456,1166.942
2696,256,12,5,3,1,2,0.000438,1197.532
2697,256,12,6,1,1,1,0.000310,1137.416
2698,256,12,6,1,1,2,0.000277,1266.958
2699,256,12,6,2,1,1,0.000223,963.452
2700,256,12,6,2,1,2,0.000223,963.718
2701,256,12,6,3,1,1,0.000396,1531.096
2702,256,12,6,3,1,2,0.000424,1615.684
2703,256,12,7,1,1,1,0.000361,1100.708
2704,256,12,7,1,1,2,0.000392,1358.994
2705,256,12,7,2,1,1,0.000211,969.038
2706,256,12,7,2,1,2,0.000222,1151.780
2707,256,12,7,3,1,1,0.000432,1612.758
2708,256,12,7,3,1,2,0.000373,1537.480
2709,256,13,1,1,1,1,0.000274,864.766
2710,256,13,1,1,1,2,0.000274,864.766
2711,256,13,1,2,1,1,0.000438,1030.484
2712,256,13,1,2,1,2,0.000241,1079.162
2713,256,13,1,3,1,1,0.000448,1247.274
2714,256,13,1,3,1,2,0.000408,1290.632
2715,256,13,2,1,1,1,0.000243,746.662
2716,256,13,2,1,1,2,0.000235,776.986
2717,256,13,2,2,1,1,0.000365,1000.426
2718,256,13,2,2,1,2,0.000202,1025.164
2719,256,13,2,3,1,1,0.000419,1128.904
2720,256,13,2,3,1,2,0.000392,1244.082
2721,256,13,3,1,1,1,0.000307,1169.336
2722,256,13,3,1,1,2,0.000346,1273.076
2723,256,13,3,2,1,1,0.000396,1044.050
2724,256,13,3,2,1,2,0.000273,1164.548
2725,256,13,3,3,1,1,0.000424,1091.930
2726,256,13,3,3,1,2,0.000430,1159.228
2727,256,13,4,1,1,1,0.000314,948.290
2728,256,13,4,1,1,2,0.000270,1099.378
2729,256,13,4,2,1,1,0.000387,1062.404
2730,256,13,4,2,1,2,0.000366,1232.910
2731,256,13,4,3,1,1,0.000368,1162.686
2732,256,13,4,3,1,2,0.000346,1249.136
2733,256,13,5,1,1,1,0.000297,1166.144
2734,256,13,5,1,1,2,0.000226,1160.026
2735,256,13,5,2,1,1,0.000387,1225.462
2736,256,13,5,2,1,2,0.000307,1412.726
2737,256,13,5,3,1,1,0.000456,1166.942
2738,256,13,5,3,1,2,0.000438,1197.532
2739,256,13,6,1,1,1,0.000310,1137.416
2740,256,13,6,1,1,2,0.000277,1266.958
2741,256,13,6,2,1,1,0.000223,963.452
2742,256,13,6,2,1,2,0.000223,963.718
2743,256,13,6,3,1,1,0.000396,1531.096
2744,256,13,6,3,1,2,0.000424,1615.684
2745,256,13,7,1,1,1,0.000361,1100.708
2746,256,13,7,1,1,2,0.000392,1358.994
2747,256,13,7,2,1,1,0.000211,969.038
2748,256,13,7,2,1,2,0.000222,1151.780
2749,256,13,7,3,1,1,0.000432,1612.758
2750,256,13,7,3,1,2,0.000373,1537.480
2751,256,14,1,1,1,1,0.000274,864.766
2752,256,14,1,1,1,2,0.000274,864.766
2753,256,14,1,2,1,1,0.000438,1030.484
2754,256,14,1,2,1,2,0.000241,1079.162
2755,256,14,1,3,1,1,0.000448,1247.274
2756,256,14,1,3,1,2,0.000408,1290.632
2757,256,14,2,1,1,1,0.000243,746.662
2758,256,14,2,1,1,2,0.000235,776.986
2759,256,14,2,2,1,1,0.000365,1000.426
2760,256,14,2,2,1,2,0.000202,1025.164
2761,256,14,2,3,1,1,0.000419,1128.904
2762,256,14,2,3,1,2,0.000392,1244.082
2763,256,14,3,1,1,1,0.000307,1169.336
2764,256,14,3,1,1,2,0.000346,1273.076
2765,256,14,3,2,1,1,0.000396,1044.050
2766,256,14,3,2,1,2,0.000273,1164.548
2767,256,14,3,3,1,1,0.000424,1091.930
2768,256,14,3,3,1,2,0.000430,1159.228
2769,256,14,4,1,1,1,0.000314,948.290
2770,256,14,4,1,1,2,0.000270,1099.378
2771,256,14,4,2,1,1,0.000387,1062.404
2772,256,14,4,2,1,2,0.000366,1232.910
2773,256,14,4,3,1,1,0.000368,1162.686
2774,256,14,4,3,1,2,0.000346,1249.136
2775,256,14,5,1,1,1,0.000297,1166.144
2776,256,14,5,1,1,2,0.000226,1160.026
2777,256,14,5,2,1,1,0.000387,1225.462
2778,256,14,5,2,1,2,0.000307,1412.726
2779,256,14,5,3,1,1,0.000456,1166.942
2780,256,14,5,3,1,2,0.000438,1197.532
2781,256,14,6,1,1,1,0.000310,1137.416
2782,256,14,6,1,1,2,0.000277,1266.958
2783,256,14,6,2,1,1,0.000223,963.452
2784,256,14,6,2,1,2,0.000223,963.718
2785,256,14,6,3,1,1,0.000396,1531.096
2786,256,14,6,3,1,2,0.000424,1615.684
2787,256,14,7,1,1,1,0.000361,1100.708
2788,256,14,7,1,1,2,0.000392,1358.994
2789,256,14,7,2,1,1,0.000211,969.038
2790,256,14,7,2,1,2,0.000222,1151.780
2791,256,14,7,3,1,1,0.000432,1612.758
2792,256,14,7,3,1,2,0.000373,1537.480
2793,256,15,1,1,1,1,0.000274,864.766
2794,256,15,1,1,1,2,0.000274,864.766
2795,256,15,1,2,1,1,0.000438,1030.484
2796,256,15,1,2,1,2,0.000241,1079.162
2797,256,15,1,3,1,1,0.000448,1247.274
2798,256,15,1,3,1,2,0.000408,1290.632
2799,256,15,2,1,1,1,0.000243,746.662
2800,256,15,2,1,1,2,0.000235,776.986
2801,256,15,2,2,1,1,0.000365,1000.426
2802,256,15,2,2,1,2,0.000202,1025.164
2803,256,15,2,3,1,1,0.000419,1128.904
2804,256,15,2,3,1,2,0.000392,1244.082
2805,256,15,3,1,1,1,0.000307,1169.336
2806,256,15,3,1,1,2,0.000346,1273.076
2807,256,15,3,2,1,1,0.000396,1044.050
2808,256,15,3,2,1,2,0.000273,1164.548
2809,256,15,3,3,1,1,0.000424,1091.930
2810,256,15,3,3,1,2,0.000430,1159.228
2811,256,15,4,1,1,1,0.000314,948.290
2812,256,15,4,1,1,2,0.000270,1099.378
2813,256,15,4,2,1,1,0.000387,1062.404
2814,256,15,4,2,1,2,0.000366,1232.910
2815,256,15,4,3,1,1,0.000368,1162.686
2816,256,15,4,3,1,2,0.000346,1249.136
2817,256,15,5,1,1,1,0.000297,1166.144
2818,256,15,5,1,1,2,0.000226,1160.026
2819,256,15,5,2,1,1,0.000387,1225.462
2820,256,15,5,2,1,2,0.000307,1412.726
2821,256,15,5,3,1,1,0.000456,1166.942
2822,256,15,5,3,1,2,0.000438,1197.532
2823,256,15,6,1,1,1,0.000310,1137.416
2824,256,15,6,1,1,2,0.000277,1266.958
2825,256,15,6,2,1,1,0.000223,963.452
2826,256,15,6,2,1,2,0.000223,963.718
2827,256,15,6,3,1,1,0.000396,1531.096
2828,256,15,6,3,1,2,0.000424,1615.684
2829,256,15,7,1,1,1,0.000361,1100.708
2830,256,15,7,1,1,2,0.000392,1358.994
2831,256,15,7,2,1,1,0.000211,969.038
2832,256,15,7,2,1,2,0.000222,1151.780
2833,256,15,7,3,1,1,0.000432,1612.758
2834,256,15,7,3,1,2,0.000373,1537.480
