n,knob_KNOB_WINDOW_SIZE_X,knob_inner_unroll1,knob_inner_unroll2,knob_outer_unroll,knob_partition_factor,knob_I_B,obj1,obj2,FF
6287,128,1,5,4,230400,0,0.148429,28979.637,675
6288,128,1,5,4,115200,0,0.148971,29556.855,771
6289,128,1,5,4,57600,0,0.148564,34228.348,1078
6291,128,1,5,4,14400,0,0.149437,58408.547,2795
6293,128,1,5,5,460800,0,0.150491,26624.473,705
6294,128,1,5,5,230400,0,0.150552,27725.18,726
6295,128,1,5,5,115200,0,0.148594,28895.58,814
6296,128,1,5,5,57600,0,0.146908,34093.484,1156
6297,128,1,5,5,28800,0,0.150491,42984.535,1778
6298,128,1,5,5,14400,0,0.149874,57332.574,3010
6300,128,2,1,1,460800,0,0.119379,24138.969,729
6301,128,2,1,1,230400,0,0.119811,25356.717,735
6302,128,2,1,1,115200,0,0.1154,24996.818,755
6303,128,2,1,1,57600,0,0.116958,27318.199,809
6304,128,2,1,1,28800,0,0.115856,30769.816,924
6305,128,2,1,1,14400,0,0.116803,31640.967,1060
6306,128,2,1,1,7200,0,0.119595,34427.848,1146
6307,128,2,1,2,460800,0,0.116012,28515.467,916
6308,128,2,1,2,230400,0,0.119523,28759.121,924
6309,128,2,1,2,115200,0,0.116695,29711.137,950
6310,128,2,1,2,57600,0,0.119655,29962.771,1003
6311,128,2,1,2,28800,0,0.119811,34834.562,1114
6312,128,2,1,2,14400,0,0.119835,34075.664,1184
6314,128,2,1,3,460800,0,0.119583,31403.162,1015
6315,128,2,1,3,230400,0,0.118852,29515.094,1021
6316,128,2,1,3,115200,0,0.119415,30462.32,1039
6317,128,2,1,3,57600,0,0.116095,32662.406,1097
6318,128,2,1,3,28800,0,0.115664,37172.172,1217
6319,128,2,1,3,14400,0,0.115652,35678.047,1350
6321,128,2,1,4,460800,0,0.117026,32836.902,1113
6322,128,2,1,4,230400,0,0.119427,32686.879,1114
6323,128,2,1,4,115200,0,0.118065,32908.191,1135
6324,128,2,1,4,57600,0,0.116273,35600.641,1185
6325,128,2,1,4,28800,0,0.116345,42845.949,1271
6326,128,2,1,4,14400,0,0.114601,39019.805,1351
6328,128,2,1,5,460800,0,0.11558,31722.629,1159
6329,128,2,1,5,230400,0,0.119475,30262.287,1165
6330,128,2,1,5,115200,0,0.118205,32428.326,1189
6331,128,2,1,5,57600,0,0.119715,34598.09,1243
6332,128,2,1,5,28800,0,0.116791,38764.977,1361
6335,128,2,2,1,460800,0,0.116705,24839.346,641
6336,128,2,2,1,230400,0,0.116635,24850.518,650
6337,128,2,2,1,115200,0,0.113785,25664.744,680
6338,128,2,2,1,57600,0,0.114042,27712.412,738
6339,128,2,2,1,28800,0,0.116494,31805.354,851
6340,128,2,2,1,14400,0,0.115864,42923.887,1065
6342,128,2,2,2,460800,0,0.112769,29288.994,859
6343,128,2,2,2,230400,0,0.116459,28879.887,941
6344,128,2,2,2,115200,0,0.115584,32793.809,1234
6346,128,2,2,2,28800,0,0.114381,52658.156,3290
6347,128,2,2,2,14400,0,0.11312,81527.938,6023
6349,128,2,2,3,460800,0,0.115257,32007.248,992
6350,128,2,2,3,230400,0,0.111847,34087.633,1096
6351,128,2,2,3,115200,0,0.115864,37737.688,1305
6352,128,2,2,3,57600,0,0.11215,47843.824,2112
6353,128,2,2,3,28800,0,0.113575,60198.992,3504
6356,128,2,2,4,460800,0,0.113855,31742.047,1064
6357,128,2,2,4,230400,0,0.110854,32517.969,1099
6358,128,2,2,4,115200,0,0.115187,37679.164,1443
6359,128,2,2,4,57600,0,0.112559,44533.453,2118
6363,128,2,2,5,460800,0,0.113248,34375.18,1114
6364,128,2,2,5,230400,0,0.116448,36640.703,1220
6365,128,2,2,5,115200,0,0.113809,39903.191,1415
6370,128,2,3,1,460800,0,0.116705,24839.346,641
6371,128,2,3,1,230400,0,0.116635,24850.518,650
6372,128,2,3,1,115200,0,0.113785,25664.744,680
6373,128,2,3,1,57600,0,0.114042,27712.412,738
6374,128,2,3,1,28800,0,0.116494,31805.354,851
6375,128,2,3,1,14400,0,0.115864,42923.887,1065
6376,128,2,3,1,7200,0,0.116518,58745.566,1612
6377,128,2,3,2,460800,0,0.112769,29288.994,859
6378,128,2,3,2,230400,0,0.116459,28879.887,941
6379,128,2,3,2,115200,0,0.115584,32793.809,1234
6380,128,2,3,2,57600,0,0.11486,40147.91,1921
6381,128,2,3,2,28800,0,0.114381,52658.156,3290
6382,128,2,3,2,14400,0,0.11312,81527.938,6023
6384,128,2,3,3,460800,0,0.115257,32007.248,992
6385,128,2,3,3,230400,0,0.111847,34087.633,1096
6386,128,2,3,3,115200,0,0.115864,37737.688,1305
6388,128,2,3,3,28800,0,0.113575,60198.992,3504
6391,128,2,3,4,460800,0,0.113855,31742.047,1064
6392,128,2,3,4,230400,0,0.110854,32517.969,1099
6393,128,2,3,4,115200,0,0.115187,37679.164,1443
6394,128,2,3,4,57600,0,0.112559,44533.453,2118
6398,128,2,3,5,460800,0,0.113248,34375.18,1114
6399,128,2,3,5,230400,0,0.116448,36640.703,1220
6400,128,2,3,5,115200,0,0.113809,39903.191,1415
6402,128,2,3,5,28800,0,0.116681,68824.57,3663
6405,128,2,4,1,460800,0,0.116705,24839.346,641
6406,128,2,4,1,230400,0,0.116635,24850.518,650
6407,128,2,4,1,115200,0,0.113785,25664.744,680
6408,128,2,4,1,57600,0,0.114042,27712.412,738
6409,128,2,4,1,28800,0,0.116494,31805.354,851
6410,128,2,4,1,14400,0,0.115864,42923.887,1065
6411,128,2,4,1,7200,0,0.116518,58745.566,1612
6412,128,2,4,2,460800,0,0.112769,29288.994,859
6413,128,2,4,2,230400,0,0.116459,28879.887,941
6414,128,2,4,2,115200,0,0.115584,32793.809,1234
6415,128,2,4,2,57600,0,0.11486,40147.91,1921
6416,128,2,4,2,28800,0,0.114381,52658.156,3290
6417,128,2,4,2,14400,0,0.11312,81527.938,6023
6419,128,2,4,3,460800,0,0.115257,32007.248,992
6420,128,2,4,3,230400,0,0.111847,34087.633,1096
6421,128,2,4,3,115200,0,0.115864,37737.688,1305
6422,128,2,4,3,57600,0,0.11215,47843.824,2112
6423,128,2,4,3,28800,0,0.113575,60198.992,3504
6426,128,2,4,4,460800,0,0.113855,31742.047,1064
6427,128,2,4,4,230400,0,0.110854,32517.969,1099
6428,128,2,4,4,115200,0,0.115187,37679.164,1443
6429,128,2,4,4,57600,0,0.112559,44533.453,2118
6430,128,2,4,4,28800,0,0.111123,61034.766,3480
6433,128,2,4,5,460800,0,0.113248,34375.18,1114
6434,128,2,4,5,230400,0,0.116448,36640.703,1220
6435,128,2,4,5,115200,0,0.113809,39903.191,1415
6436,128,2,4,5,57600,0,0.112127,48809.402,2246
6437,128,2,4,5,28800,0,0.116681,68824.57,3663
6440,128,2,5,1,460800,0,0.116705,24839.346,641
6441,128,2,5,1,230400,0,0.116635,24850.518,650
6442,128,2,5,1,115200,0,0.113785,25664.744,680
6443,128,2,5,1,57600,0,0.114042,27712.412,738
6444,128,2,5,1,28800,0,0.116494,31805.354,851
6445,128,2,5,1,14400,0,0.115864,42923.887,1065
6447,128,2,5,2,460800,0,0.112769,29288.994,859
6448,128,2,5,2,230400,0,0.116459,28879.887,941
6449,128,2,5,2,115200,0,0.115584,32793.809,1234
6450,128,2,5,2,57600,0,0.11486,40147.91,1921
6451,128,2,5,2,28800,0,0.114381,52658.156,3290
6452,128,2,5,2,14400,0,0.11312,81527.938,6023
6454,128,2,5,3,460800,0,0.115257,32007.248,992
6455,128,2,5,3,230400,0,0.111847,34087.633,1096
6456,128,2,5,3,115200,0,0.115864,37737.688,1305
6457,128,2,5,3,57600,0,0.11215,47843.824,2112
6458,128,2,5,3,28800,0,0.113575,60198.992,3504
6461,128,2,5,4,460800,0,0.113855,31742.047,1064
6462,128,2,5,4,230400,0,0.110854,32517.969,1099
6463,128,2,5,4,115200,0,0.115187,37679.164,1443
6464,128,2,5,4,57600,0,0.112559,44533.453,2118
6465,128,2,5,4,28800,0,0.111123,61034.766,3480
6468,128,2,5,5,460800,0,0.113248,34375.18,1114
6469,128,2,5,5,230400,0,0.116448,36640.703,1220
6470,128,2,5,5,115200,0,0.113809,39903.191,1415
6475,128,3,1,1,460800,0,0.130109,30167.061,1123
6476,128,3,1,1,230400,0,0.132919,28501.635,1133
6477,128,3,1,1,115200,0,0.128578,29939.631,1155
6478,128,3,1,1,57600,0,0.131468,31206.057,1210
6479,128,3,1,1,28800,0,0.131108,31678.738,1230
6480,128,3,1,1,14400,0,0.132986,35376.672,1409
6481,128,3,1,1,7200,0,0.133106,38442.055,1545
6482,128,3,1,2,460800,0,0.122333,33248.938,1444
6483,128,3,1,2,230400,0,0.122137,36118.277,1454
6484,128,3,1,2,115200,0,0.12215,36430.828,1477
6485,128,3,1,2,57600,0,0.117621,34139.504,1540
6486,128,3,1,2,28800,0,0.119983,39991.77,1683
6487,128,3,1,2,14400,0,0.121574,41549.996,1845
6488,128,3,1,2,7200,0,0.122235,46382.953,2127
6489,128,3,1,3,460800,0,0.132083,35856.004,1442
6490,128,3,1,3,230400,0,0.130165,35367.891,1452
6491,128,3,1,3,115200,0,0.128234,36855.363,1483
6492,128,3,1,3,57600,0,0.12657,39537.973,1548
6493,128,3,1,3,28800,0,0.132855,41397.848,1629
6494,128,3,1,3,14400,0,0.128115,44553.402,1800
6496,128,3,1,4,460800,0,0.132533,41380.555,1699
6497,128,3,1,4,230400,0,0.133039,38834.938,1709
6498,128,3,1,4,115200,0,0.127313,40570.852,1740
6499,128,3,1,4,57600,0,0.132826,41590.43,1810
6500,128,3,1,4,28800,0,0.1324,45969.59,1884
6503,128,3,1,5,460800,0,0.130882,36584.574,1761
6504,128,3,1,5,230400,0,0.127606,38001.559,1771
6505,128,3,1,5,115200,0,0.127273,39117.43,1802
6506,128,3,1,5,57600,0,0.131121,40231.703,1867
6507,128,3,1,5,28800,0,0.126994,43700.344,1951
6510,128,3,2,1,460800,0,0.135043,30277.184,986
6511,128,3,2,1,230400,0,0.135624,32391.617,1003
6512,128,3,2,1,115200,0,0.134103,32936.652,1064
6513,128,3,2,1,57600,0,0.1329,35401.141,1196
6514,128,3,2,1,28800,0,0.133522,38667.09,1350
6515,128,3,2,1,14400,0,0.134573,47060.188,1647
6517,128,3,2,2,460800,0,0.122158,33718.426,1291
6518,128,3,2,2,230400,0,0.126647,36937.559,1317
6519,128,3,2,2,115200,0,0.126137,37550.422,1366
6520,128,3,2,2,57600,0,0.127157,43052.367,1499
6521,128,3,2,2,28800,0,0.121763,52108.336,1695
6522,128,3,2,2,14400,0,0.127374,54833.238,1986
6524,128,3,2,3,460800,0,0.136235,37686.613,1341
6525,128,3,2,3,230400,0,0.137839,38937.613,1364
6526,128,3,2,3,115200,0,0.132252,36851.375,1426
6527,128,3,2,3,57600,0,0.135225,41782.48,1535
6528,128,3,2,3,28800,0,0.137632,50556.758,1743
6531,128,3,2,4,460800,0,0.134504,41666.238,1546
6532,128,3,2,4,230400,0,0.138237,39445.406,1566
6533,128,3,2,4,115200,0,0.133425,44884.309,1609
6534,128,3,2,4,57600,0,0.138251,47803.656,1718
6535,128,3,2,4,28800,0,0.13626,53562.293,1853
6538,128,3,2,5,460800,0,0.13207,38000.492,1598
6539,128,3,2,5,230400,0,0.136094,40599.848,1621
6540,128,3,2,5,115200,0,0.136633,39352.305,1683
6541,128,3,2,5,57600,0,0.136868,46182.652,1797
6542,128,3,2,5,28800,0,0.136785,54634.539,2029
6545,128,3,3,1,460800,0,0.129801,28700.602,995
6546,128,3,3,1,230400,0,0.126236,31535.363,1025
6547,128,3,3,1,115200,0,0.129892,31792.586,1075
6548,128,3,3,1,57600,0,0.129853,36368.316,1220
6549,128,3,3,1,28800,0,0.130048,40067.312,1413
6550,128,3,3,1,14400,0,0.124896,54316.668,1777
6552,128,3,3,2,460800,0,0.117413,37228.031,1266
6553,128,3,3,2,230400,0,0.115552,38578.777,1495
6554,128,3,3,2,115200,0,0.114561,42742.211,1846
6556,128,3,3,2,28800,0,0.117079,80029.023,5370
6559,128,3,3,3,460800,0,0.129218,41669.164,1381
6560,128,3,3,3,230400,0,0.125601,40326.664,1527
6561,128,3,3,3,115200,0,0.126629,47882.129,1751
6562,128,3,3,3,57600,0,0.129556,64656.355,3177
6566,128,3,3,4,460800,0,0.128929,40134.078,1488
6567,128,3,3,4,230400,0,0.129488,43441.523,1682
6568,128,3,3,4,115200,0,0.127355,50004.543,2229
6569,128,3,3,4,57600,0,0.126093,64153.082,3379
6570,128,3,3,4,28800,0,0.125755,91008.711,5514
6573,128,3,3,5,460800,0,0.128799,45175.047,1686
6574,128,3,3,5,230400,0,0.129879,46057.633,1942
6575,128,3,3,5,115200,0,0.130074,52345.074,2239
6576,128,3,3,5,57600,0,0.127511,68198.141,3727
6580,128,3,4,1,460800,0,0.129801,28700.602,995
6581,128,3,4,1,230400,0,0.126236,31535.363,1025
6582,128,3,4,1,115200,0,0.129892,31792.586,1075
6583,128,3,4,1,57600,0,0.129853,36368.316,1220
6584,128,3,4,1,28800,0,0.130048,40067.312,1413
6585,128,3,4,1,14400,0,0.124896,54316.668,1777
6587,128,3,4,2,460800,0,0.117413,37228.031,1266
6588,128,3,4,2,230400,0,0.115552,38578.777,1495
6589,128,3,4,2,115200,0,0.114561,42742.211,1846
6590,128,3,4,2,57600,0,0.116912,57230.699,3132
6591,128,3,4,2,28800,0,0.117079,80029.023,5370
6594,128,3,4,3,460800,0,0.129218,41669.164,1381
6595,128,3,4,3,230400,0,0.125601,40326.664,1527
6596,128,3,4,3,115200,0,0.126629,47882.129,1751
6597,128,3,4,3,57600,0,0.129556,64656.355,3177
6598,128,3,4,3,28800,0,0.130089,86585.656,5541
6601,128,3,4,4,460800,0,0.128929,40134.078,1488
6602,128,3,4,4,230400,0,0.129488,43441.523,1682
6603,128,3,4,4,115200,0,0.127355,50004.543,2229
6604,128,3,4,4,57600,0,0.126093,64153.082,3379
6605,128,3,4,4,28800,0,0.125755,91008.711,5514
6608,128,3,4,5,460800,0,0.128799,45175.047,1686
6615,128,3,5,1,460800,0,0.129801,28700.602,995
6616,128,3,5,1,230400,0,0.126236,31535.363,1025
6617,128,3,5,1,115200,0,0.129892,31792.586,1075
6618,128,3,5,1,57600,0,0.129853,36368.316,1220
6619,128,3,5,1,28800,0,0.130048,40067.312,1413
6620,128,3,5,1,14400,0,0.124896,54316.668,1777
6622,128,3,5,2,460800,0,0.117413,37228.031,1266
6623,128,3,5,2,230400,0,0.115552,38578.777,1495
6624,128,3,5,2,115200,0,0.114561,42742.211,1846
6625,128,3,5,2,57600,0,0.116912,57230.699,3132
6626,128,3,5,2,28800,0,0.117079,80029.023,5370
6629,128,3,5,3,460800,0,0.129218,41669.164,1381
6630,128,3,5,3,230400,0,0.125601,40326.664,1527
6631,128,3,5,3,115200,0,0.126629,47882.129,1751
6632,128,3,5,3,57600,0,0.129556,64656.355,3177
6633,128,3,5,3,28800,0,0.130089,86585.656,5541
6636,128,3,5,4,460800,0,0.128929,40134.078,1488
6637,128,3,5,4,230400,0,0.129488,43441.523,1682
6643,128,3,5,5,460800,0,0.128799,45175.047,1686
6644,128,3,5,5,230400,0,0.129879,46057.633,1942
6650,128,4,1,1,460800,0,0.114013,28887.865,1299
6651,128,4,1,1,230400,0,0.114299,30741.887,1309
6652,128,4,1,1,115200,0,0.111151,30914.254,1336
6653,128,4,1,1,57600,0,0.114059,32831.316,1389
6654,128,4,1,1,28800,0,0.112216,34528.395,1482
6655,128,4,1,1,14400,0,0.11383,35168.391,1598
6656,128,4,1,1,7200,0,0.114425,37700.18,1696
6657,128,4,1,2,460800,0,0.109527,35674.855,1742
6658,128,4,1,2,230400,0,0.10976,38424.496,1752
6659,128,4,1,2,115200,0,0.110926,38767.105,1776
6660,128,4,1,2,57600,0,0.110382,39685.871,1834
6661,128,4,1,2,28800,0,0.107684,42861.645,1942
6662,128,4,1,2,14400,0,0.111015,43411.465,2107
6663,128,4,1,2,7200,0,0.105975,49331.828,2414
6664,128,4,1,3,460800,0,0.114334,37974.691,1878
6665,128,4,1,3,230400,0,0.110476,38997.461,1888
6666,128,4,1,3,115200,0,0.114253,39109.98,1919
6667,128,4,1,3,57600,0,0.113979,40731.516,1990
6669,128,4,1,3,14400,0,0.11375,45761.309,2248
6671,128,4,1,4,460800,0,0.109704,42085.988,2054
6672,128,4,1,4,230400,0,0.108307,41649.215,2064
6673,128,4,1,4,115200,0,0.108141,44923.41,2088
6674,128,4,1,4,57600,0,0.110114,44201.219,2152
6675,128,4,1,4,28800,0,0.106601,52436.848,2283
6676,128,4,1,4,14400,0,0.110756,50160.684,2355
6678,128,4,1,5,460800,0,0.11217,44089.766,2151
6679,128,4,1,5,230400,0,0.113544,41563.297,2161
6680,128,4,1,5,115200,0,0.11399,41906.172,2192
6681,128,4,1,5,57600,0,0.114242,45189.676,2263
6682,128,4,1,5,28800,0,0.110659,50014.117,2347
6683,128,4,1,5,14400,0,0.11415,48195.477,2521
6685,128,4,2,1,460800,0,0.11254,30652.775,1202
6686,128,4,2,1,230400,0,0.110394,31695.23,1195
6687,128,4,2,1,115200,0,0.112302,31593.885,1227
6688,128,4,2,1,57600,0,0.111614,34172.488,1331
6689,128,4,2,1,28800,0,0.111557,37975.488,1453
6690,128,4,2,1,14400,0,0.112573,37481.793,1683
6691,128,4,2,1,7200,0,0.109728,43995.867,2132
6692,128,4,2,2,460800,0,0.109402,37214.199,1587
6693,128,4,2,2,230400,0,0.106359,35731.516,1603
6694,128,4,2,2,115200,0,0.108921,37945.699,1631
6695,128,4,2,2,57600,0,0.109216,40864.25,1676
6696,128,4,2,2,28800,0,0.107081,41600.008,1773
6699,128,4,2,3,460800,0,0.110247,38192.281,1735
6700,128,4,2,3,230400,0,0.107491,38105.562,1751
6701,128,4,2,3,115200,0,0.112811,39573.883,1791
6702,128,4,2,3,57600,0,0.11272,42062.312,1876
6703,128,4,2,3,28800,0,0.112235,49077.531,2010
6706,128,4,2,4,460800,0,0.103604,41572.344,1877
6707,128,4,2,4,230400,0,0.106369,43142.273,1905
6708,128,4,2,4,115200,0,0.105484,42273.254,1930
6709,128,4,2,4,57600,0,0.104041,45742.426,1979
6710,128,4,2,4,28800,0,0.103921,52279.375,2173
6713,128,4,2,5,460800,0,0.112935,40574.043,1994
6714,128,4,2,5,230400,0,0.112664,40295.012,2010
6715,128,4,2,5,115200,0,0.107785,43224.469,2048
6716,128,4,2,5,57600,0,0.109648,45969.59,2135
6717,128,4,2,5,28800,0,0.108417,51639.379,2268
6720,128,4,3,1,460800,0,0.121919,32024.537,1304
6721,128,4,3,1,230400,0,0.116752,32213.664,1323
6722,128,4,3,1,115200,0,0.121784,34387.684,1382
6723,128,4,3,1,57600,0,0.121284,38931.762,1461
6724,128,4,3,1,28800,0,0.121565,45205.902,1754
6725,128,4,3,1,14400,0,0.121845,52434.984,2073
6727,128,4,3,2,460800,0,0.118659,39073.273,1744
6728,128,4,3,2,230400,0,0.113888,38672.941,1768
6729,128,4,3,2,115200,0,0.118576,41921.336,1817
6730,128,4,3,2,57600,0,0.116084,46077.051,1896
6734,128,4,3,3,460800,0,0.121968,40253.781,1939
6735,128,4,3,3,230400,0,0.117424,42433.383,1977
6736,128,4,3,3,115200,0,0.116581,44722.848,2040
6737,128,4,3,3,57600,0,0.122102,49654.219,2155
6738,128,4,3,3,28800,0,0.122065,66065.625,2475
6741,128,4,3,4,460800,0,0.115102,46518.613,2073
6742,128,4,3,4,230400,0,0.113277,46017.734,2093
6743,128,4,3,4,115200,0,0.118349,50251.656,2144
6744,128,4,3,4,57600,0,0.11714,56892.879,2227
6745,128,4,3,4,28800,0,0.115066,65834.734,2366
6748,128,4,3,5,460800,0,0.118645,43409.605,2211
6749,128,4,3,5,230400,0,0.117912,46440.941,2251
6750,128,4,3,5,115200,0,0.12132,47779.719,2318
6755,128,4,4,1,460800,0,0.110853,30319.479,1162
6756,128,4,4,1,230400,0,0.107522,31811.473,1164
6757,128,4,4,1,115200,0,0.10916,30262.021,1206
6758,128,4,4,1,57600,0,0.111243,36278.676,1266
6759,128,4,4,1,28800,0,0.110764,37721.727,1398
6760,128,4,4,1,14400,0,0.109293,41841.27,1629
6762,128,4,4,2,460800,0,0.105201,33924.043,1454
6763,128,4,4,2,230400,0,0.106119,35400.344,1712
6764,128,4,4,2,115200,0,0.103193,43288.574,2405
6765,128,4,4,2,57600,0,0.106097,56131.852,3846
6766,128,4,4,2,28800,0,0.105039,81216.453,6753
6769,128,4,4,3,460800,0,0.107233,39065.559,1654
6770,128,4,4,3,230400,0,0.105862,43826.16,1892
6771,128,4,4,3,115200,0,0.111287,50908.145,2622
6772,128,4,4,3,57600,0,0.107043,69061.844,4210
6773,128,4,4,3,28800,0,0.109004,100065.211,7143
6776,128,4,4,4,460800,0,0.107436,38829.883,1795
6777,128,4,4,4,230400,0,0.106335,43499.246,2072
6778,128,4,4,4,115200,0,0.106475,53086.684,2813
6783,128,4,4,5,460800,0,0.109182,42665.336,1937
6784,128,4,4,5,230400,0,0.111165,47197.445,2210
6785,128,4,4,5,115200,0,0.108982,56388.012,2930
6790,128,4,5,1,460800,0,0.110853,30319.479,1162
6791,128,4,5,1,230400,0,0.107522,31811.473,1164
6792,128,4,5,1,115200,0,0.10916,30262.021,1206
6793,128,4,5,1,57600,0,0.111243,36278.676,1266
6794,128,4,5,1,28800,0,0.110764,37721.727,1398
6795,128,4,5,1,14400,0,0.109293,41841.27,1629
6797,128,4,5,2,460800,0,0.105201,33924.043,1454
6798,128,4,5,2,230400,0,0.106119,35400.344,1712
6799,128,4,5,2,115200,0,0.103193,43288.574,2405
6800,128,4,5,2,57600,0,0.106097,56131.852,3846
6801,128,4,5,2,28800,0,0.105039,81216.453,6753
6802,128,4,5,2,14400,0,0.10736,136452.688,12566
6804,128,4,5,3,460800,0,0.107233,39065.559,1654
6805,128,4,5,3,230400,0,0.105862,43826.16,1892
6806,128,4,5,3,115200,0,0.111287,50908.145,2622
6811,128,4,5,4,460800,0,0.107436,38829.883,1795
6812,128,4,5,4,230400,0,0.106335,43499.246,2072
6813,128,4,5,4,115200,0,0.106475,53086.684,2813
6818,128,4,5,5,460800,0,0.109182,42665.336,1937
6819,128,4,5,5,230400,0,0.111165,47197.445,2210
6820,128,4,5,5,115200,0,0.108982,56388.012,2930
6832,128,5,1,2,460800,0,0.122429,41250.215,2116
6833,128,5,1,2,230400,0,0.12532,43859.676,2121
6834,128,5,1,2,115200,0,0.128237,42454.398,2149
6835,128,5,1,2,57600,0,0.126779,46642.301,2208
6836,128,5,1,2,28800,0,0.127204,49339.809,2334
6837,128,5,1,2,14400,0,0.128018,51670.234,2412
6839,128,5,1,3,460800,0,0.125204,45464.453,2298
6840,128,5,1,3,230400,0,0.129011,44659.008,2303
6841,128,5,1,3,115200,0,0.125036,46264.848,2331
6842,128,5,1,3,57600,0,0.125423,47463.445,2391
6843,128,5,1,3,28800,0,0.125591,50236.227,2484
6844,128,5,1,3,14400,0,0.122778,54910.113,2598
6846,128,5,1,4,460800,0,0.123707,49892.555,2509
6847,128,5,1,4,230400,0,0.127914,50524.84,2512
6848,128,5,1,4,115200,0,0.127579,51070.672,2535
6849,128,5,1,4,57600,0,0.123862,52307.305,2589
6850,128,5,1,4,28800,0,0.124726,57133.875,2721
6851,128,5,1,4,14400,0,0.128895,56753.762,2797
6853,128,5,1,5,460800,0,0.128805,49233.406,2650
6854,128,5,1,5,230400,0,0.123604,48928.57,2655
6855,128,5,1,5,115200,0,0.125772,49438.762,2683
6856,128,5,1,5,57600,0,0.128043,52418.227,2744
6857,128,5,1,5,28800,0,0.127385,54732.426,2831
6858,128,5,1,5,14400,0,0.125888,57469.832,2947
6867,128,5,2,2,460800,0,0.127799,42933.73,2023
6868,128,5,2,2,230400,0,0.126365,45275.859,2044
6869,128,5,2,2,115200,0,0.130771,46421.258,2090
6870,128,5,2,2,57600,0,0.131521,48182.707,2191
6871,128,5,2,2,28800,0,0.130508,55054.816,2476
6872,128,5,2,2,14400,0,0.13135,56474.727,2716
6874,128,5,2,3,460800,0,0.131481,48479.031,2240
6875,128,5,2,3,230400,0,0.125497,46672.094,2251
6876,128,5,2,3,115200,0,0.128982,47790.094,2300
6877,128,5,2,3,57600,0,0.125984,51083.438,2449
6878,128,5,2,3,28800,0,0.131271,65759.453,2711
6881,128,5,2,4,460800,0,0.12743,52648.848,2508
6882,128,5,2,4,230400,0,0.125944,51318.848,2529
6883,128,5,2,4,115200,0,0.130639,55171.324,2571
6884,128,5,2,4,57600,0,0.128653,59224.898,2691
6885,128,5,2,4,28800,0,0.127601,70538.148,2942
6889,128,5,2,5,230400,0,0.126312,50856.805,2567
6890,128,5,2,5,115200,0,0.125707,52788.496,2617
6895,128,5,3,1,460800,0,0.130867,38172.062,1611
6896,128,5,3,1,230400,0,0.12533,34966.496,1661
6897,128,5,3,1,115200,0,0.130631,37529.406,1729
6898,128,5,3,1,57600,0,0.130815,39833.5,1881
6899,128,5,3,1,28800,0,0.130553,47688.215,2129
6900,128,5,3,1,14400,0,0.130317,53663.637,2538
6902,128,5,3,2,460800,0,0.130723,47348.797,2239
6903,128,5,3,2,230400,0,0.125958,50428.016,2265
6904,128,5,3,2,115200,0,0.128209,52548.035,2346
6905,128,5,3,2,57600,0,0.129623,56111.637,2544
6906,128,5,3,2,28800,0,0.124989,58082.164,2756
6907,128,5,3,2,14400,0,0.126089,70268.953,3211
6909,128,5,3,3,460800,0,0.125369,51535.371,2373
6910,128,5,3,3,230400,0,0.130527,53102.91,2415
6911,128,5,3,3,115200,0,0.127607,56986.242,2511
6912,128,5,3,3,57600,0,0.124387,61646.828,2703
6913,128,5,3,3,28800,0,0.12512,70439.461,3151
6916,128,5,3,4,460800,0,0.13088,57861.648,2581
6917,128,5,3,4,230400,0,0.130828,56008.695,2615
6918,128,5,3,4,115200,0,0.124767,61434.562,2688
6923,128,5,3,5,460800,0,0.127516,55966.398,2708
6924,128,5,3,5,230400,0,0.130343,59666.461,2750
6925,128,5,3,5,115200,0,0.127738,63986.832,2847
6926,128,5,3,5,57600,0,0.130121,65688.438,3044
6930,128,5,4,1,460800,0,0.13821,34666.449,1488
6931,128,5,4,1,230400,0,0.135776,37365.02,1533
6932,128,5,4,1,115200,0,0.131642,39881.379,1664
6933,128,5,4,1,57600,0,0.136523,45368.43,1863
6934,128,5,4,1,28800,0,0.13514,54967.57,2165
6935,128,5,4,1,14400,0,0.136149,68219.422,2592
6937,128,5,4,2,460800,0,0.134241,44560.32,1775
6938,128,5,4,2,230400,0,0.133273,45276.926,1824
6939,128,5,4,2,115200,0,0.137007,47746.734,1916
6940,128,5,4,2,57600,0,0.138113,53415.195,2115
6941,128,5,4,2,28800,0,0.136924,70365.242,2432
6942,128,5,4,2,14400,0,0.137048,83861.555,2910
6944,128,5,4,3,460800,0,0.138279,43062.207,1981
6945,128,5,4,3,230400,0,0.138224,47324.594,2060
6946,128,5,4,3,115200,0,0.136786,51136.637,2200
6951,128,5,4,4,460800,0,0.134905,50797.754,2129
6952,128,5,4,4,230400,0,0.137601,51255.008,2125
6953,128,5,4,4,115200,0,0.13821,54993.637,2189
6954,128,5,4,4,57600,0,0.132817,61705.617,2321
6958,128,5,4,5,460800,0,0.13774,48909.422,2326
6959,128,5,4,5,230400,0,0.135458,50723.008,2400
6960,128,5,4,5,115200,0,0.135154,57325.926,2556
6961,128,5,4,5,57600,0,0.132582,64448.344,2760
6966,128,5,5,1,230400,0,0.125185,40664.75,1547
