n,knob_tmpdim,knob_indim,knob_UNROLL_FACTOR,knob_UNROLL_LOOP1,knob_UNROLL_LOOP2,knob_UNROLL_LOOP3,knob_UNROLL_LOOP4,tmpsize,size,knob_I_B,obj1,obj2
8276,20,400,1,3,2,1,3,400,160000,0,1.396405,100
8277,20,400,1,3,2,1,4,400,160000,0,1.891219,94
8278,20,400,1,3,2,2,1,400,160000,0,1.206292,87
8279,20,400,1,3,2,2,2,400,160000,0,1.415319,91
8280,20,400,1,3,2,2,3,400,160000,0,1.56309,100
8281,20,400,1,3,2,2,4,400,160000,0,1.87395,111
8282,20,400,1,3,2,3,1,400,160000,0,1.658548,109
8283,20,400,1,3,2,3,2,400,160000,0,1.76754,99
8284,20,400,1,3,2,3,3,400,160000,0,1.433749,109
8285,20,400,1,3,2,3,4,400,160000,0,2.006426,107
8286,20,400,1,3,2,4,1,400,160000,0,1.374399,99
8287,20,400,1,3,2,4,2,400,160000,0,1.492511,106
8288,20,400,1,3,2,4,3,400,160000,0,1.465184,107
8289,20,400,1,3,2,4,4,400,160000,0,2.046884,104
8290,20,400,1,3,3,1,1,400,160000,0,1.956342,95
8291,20,400,1,3,3,1,2,400,160000,0,1.668598,102
8292,20,400,1,3,3,1,3,400,160000,0,1.624598,94
8293,20,400,1,3,3,1,4,400,160000,0,1.765261,99
8294,20,400,1,3,3,2,1,400,160000,0,1.204161,104
8295,20,400,1,3,3,2,2,400,160000,0,1.623017,100
8296,20,400,1,3,3,2,3,400,160000,0,1.4279,108
8297,20,400,1,3,3,2,4,400,160000,0,1.711669,114
8298,20,400,1,3,3,3,1,400,160000,0,1.538751,120
8299,20,400,1,3,3,3,2,400,160000,0,1.613465,112
8300,20,400,1,3,3,3,3,400,160000,0,1.306077,107
8301,20,400,1,3,3,3,4,400,160000,0,1.696026,107
8302,20,400,1,3,3,4,1,400,160000,0,1.588613,107
8303,20,400,1,3,3,4,2,400,160000,0,1.788445,112
8304,20,400,1,3,3,4,3,400,160000,0,1.682019,115
8305,20,400,1,3,3,4,4,400,160000,0,1.920388,114
8306,20,400,1,3,4,1,1,400,160000,0,1.339556,93
8307,20,400,1,3,4,1,2,400,160000,0,1.6514,100
8308,20,400,1,3,4,1,3,400,160000,0,1.32558,109
8309,20,400,1,3,4,1,4,400,160000,0,1.829309,99
8310,20,400,1,3,4,2,1,400,160000,0,1.291326,93
8311,20,400,1,3,4,2,2,400,160000,0,1.539934,98
8312,20,400,1,3,4,2,3,400,160000,0,1.360437,96
8313,20,400,1,3,4,2,4,400,160000,0,2.162164,89
8314,20,400,1,3,4,3,1,400,160000,0,1.413707,99
8315,20,400,1,3,4,3,2,400,160000,0,1.819219,107
8316,20,400,1,3,4,3,3,400,160000,0,1.393429,104
8317,20,400,1,3,4,3,4,400,160000,0,2.04656,108
8318,20,400,1,3,4,4,1,400,160000,0,1.563783,107
8319,20,400,1,3,4,4,2,400,160000,0,1.769556,115
8320,20,400,1,3,4,4,3,400,160000,0,1.705512,110
8321,20,400,1,3,4,4,4,400,160000,0,2.064954,116
8322,20,400,1,4,1,1,1,400,160000,0,1.314572,93
8323,20,400,1,4,1,1,2,400,160000,0,1.506934,100
8324,20,400,1,4,1,1,3,400,160000,0,1.30374,116
8325,20,400,1,4,1,1,4,400,160000,0,1.568025,105
8326,20,400,1,4,1,2,1,400,160000,0,1.570836,101
8327,20,400,1,4,1,2,2,400,160000,0,1.685295,107
8328,20,400,1,4,1,2,3,400,160000,0,1.571317,109
8329,20,400,1,4,1,2,4,400,160000,0,1.690996,107
8330,20,400,1,4,1,3,1,400,160000,0,1.455854,101
8331,20,400,1,4,1,3,2,400,160000,0,1.430241,97
8332,20,400,1,4,1,3,3,400,160000,0,1.345562,102
8333,20,400,1,4,1,3,4,400,160000,0,1.802336,96
8334,20,400,1,4,1,4,1,400,160000,0,1.58754,96
8335,20,400,1,4,1,4,2,400,160000,0,1.617614,106
8336,20,400,1,4,1,4,3,400,160000,0,1.455144,113
8337,20,400,1,4,1,4,4,400,160000,0,1.90508,97
8338,20,400,1,4,2,1,1,400,160000,0,1.835324,118
8339,20,400,1,4,2,1,2,400,160000,0,1.693001,104
8340,20,400,1,4,2,1,3,400,160000,0,1.579143,127
8341,20,400,1,4,2,1,4,400,160000,0,2.253842,117
8342,20,400,1,4,2,2,1,400,160000,0,1.386453,103
8343,20,400,1,4,2,2,2,400,160000,0,1.724979,112
8344,20,400,1,4,2,2,3,400,160000,0,1.485382,110
8345,20,400,1,4,2,2,4,400,160000,0,2.089284,114
8346,20,400,1,4,2,3,1,400,160000,0,1.722556,113
8347,20,400,1,4,2,3,2,400,160000,0,1.609395,108
8348,20,400,1,4,2,3,3,400,160000,0,1.54275,114
8349,20,400,1,4,2,3,4,400,160000,0,2.19381,123
8350,20,400,1,4,2,4,1,400,160000,0,1.640252,123
8351,20,400,1,4,2,4,2,400,160000,0,1.676772,120
8352,20,400,1,4,2,4,3,400,160000,0,1.666108,115
8353,20,400,1,4,2,4,4,400,160000,0,2.039294,118
8354,20,400,1,4,3,1,1,400,160000,0,1.502961,108
8355,20,400,1,4,3,1,2,400,160000,0,1.771193,120
8356,20,400,1,4,3,1,3,400,160000,0,1.281867,116
8357,20,400,1,4,3,1,4,400,160000,0,2.049117,120
8358,20,400,1,4,3,2,1,400,160000,0,1.557658,121
8359,20,400,1,4,3,2,2,400,160000,0,1.435151,124
8360,20,400,1,4,3,2,3,400,160000,0,1.531485,112
8361,20,400,1,4,3,2,4,400,160000,0,2.199378,129
8362,20,400,1,4,3,3,1,400,160000,0,1.799754,119
8363,20,400,1,4,3,3,2,400,160000,0,2.015333,118
8364,20,400,1,4,3,3,3,400,160000,0,1.569612,112
8365,20,400,1,4,3,3,4,400,160000,0,1.813533,113
8366,20,400,1,4,3,4,1,400,160000,0,1.773154,120
8367,20,400,1,4,3,4,2,400,160000,0,1.674117,120
8368,20,400,1,4,3,4,3,400,160000,0,1.530306,120
8369,20,400,1,4,3,4,4,400,160000,0,1.807378,116
8370,20,400,1,4,4,1,2,400,160000,0,1.442405,114
8371,20,400,1,4,4,1,3,400,160000,0,1.587986,129
8372,20,400,1,4,4,1,4,400,160000,0,1.88136,112
8373,20,400,1,4,4,2,1,400,160000,0,1.68004,112
8374,20,400,1,4,4,2,2,400,160000,0,1.768524,119
8375,20,400,1,4,4,2,3,400,160000,0,1.493049,111
8376,20,400,1,4,4,2,4,400,160000,0,1.998326,122
8377,20,400,1,4,4,3,1,400,160000,0,1.920119,113
8378,20,400,1,4,4,3,2,400,160000,0,1.782452,113
8379,20,400,1,4,4,3,3,400,160000,0,1.25871,115
8380,20,400,1,4,4,3,4,400,160000,0,1.907488,131
8381,20,400,1,4,4,4,1,400,160000,0,1.606374,114
8382,20,400,1,4,4,4,2,400,160000,0,1.73837,120
8383,20,400,1,4,4,4,3,400,160000,0,1.621351,123
8384,20,400,1,4,4,4,4,400,160000,0,1.967963,122
8385,20,400,2,1,1,1,1,400,160000,0,0.734951,82
8386,20,400,2,1,1,1,2,400,160000,0,0.708867,95
8387,20,400,2,1,1,1,3,400,160000,0,0.754965,96
8388,20,400,2,1,1,1,4,400,160000,0,0.84942,94
8389,20,400,2,1,1,2,1,400,160000,0,0.830503,94
8390,20,400,2,1,1,2,2,400,160000,0,0.803915,96
8391,20,400,2,1,1,2,3,400,160000,0,0.922423,96
8392,20,400,2,1,1,2,4,400,160000,0,0.984515,106
8393,20,400,2,1,1,3,1,400,160000,0,0.839082,104
8394,20,400,2,1,1,3,2,400,160000,0,0.754703,109
8395,20,400,2,1,1,3,3,400,160000,0,0.801935,98
8396,20,400,2,1,1,3,4,400,160000,0,0.906406,101
8397,20,400,2,1,1,4,1,400,160000,0,0.850077,101
8398,20,400,2,1,1,4,2,400,160000,0,0.764616,98
8399,20,400,2,1,1,4,3,400,160000,0,0.886992,107
8400,20,400,2,1,1,4,4,400,160000,0,0.959334,108
8401,20,400,2,1,2,1,1,400,160000,0,0.702811,94
8402,20,400,2,1,2,1,2,400,160000,0,0.857904,97
8403,20,400,2,1,2,1,3,400,160000,0,0.860879,101
8404,20,400,2,1,2,1,4,400,160000,0,0.906781,107
8405,20,400,2,1,2,2,1,400,160000,0,0.846947,92
8406,20,400,2,1,2,2,2,400,160000,0,0.976901,99
8407,20,400,2,1,2,2,3,400,160000,0,0.853501,98
8408,20,400,2,1,2,2,4,400,160000,0,0.889075,107
8409,20,400,2,1,2,3,1,400,160000,0,0.829344,103
8410,20,400,2,1,2,3,2,400,160000,0,0.882526,103
8411,20,400,2,1,2,3,3,400,160000,0,0.815,112
8412,20,400,2,1,2,3,4,400,160000,0,0.958438,114
8413,20,400,2,1,2,4,1,400,160000,0,0.94396,123
8414,20,400,2,1,2,4,2,400,160000,0,0.932393,105
8415,20,400,2,1,2,4,3,400,160000,0,0.852672,108
8416,20,400,2,1,2,4,4,400,160000,0,0.998341,117
8417,20,400,2,1,3,1,1,400,160000,0,0.746061,101
8418,20,400,2,1,3,1,2,400,160000,0,0.669165,107
8419,20,400,2,1,3,1,3,400,160000,0,0.778756,108
8420,20,400,2,1,3,1,4,400,160000,0,0.795018,115
8421,20,400,2,1,3,2,1,400,160000,0,0.798366,115
8422,20,400,2,1,3,2,2,400,160000,0,0.782532,120
8423,20,400,2,1,3,2,3,400,160000,0,0.85363,119
8424,20,400,2,1,3,2,4,400,160000,0,0.988537,133
8425,20,400,2,1,3,3,1,400,160000,0,0.784226,119
8426,20,400,2,1,3,3,2,400,160000,0,0.953829,107
8427,20,400,2,1,3,3,3,400,160000,0,0.847078,110
8428,20,400,2,1,3,3,4,400,160000,0,1.116736,133
8429,20,400,2,1,3,4,1,400,160000,0,0.870228,119
8430,20,400,2,1,3,4,2,400,160000,0,0.952694,115
8431,20,400,2,1,3,4,3,400,160000,0,0.770357,120
8432,20,400,2,1,3,4,4,400,160000,0,1.000166,142
8433,20,400,2,1,4,1,1,400,160000,0,0.905368,92
8434,20,400,2,1,4,1,2,400,160000,0,0.689728,106
8435,20,400,2,1,4,1,3,400,160000,0,0.815063,114
8436,20,400,2,1,4,1,4,400,160000,0,0.974946,108
8437,20,400,2,1,4,2,1,400,160000,0,0.818163,100
8438,20,400,2,1,4,2,2,400,160000,0,0.83837,103
8439,20,400,2,1,4,2,3,400,160000,0,0.731337,106
8440,20,400,2,1,4,2,4,400,160000,0,0.995944,110
8441,20,400,2,1,4,3,1,400,160000,0,0.878878,105
8442,20,400,2,1,4,3,2,400,160000,0,0.801522,113
8443,20,400,2,1,4,3,3,400,160000,0,0.772537,106
8444,20,400,2,1,4,3,4,400,160000,0,0.906122,109
8445,20,400,2,1,4,4,1,400,160000,0,0.874241,114
8446,20,400,2,1,4,4,2,400,160000,0,0.807013,110
8447,20,400,2,1,4,4,3,400,160000,0,0.867613,125
8448,20,400,2,1,4,4,4,400,160000,0,1.180947,120
8449,20,400,2,2,1,1,1,400,160000,0,0.803217,93
8450,20,400,2,2,1,1,2,400,160000,0,0.793517,113
8451,20,400,2,2,1,1,3,400,160000,0,0.685292,105
8452,20,400,2,2,1,1,4,400,160000,0,1.008527,108
8453,20,400,2,2,1,2,1,400,160000,0,0.932333,93
8454,20,400,2,2,1,2,2,400,160000,0,0.973439,111
8455,20,400,2,2,1,2,3,400,160000,0,0.798344,116
8456,20,400,2,2,1,2,4,400,160000,0,1.125224,115
8457,20,400,2,2,1,3,1,400,160000,0,0.723802,108
8458,20,400,2,2,1,3,2,400,160000,0,0.907413,117
8459,20,400,2,2,1,3,3,400,160000,0,0.736722,110
8460,20,400,2,2,1,3,4,400,160000,0,0.972105,111
8461,20,400,2,2,1,4,1,400,160000,0,0.774023,110
8462,20,400,2,2,1,4,2,400,160000,0,0.951316,113
8463,20,400,2,2,1,4,3,400,160000,0,0.976896,119
8464,20,400,2,2,1,4,4,400,160000,0,1.14491,104
8465,20,400,2,2,2,1,1,400,160000,0,0.759875,119
8466,20,400,2,2,2,1,2,400,160000,0,0.859998,115
8467,20,400,2,2,2,1,3,400,160000,0,0.76234,104
8468,20,400,2,2,2,1,4,400,160000,0,1.070531,114
8469,20,400,2,2,2,2,1,400,160000,0,0.682911,103
8470,20,400,2,2,2,2,2,400,160000,0,0.828931,115
8471,20,400,2,2,2,2,3,400,160000,0,0.699624,113
8472,20,400,2,2,2,2,4,400,160000,0,0.996114,110
8473,20,400,2,2,2,3,1,400,160000,0,0.795869,111
8474,20,400,2,2,2,3,2,400,160000,0,0.94847,121
8475,20,400,2,2,2,3,3,400,160000,0,0.849102,120
8476,20,400,2,2,2,3,4,400,160000,0,1.177431,120
8477,20,400,2,2,2,4,1,400,160000,0,0.833013,125
8478,20,400,2,2,2,4,2,400,160000,0,0.954239,128
8479,20,400,2,2,2,4,3,400,160000,0,0.916905,127
8480,20,400,2,2,2,4,4,400,160000,0,1.389775,135
8481,20,400,2,2,3,1,1,400,160000,0,0.797894,114
8482,20,400,2,2,3,1,2,400,160000,0,0.937638,122
8483,20,400,2,2,3,1,3,400,160000,0,0.836433,117
8484,20,400,2,2,3,1,4,400,160000,0,1.094052,121
8485,20,400,2,2,3,2,1,400,160000,0,0.830609,124
8486,20,400,2,2,3,2,2,400,160000,0,0.989653,131
8487,20,400,2,2,3,2,3,400,160000,0,0.836698,120
8488,20,400,2,2,3,2,4,400,160000,0,1.077511,139
8489,20,400,2,2,3,3,1,400,160000,0,0.776153,115
8490,20,400,2,2,3,3,2,400,160000,0,1.025311,127
8491,20,400,2,2,3,3,3,400,160000,0,0.975942,134
8492,20,400,2,2,3,3,4,400,160000,0,1.395951,140
8493,20,400,2,2,3,4,1,400,160000,0,0.947577,133
8494,20,400,2,2,3,4,2,400,160000,0,0.950807,134
8495,20,400,2,2,3,4,3,400,160000,0,1.076036,147
8496,20,400,2,2,3,4,4,400,160000,0,1.346699,157
8497,20,400,2,2,4,1,1,400,160000,0,0.826451,112
8498,20,400,2,2,4,1,2,400,160000,0,0.800606,122
8499,20,400,2,2,4,1,3,400,160000,0,0.83877,126
8500,20,400,2,2,4,1,4,400,160000,0,1.066206,125
8501,20,400,2,2,4,2,1,400,160000,0,0.793324,124
8502,20,400,2,2,4,2,2,400,160000,0,0.878942,141
8503,20,400,2,2,4,2,3,400,160000,0,1.022633,113
8504,20,400,2,2,4,2,4,400,160000,0,1.062107,130
8505,20,400,2,2,4,3,1,400,160000,0,0.85292,121
8506,20,400,2,2,4,3,2,400,160000,0,0.942782,118
8507,20,400,2,2,4,3,3,400,160000,0,1.132717,153
8508,20,400,2,2,4,3,4,400,160000,0,1.250453,166
8509,20,400,2,2,4,4,1,400,160000,0,0.914511,123
8510,20,400,2,2,4,4,2,400,160000,0,1.023736,121
8511,20,400,2,2,4,4,3,400,160000,0,1.03621,170
8512,20,400,2,2,4,4,4,400,160000,0,1.257441,151
8513,20,400,2,3,1,1,1,400,160000,0,0.703446,91
8514,20,400,2,3,1,1,2,400,160000,0,0.777271,94
8515,20,400,2,3,1,1,3,400,160000,0,0.776657,99
8516,20,400,2,3,1,1,4,400,160000,0,0.792,101
8517,20,400,2,3,1,2,1,400,160000,0,0.696684,100
8518,20,400,2,3,1,2,2,400,160000,0,0.896587,107
8519,20,400,2,3,1,2,3,400,160000,0,0.747865,88
8520,20,400,2,3,1,2,4,400,160000,0,1.158544,125
8521,20,400,2,3,1,3,1,400,160000,0,0.711029,101
8522,20,400,2,3,1,3,2,400,160000,0,1.089524,122
8523,20,400,2,3,1,3,3,400,160000,0,1.048624,120
8524,20,400,2,3,1,3,4,400,160000,0,1.12359,119
8525,20,400,2,3,1,4,1,400,160000,0,0.86273,106
8526,20,400,2,3,1,4,2,400,160000,0,1.137599,133
8527,20,400,2,3,1,4,3,400,160000,0,1.032302,148
8528,20,400,2,3,1,4,4,400,160000,0,1.24557,141
8529,20,400,2,3,2,1,1,400,160000,0,0.850582,110
8530,20,400,2,3,2,1,2,400,160000,0,0.848903,106
8531,20,400,2,3,2,1,3,400,160000,0,0.789826,104
8532,20,400,2,3,2,1,4,400,160000,0,0.978876,115
8533,20,400,2,3,2,2,1,400,160000,0,0.755184,108
8534,20,400,2,3,2,2,2,400,160000,0,0.831405,106
8535,20,400,2,3,2,2,3,400,160000,0,0.967242,127
8536,20,400,2,3,2,2,4,400,160000,0,1.167569,133
8537,20,400,2,3,2,3,1,400,160000,0,0.922189,117
8538,20,400,2,3,2,3,2,400,160000,0,1.116216,132
8539,20,400,2,3,2,3,3,400,160000,0,1.071106,116
8540,20,400,2,3,2,3,4,400,160000,0,1.226315,141
8541,20,400,2,3,2,4,1,400,160000,0,0.972699,127
8542,20,400,2,3,2,4,2,400,160000,0,1.200698,127
8543,20,400,2,3,2,4,3,400,160000,0,1.117174,136
8544,20,400,2,3,2,4,4,400,160000,0,1.339306,147
8545,20,400,2,3,3,1,1,400,160000,0,0.832432,112
8546,20,400,2,3,3,1,2,400,160000,0,0.865639,112
8547,20,400,2,3,3,1,3,400,160000,0,0.898723,116
8548,20,400,2,3,3,1,4,400,160000,0,1.183474,140
8549,20,400,2,3,3,2,1,400,160000,0,0.876121,113
8550,20,400,2,3,3,2,2,400,160000,0,0.96075,105
8551,20,400,2,3,3,2,3,400,160000,0,1.012095,149
8552,20,400,2,3,3,2,4,400,160000,0,1.314049,158
8553,20,400,2,3,3,3,1,400,160000,0,1.008122,136
8554,20,400,2,3,3,3,2,400,160000,0,1.243308,155
8555,20,400,2,3,3,3,3,400,160000,0,1.113746,131
8556,20,400,2,3,3,3,4,400,160000,0,1.461102,154
8557,20,400,2,3,3,4,1,400,160000,0,1.005339,138
8558,20,400,2,3,3,4,2,400,160000,0,1.221424,146
8559,20,400,2,3,3,4,3,400,160000,0,0.947732,156
8560,20,400,2,3,3,4,4,400,160000,0,1.430894,158
8561,20,400,2,3,4,1,1,400,160000,0,0.855971,104
8562,20,400,2,3,4,1,2,400,160000,0,0.748763,102
8563,20,400,2,3,4,1,3,400,160000,0,1.148241,117
8564,20,400,2,3,4,1,4,400,160000,0,1.31797,132
8565,20,400,2,3,4,2,1,400,160000,0,0.818163,118
8566,20,400,2,3,4,2,2,400,160000,0,1.020979,116
8567,20,400,2,3,4,2,3,400,160000,0,1.00363,130
8568,20,400,2,3,4,2,4,400,160000,0,1.197236,153
8569,20,400,2,3,4,3,1,400,160000,0,0.983004,128
8570,20,400,2,3,4,3,2,400,160000,0,0.975909,126
8571,20,400,2,3,4,3,3,400,160000,0,0.991214,133
8572,20,400,2,3,4,3,4,400,160000,0,1.420013,133
8573,20,400,2,3,4,4,1,400,160000,0,1.086596,133
8574,20,400,2,3,4,4,2,400,160000,0,1.122413,130
8575,20,400,2,3,4,4,3,400,160000,0,0.982887,140
8576,20,400,2,3,4,4,4,400,160000,0,1.373819,153
8577,20,400,2,4,1,1,1,400,160000,0,0.652067,110
8578,20,400,2,4,1,1,2,400,160000,0,0.78207,117
8579,20,400,2,4,1,1,3,400,160000,0,0.700157,113
8580,20,400,2,4,1,1,4,400,160000,0,0.95477,105
8581,20,400,2,4,1,2,1,400,160000,0,0.949109,116
8582,20,400,2,4,1,2,2,400,160000,0,0.800743,114
8583,20,400,2,4,1,2,3,400,160000,0,0.902282,118
8584,20,400,2,4,1,2,4,400,160000,0,1.226391,122
8585,20,400,2,4,1,3,1,400,160000,0,0.991711,122
8586,20,400,2,4,1,3,2,400,160000,0,1.107871,127
8587,20,400,2,4,1,3,3,400,160000,0,0.981246,126
8588,20,400,2,4,1,3,4,400,160000,0,1.19147,132
8589,20,400,2,4,1,4,1,400,160000,0,1.212897,129
8590,20,400,2,4,1,4,2,400,160000,0,1.085323,135
8591,20,400,2,4,1,4,3,400,160000,0,1.035077,154
8592,20,400,2,4,1,4,4,400,160000,0,1.263607,150
8593,20,400,2,4,2,1,1,400,160000,0,0.765272,114
8594,20,400,2,4,2,1,2,400,160000,0,0.922464,115
8595,20,400,2,4,2,1,3,400,160000,0,0.820085,113
8596,20,400,2,4,2,1,4,400,160000,0,1.195539,122
8597,20,400,2,4,2,2,1,400,160000,0,0.797874,121
8598,20,400,2,4,2,2,2,400,160000,0,0.997684,117
8599,20,400,2,4,2,2,3,400,160000,0,1.049237,166
8600,20,400,2,4,2,2,4,400,160000,0,1.232365,148
8601,20,400,2,4,2,3,1,400,160000,0,1.029417,159
8602,20,400,2,4,2,3,2,400,160000,0,1.181319,145
8603,20,400,2,4,2,3,3,400,160000,0,1.01457,141
8604,20,400,2,4,2,3,4,400,160000,0,1.260595,148
8605,20,400,2,4,2,4,1,400,160000,0,1.07974,144
8606,20,400,2,4,2,4,2,400,160000,0,1.271841,160
8607,20,400,2,4,2,4,3,400,160000,0,1.189528,199
8608,20,400,2,4,2,4,4,400,160000,0,1.42703,155
8609,20,400,2,4,3,1,1,400,160000,0,0.692892,123
8610,20,400,2,4,3,1,2,400,160000,0,0.821232,121
8611,20,400,2,4,3,1,3,400,160000,0,0.887974,131
8612,20,400,2,4,3,1,4,400,160000,0,1.267426,137
8613,20,400,2,4,3,2,1,400,160000,0,0.797083,128
8614,20,400,2,4,3,2,2,400,160000,0,1.075624,131
8615,20,400,2,4,3,2,3,400,160000,0,0.94281,149
8616,20,400,2,4,3,2,4,400,160000,0,1.228674,168
8617,20,400,2,4,3,3,1,400,160000,0,1.084927,146
8618,20,400,2,4,3,3,2,400,160000,0,1.14184,138
8619,20,400,2,4,3,3,3,400,160000,0,0.984875,143
8620,20,400,2,4,3,3,4,400,160000,0,1.514207,144
8621,20,400,2,4,3,4,1,400,160000,0,1.129765,152
8622,20,400,2,4,3,4,2,400,160000,0,1.084814,155
8623,20,400,2,4,3,4,3,400,160000,0,1.028514,151
8624,20,400,2,4,3,4,4,400,160000,0,1.429739,165
8625,20,400,2,4,4,1,1,400,160000,0,0.973104,118
8626,20,400,2,4,4,1,2,400,160000,0,0.817322,120
8627,20,400,2,4,4,1,3,400,160000,0,1.061412,141
8628,20,400,2,4,4,1,4,400,160000,0,1.406834,152
8629,20,400,2,4,4,2,1,400,160000,0,1.019078,109
8630,20,400,2,4,4,2,2,400,160000,0,1.120729,148
8631,20,400,2,4,4,2,3,400,160000,0,0.994695,161
8632,20,400,2,4,4,2,4,400,160000,0,1.455965,149
8633,20,400,2,4,4,3,1,400,160000,0,1.109945,155
8634,20,400,2,4,4,3,2,400,160000,0,1.035216,137
8635,20,400,2,4,4,3,3,400,160000,0,1.094839,146
8636,20,400,2,4,4,3,4,400,160000,0,1.392596,145
8637,20,400,2,4,4,4,1,400,160000,0,1.03083,159
8638,20,400,2,4,4,4,2,400,160000,0,1.082183,175
8639,20,400,2,4,4,4,3,400,160000,0,1.161617,164
8640,20,400,2,4,4,4,4,400,160000,0,1.23093,157
8641,20,400,3,1,1,1,1,400,160000,0,1.556335,106
8642,20,400,3,1,1,1,2,400,160000,0,1.869642,116
8643,20,400,3,1,1,1,3,400,160000,0,1.707744,144
8644,20,400,3,1,1,1,4,400,160000,0,2.024797,120
8645,20,400,3,1,1,2,1,400,160000,0,1.978991,112
8646,20,400,3,1,1,2,2,400,160000,0,2.24608,134
8647,20,400,3,1,1,2,3,400,160000,0,1.972352,123
8648,20,400,3,1,1,2,4,400,160000,0,2.513065,113
8649,20,400,3,1,1,3,1,400,160000,0,1.610373,125
8650,20,400,3,1,1,3,2,400,160000,0,1.86038,137
8651,20,400,3,1,1,3,3,400,160000,0,2.114899,123
8652,20,400,3,1,1,3,4,400,160000,0,2.286278,116
8653,20,400,3,1,1,4,1,400,160000,0,2.095724,126
8654,20,400,3,1,1,4,2,400,160000,0,2.039993,149
8655,20,400,3,1,1,4,3,400,160000,0,1.861381,141
8656,20,400,3,1,1,4,4,400,160000,0,2.619484,135
8657,20,400,3,1,2,1,1,400,160000,0,1.461076,110
8658,20,400,3,1,2,1,2,400,160000,0,1.858174,130
8659,20,400,3,1,2,1,3,400,160000,0,2.000303,127
8660,20,400,3,1,2,1,4,400,160000,0,2.336724,123
8661,20,400,3,1,2,2,1,400,160000,0,1.680465,149
8662,20,400,3,1,2,2,2,400,160000,0,2.021422,120
8663,20,400,3,1,2,2,3,400,160000,0,1.82794,122
8664,20,400,3,1,2,2,4,400,160000,0,2.315158,138
8665,20,400,3,1,2,3,1,400,160000,0,1.842697,148
8666,20,400,3,1,2,3,2,400,160000,0,2.082985,115
8667,20,400,3,1,2,3,3,400,160000,0,2.08559,141
8668,20,400,3,1,2,3,4,400,160000,0,2.218779,140
8669,20,400,3,1,2,4,1,400,160000,0,2.071484,156
8670,20,400,3,1,2,4,2,400,160000,0,2.231085,137
8671,20,400,3,1,2,4,3,400,160000,0,2.053378,143
8672,20,400,3,1,2,4,4,400,160000,0,2.521248,163
8673,20,400,3,1,3,1,1,400,160000,0,1.551816,125
8674,20,400,3,1,3,1,2,400,160000,0,1.898331,142
8675,20,400,3,1,3,1,3,400,160000,0,1.57385,134
8676,20,400,3,1,3,1,4,400,160000,0,2.424698,128
8677,20,400,3,1,3,2,1,400,160000,0,1.643063,140
8678,20,400,3,1,3,2,3,400,160000,0,2.082886,158
8679,20,400,3,1,3,2,4,400,160000,0,2.443487,161
8680,20,400,3,1,3,3,1,400,160000,0,1.681404,146
8681,20,400,3,1,3,3,2,400,160000,0,1.975647,137
8682,20,400,3,1,3,3,3,400,160000,0,1.765868,164
8683,20,400,3,1,3,3,4,400,160000,0,2.056149,178
8684,20,400,3,1,3,4,1,400,160000,0,1.716747,165
8685,20,400,3,1,3,4,2,400,160000,0,2.06283,145
8686,20,400,3,1,3,4,3,400,160000,0,1.856117,174
8687,20,400,3,1,3,4,4,400,160000,0,2.534268,189
8688,20,400,3,1,4,1,1,400,160000,0,1.929997,151
8689,20,400,3,1,4,1,2,400,160000,0,1.999153,114
8690,20,400,3,1,4,1,3,400,160000,0,1.781026,123
8691,20,400,3,1,4,1,4,400,160000,0,2.552757,152
8692,20,400,3,1,4,2,1,400,160000,0,1.914405,154
8693,20,400,3,1,4,2,2,400,160000,0,1.908014,166
8694,20,400,3,1,4,2,3,400,160000,0,2.000305,150
8695,20,400,3,1,4,2,4,400,160000,0,2.484487,141
8696,20,400,3,1,4,3,1,400,160000,0,1.784358,147
8697,20,400,3,1,4,3,2,400,160000,0,2.13797,132
8698,20,400,3,1,4,3,3,400,160000,0,1.987575,160
8699,20,400,3,1,4,3,4,400,160000,0,2.503357,147
8700,20,400,3,1,4,4,1,400,160000,0,2.08103,172
8701,20,400,3,1,4,4,2,400,160000,0,2.141062,155
8702,20,400,3,1,4,4,3,400,160000,0,1.90122,164
8703,20,400,3,1,4,4,4,400,160000,0,2.446216,148
8704,20,400,3,2,1,1,1,400,160000,0,1.805566,138
8705,20,400,3,2,1,1,2,400,160000,0,2.013694,134
8706,20,400,3,2,1,1,3,400,160000,0,1.700927,151
8707,20,400,3,2,1,1,4,400,160000,0,2.490591,155
8708,20,400,3,2,1,2,1,400,160000,0,1.878357,141
8709,20,400,3,2,1,2,2,400,160000,0,2.19189,145
8710,20,400,3,2,1,2,3,400,160000,0,1.773329,126
8711,20,400,3,2,1,2,4,400,160000,0,2.518428,124
8712,20,400,3,2,1,3,1,400,160000,0,2.020165,160
8713,20,400,3,2,1,3,2,400,160000,0,2.008126,140
8714,20,400,3,2,1,3,3,400,160000,0,1.931111,180
8715,20,400,3,2,1,3,4,400,160000,0,2.319185,148
8716,20,400,3,2,1,4,1,400,160000,0,2.049252,169
8717,20,400,3,2,1,4,2,400,160000,0,2.051766,165
8718,20,400,3,2,1,4,3,400,160000,0,1.995325,170
8719,20,400,3,2,1,4,4,400,160000,0,2.821667,154
8720,20,400,3,2,2,1,1,400,160000,0,1.623591,128
8721,20,400,3,2,2,1,2,400,160000,0,1.999103,139
8722,20,400,3,2,2,1,3,400,160000,0,1.781358,155
