n,knob_no_size,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_merge_unroll,knob_partition_factor,obj1,obj2,lut,ff,dsp,bram
7389,8192,2,1,4,4,32,0.001324,3657,20240,2619,6,0
7392,8192,2,2,1,1,4,0.001366,894,4955,2880,12,0
7393,8192,2,2,1,1,8,0.002020,1265,7289,2926,12,0
7394,8192,2,2,1,1,16,0.002080,1860,10630,2930,12,0
7395,8192,2,2,1,1,32,0.002454,3219,18194,2993,12,0
7396,8192,2,2,1,1,64,0.002987,5496,32046,3145,12,0
7398,8192,2,2,1,2,4,0.001915,1266,6697,3659,12,0
7399,8192,2,2,1,2,8,0.003098,1821,10045,3701,12,0
7400,8192,2,2,1,2,16,0.003354,2484,14773,3753,12,0
7401,8192,2,2,1,2,32,0.003414,4989,26455,3854,12,0
7404,8192,2,2,1,3,4,0.002015,1584,8534,4012,12,0
7405,8192,2,2,1,3,8,0.003037,2131,11937,4059,12,0
7406,8192,2,2,1,3,16,0.003188,3214,19302,4118,12,0
7407,8192,2,2,1,3,32,0.003336,6191,34352,4183,12,0
7410,8192,2,2,1,4,4,0.001991,1822,10017,4353,12,0
7411,8192,2,2,1,4,8,0.003214,2556,14712,4446,12,0
7412,8192,2,2,1,4,16,0.003182,3938,23840,4485,12,0
7416,8192,2,2,2,1,4,0.000671,931,5204,2844,12,0
7417,8192,2,2,2,1,8,0.001020,1196,6859,2871,12,0
7418,8192,2,2,2,1,16,0.001095,1729,9762,2888,12,0
7419,8192,2,2,2,1,32,0.001079,3376,18975,2956,12,0
7420,8192,2,2,2,1,64,0.001172,5286,31225,3069,12,0
7422,8192,2,2,2,2,4,0.000949,1264,6699,3624,12,0
7423,8192,2,2,2,2,8,0.001468,1614,8916,3648,12,0
7424,8192,2,2,2,2,16,0.001545,2680,15466,3702,12,0
7425,8192,2,2,2,2,32,0.001669,4834,26184,3796,12,0
7428,8192,2,2,2,3,4,0.000986,1450,8410,3982,12,0
7429,8192,2,2,2,3,8,0.001489,2228,12845,4046,12,0
7430,8192,2,2,2,3,16,0.001569,3232,19216,4087,12,0
7431,8192,2,2,2,3,32,0.001674,6298,35387,4193,12,0
7434,8192,2,2,2,4,4,0.001076,1852,10250,4333,12,0
7435,8192,2,2,2,4,8,0.001613,2591,15056,4403,12,0
7436,8192,2,2,2,4,16,0.001550,4050,24036,4431,12,0
7440,8192,2,2,3,1,4,0.000917,1012,5535,3014,12,0
7441,8192,2,2,3,1,8,0.001127,1383,7722,3046,12,0
7442,8192,2,2,3,1,16,0.001197,1797,10268,3049,12,0
7443,8192,2,2,3,1,32,0.001350,3390,19361,3153,12,0
7444,8192,2,2,3,1,64,0.001425,5758,33995,3281,12,0
7446,8192,2,2,3,2,4,0.001264,1335,7078,3790,12,0
7447,8192,2,2,3,2,8,0.001798,1767,9864,3821,12,0
7448,8192,2,2,3,2,16,0.001896,2655,15362,3850,12,0
7449,8192,2,2,3,2,32,0.002044,4978,27298,3953,12,0
7452,8192,2,2,3,3,4,0.001476,1663,9051,4148,12,0
7453,8192,2,2,3,3,8,0.002092,2171,12392,4193,12,0
7454,8192,2,2,3,3,16,0.002208,3362,20225,4231,12,0
7458,8192,2,2,3,4,4,0.001373,1958,10637,4501,12,0
7459,8192,2,2,3,4,8,0.002151,2583,15024,4550,12,0
7460,8192,2,2,3,4,16,0.002149,4046,24289,4610,12,0
7461,8192,2,2,3,4,32,0.002227,7847,43939,4714,12,0
7464,8192,2,2,4,1,4,0.000678,963,5176,2995,12,0
7465,8192,2,2,4,1,8,0.000915,1224,7097,3047,12,0
7466,8192,2,2,4,1,16,0.000867,1743,9857,3058,12,0
7467,8192,2,2,4,1,32,0.000927,3037,17192,3103,12,0
7468,8192,2,2,4,1,64,0.000941,5160,30942,3206,12,0
7470,8192,2,2,4,2,4,0.001037,1329,7019,3781,12,0
7471,8192,2,2,4,2,8,0.001171,1686,9399,3819,12,0
7472,8192,2,2,4,2,16,0.001248,2369,13550,3820,12,0
7473,8192,2,2,4,2,32,0.001331,4602,24816,3931,12,0
7476,8192,2,2,4,3,4,0.000963,1552,8480,4132,12,0
7477,8192,2,2,4,3,8,0.001425,2202,12417,4225,12,0
7478,8192,2,2,4,3,16,0.001374,3287,19652,4247,12,0
7479,8192,2,2,4,3,32,0.001410,5920,33793,4326,12,0
7482,8192,2,2,4,4,4,0.001045,1881,10423,4483,12,0
7483,8192,2,2,4,4,8,0.001344,2566,14903,4564,12,0
7484,8192,2,2,4,4,16,0.001220,3940,23483,4604,12,0
7485,8192,2,2,4,4,32,0.001422,7737,42547,4660,12,0
7488,8192,2,3,1,1,4,0.001412,1376,7698,4407,18,0
7489,8192,2,3,1,1,8,0.001981,1824,10473,4547,18,0
7490,8192,2,3,1,1,16,0.002374,2748,16099,4610,18,0
7491,8192,2,3,1,1,32,0.002719,4964,26700,4711,18,0
7494,8192,2,3,1,2,4,0.001946,1943,10351,5579,18,0
7495,8192,2,3,1,2,8,0.003283,2668,14678,5758,18,0
7496,8192,2,3,1,2,16,0.003137,3829,22662,5808,18,0
7497,8192,2,3,1,2,32,0.003290,7008,39457,5908,18,0
7500,8192,2,3,1,3,4,0.002083,2373,12935,6218,18,0
7501,8192,2,3,1,3,8,0.003295,3199,18599,6305,18,0
7502,8192,2,3,1,3,16,0.003428,4994,29594,6380,18,0
7506,8192,2,3,1,4,4,0.002111,2859,15759,6762,18,0
7507,8192,2,3,1,4,8,0.003380,3887,22898,6836,18,0
7508,8192,2,3,1,4,16,0.003320,6010,36181,6913,18,0
7512,8192,2,3,2,1,4,0.000672,1388,7722,4386,18,0
7513,8192,2,3,2,1,8,0.001000,1939,11053,4516,18,0
7514,8192,2,3,2,1,16,0.001087,2734,15488,4556,18,0
7515,8192,2,3,2,1,32,0.001207,4813,26739,4673,18,0
7516,8192,2,3,2,1,64,0.001177,8055,45585,4726,18,0
7518,8192,2,3,2,2,4,0.000978,1884,10152,5535,18,0
7519,8192,2,3,2,2,8,0.001492,2465,13962,5670,18,0
7520,8192,2,3,2,2,16,0.001553,3720,21810,5737,18,0
7521,8192,2,3,2,2,32,0.001684,7644,40447,5888,18,0
7524,8192,2,3,2,3,4,0.001093,2322,12996,6186,18,0
7525,8192,2,3,2,3,8,0.001695,3317,19006,6311,18,0
7526,8192,2,3,2,3,16,0.001625,5150,30619,6339,18,0
7530,8192,2,3,2,4,4,0.001033,2815,15939,6727,18,0
7531,8192,2,3,2,4,8,0.001703,3826,22721,6791,18,0
7532,8192,2,3,2,4,16,0.001681,5856,35733,6857,18,0
7536,8192,2,3,3,1,4,0.000954,1520,8223,4634,18,0
7537,8192,2,3,3,1,8,0.001167,1986,11181,4695,18,0
7538,8192,2,3,3,1,16,0.001205,2863,16931,4744,18,0
7539,8192,2,3,3,1,32,0.001502,5156,27996,4835,18,0
7540,8192,2,3,3,1,64,0.001529,8819,50666,4847,18,0
7542,8192,2,3,3,2,4,0.001340,2055,10917,5804,18,0
7543,8192,2,3,3,2,8,0.001962,2746,15349,5861,18,0
7544,8192,2,3,3,2,16,0.001935,3976,23417,5932,18,0
7545,8192,2,3,3,2,32,0.002062,7383,40391,6036,18,0
7548,8192,2,3,3,3,4,0.001434,2380,13362,6368,18,0
7549,8192,2,3,3,3,8,0.002202,3368,19141,6434,18,0
7550,8192,2,3,3,3,16,0.002180,5349,30362,6508,18,0
7554,8192,2,3,3,4,4,0.001482,2897,16174,6795,18,0
7555,8192,2,3,3,4,8,0.002149,4074,23440,6976,18,0
7556,8192,2,3,3,4,16,0.002214,6270,36667,7026,18,0
7560,8192,2,3,4,1,4,0.000671,1426,7754,4620,18,0
7561,8192,2,3,4,1,8,0.000812,1933,10993,4677,18,0
7562,8192,2,3,4,1,16,0.000936,2688,15890,4750,18,0
7563,8192,2,3,4,1,32,0.001045,4794,26229,4818,18,0
7564,8192,2,3,4,1,64,0.001046,7980,46516,4803,18,0
7566,8192,2,3,4,2,4,0.000952,1916,10413,5795,18,0
7567,8192,2,3,4,2,8,0.001332,2538,14467,5883,18,0
7568,8192,2,3,4,2,16,0.001307,3941,22999,5964,18,0
7569,8192,2,3,4,2,32,0.001408,7443,40931,6040,18,0
7572,8192,2,3,4,3,4,0.001018,2361,13042,6318,18,0
7573,8192,2,3,4,3,8,0.001340,3437,19384,6435,18,0
7574,8192,2,3,4,3,16,0.001342,4769,28965,6479,18,0
7578,8192,2,3,4,4,4,0.001079,2824,15929,6816,18,0
7579,8192,2,3,4,4,8,0.001360,3946,22576,6966,18,0
7580,8192,2,3,4,4,16,0.001395,5980,35479,7014,18,0
7584,8192,2,4,1,1,4,0.001427,1720,10088,5194,24,0
7585,8192,2,4,1,1,8,0.002012,2320,13719,5222,24,0
7586,8192,2,4,1,1,16,0.002523,3497,21191,5314,24,0
7587,8192,2,4,1,1,32,0.002714,6772,36274,5439,24,0
7590,8192,2,4,1,2,4,0.001968,2432,13312,6740,24,0
7591,8192,2,4,1,2,8,0.003307,3418,19226,6881,24,0
7592,8192,2,4,1,2,16,0.003389,4771,29086,6941,24,0
7596,8192,2,4,1,3,4,0.002201,3029,17262,7467,24,0
7597,8192,2,4,1,3,8,0.003318,4207,24274,7584,24,0
7598,8192,2,4,1,3,16,0.003421,6410,38741,7639,24,0
7602,8192,2,4,1,4,4,0.002207,3635,20581,8179,24,0
7603,8192,2,4,1,4,8,0.003354,5146,30051,8301,24,0
7604,8192,2,4,1,4,16,0.003147,8534,47130,8391,24,0
7608,8192,2,4,2,1,4,0.000781,1758,10150,5154,24,0
7609,8192,2,4,2,1,8,0.001121,2522,14985,5203,24,0
7610,8192,2,4,2,1,16,0.001116,3629,21942,5289,24,0
7611,8192,2,4,2,1,32,0.001263,6105,35601,5419,24,0
7614,8192,2,4,2,2,4,0.001048,2473,13901,6764,24,0
7615,8192,2,4,2,2,8,0.001583,3209,18326,6790,24,0
7616,8192,2,4,2,2,16,0.001664,5020,30156,6892,24,0
7620,8192,2,4,2,3,4,0.001116,3063,17353,7421,24,0
7621,8192,2,4,2,3,8,0.001538,4063,24337,7534,24,0
7622,8192,2,4,2,3,16,0.001687,6355,38698,7619,24,0
7626,8192,2,4,2,4,4,0.001048,3602,20358,8106,24,0
7627,8192,2,4,2,4,8,0.001569,5009,29618,8276,24,0
7628,8192,2,4,2,4,16,0.001622,7978,48087,8361,24,0
7632,8192,2,4,3,1,4,0.000944,1848,10496,5327,24,0
7633,8192,2,4,3,1,8,0.001146,2402,13973,5380,24,0
7634,8192,2,4,3,1,16,0.001317,3636,22012,5472,24,0
7635,8192,2,4,3,1,32,0.001568,6902,38029,5627,24,0
7636,8192,2,4,3,1,64,0.001647,11729,67029,5897,24,0
7638,8192,2,4,3,2,4,0.001386,2592,14147,6887,24,0
7639,8192,2,4,3,2,8,0.002097,3544,19980,6984,24,0
7640,8192,2,4,3,2,16,0.002040,5087,30327,7017,24,0
7644,8192,2,4,3,3,4,0.001427,3075,17782,7600,24,0
7645,8192,2,4,3,3,8,0.002131,4162,24586,7709,24,0
7646,8192,2,4,3,3,16,0.002242,6546,39268,7771,24,0
7650,8192,2,4,3,4,4,0.001501,3707,21186,8323,24,0
7651,8192,2,4,3,4,8,0.002197,5215,29674,8394,24,0
7652,8192,2,4,3,4,16,0.002124,7961,47242,8448,24,0
7656,8192,2,4,4,1,4,0.000722,1729,10197,5307,24,0
7657,8192,2,4,4,1,8,0.000898,2326,13993,5429,24,0
7658,8192,2,4,4,1,16,0.000912,3577,21661,5481,24,0
7659,8192,2,4,4,1,32,0.001098,6795,38624,5614,24,0
7660,8192,2,4,4,1,64,0.001080,10432,63008,5844,24,0
7662,8192,2,4,4,2,4,0.001019,2531,13949,6867,24,0
7663,8192,2,4,4,2,8,0.001320,3338,19258,6970,24,0
7664,8192,2,4,4,2,16,0.001314,5165,30428,7045,24,0
7668,8192,2,4,4,3,4,0.001105,3041,17265,7589,24,0
7669,8192,2,4,4,3,8,0.001303,4191,24694,7719,24,0
7670,8192,2,4,4,3,16,0.001339,6343,38274,7770,24,0
7674,8192,2,4,4,4,4,0.001129,3705,20923,8273,24,0
7675,8192,2,4,4,4,8,0.001367,5162,29920,8422,24,0
7676,8192,2,4,4,4,16,0.001327,7717,47155,8503,24,0
7680,8192,3,1,1,1,4,0.001645,739,3862,2446,9,0
7681,8192,3,1,1,1,8,0.002366,967,5343,2475,9,0
7682,8192,3,1,1,1,16,0.002437,1293,7337,2479,9,0
7683,8192,3,1,1,1,32,0.002427,2415,13229,2544,9,0
7684,8192,3,1,1,1,64,0.002966,3893,22311,2642,9,0
7686,8192,3,1,1,2,4,0.001785,927,4968,3025,9,0
7687,8192,3,1,1,2,8,0.002902,1197,6670,3048,9,0
7688,8192,3,1,1,2,16,0.003040,2113,12228,3080,9,0
7689,8192,3,1,1,2,32,0.003353,3500,19516,3140,9,0
7692,8192,3,1,1,3,4,0.002232,1141,6306,3293,9,0
7693,8192,3,1,1,3,8,0.002899,1655,9298,3334,9,0
7694,8192,3,1,1,3,16,0.003308,2453,14613,3388,9,0
7695,8192,3,1,1,3,32,0.003558,4743,26098,3431,9,0
7698,8192,3,1,1,4,4,0.001981,1356,7506,3469,9,0
7699,8192,3,1,1,4,8,0.003185,1901,10784,3521,9,0
7700,8192,3,1,1,4,16,0.003413,2810,17478,3555,9,0
7701,8192,3,1,1,4,32,0.003434,5671,31865,3633,9,0
7704,8192,3,1,2,1,4,0.000845,722,4020,2393,9,0
7705,8192,3,1,2,1,8,0.001211,979,5383,2408,9,0
7706,8192,3,1,2,1,16,0.001205,1281,7390,2423,9,0
7707,8192,3,1,2,1,32,0.001238,2331,13261,2470,9,0
7708,8192,3,1,2,1,64,0.001363,3962,24392,2563,9,0
7710,8192,3,1,2,2,4,0.000941,951,5205,2976,9,0
7711,8192,3,1,2,2,8,0.001362,1302,7320,3008,9,0
7712,8192,3,1,2,2,16,0.001434,1772,10330,3019,9,0
7713,8192,3,1,2,2,32,0.001668,3666,20248,3089,9,0
7716,8192,3,1,2,3,4,0.001041,1206,6479,3245,9,0
7717,8192,3,1,2,3,8,0.001534,1534,8804,3274,9,0
7718,8192,3,1,2,3,16,0.001524,2506,14464,3326,9,0
7719,8192,3,1,2,3,32,0.001636,4710,25698,3397,9,0
7722,8192,3,1,2,4,4,0.001123,1358,7531,3425,9,0
7723,8192,3,1,2,4,8,0.001546,1827,10884,3464,9,0
7724,8192,3,1,2,4,16,0.001623,3383,20207,3544,9,0
7725,8192,3,1,2,4,32,0.001773,5840,32665,3583,9,0
7728,8192,3,1,3,1,4,0.001144,825,4407,2646,9,0
7729,8192,3,1,3,1,8,0.001249,1140,6098,2673,9,0
7730,8192,3,1,3,1,16,0.001243,1615,8851,2685,9,0
7731,8192,3,1,3,1,32,0.001345,2772,15064,2747,9,0
7732,8192,3,1,3,1,64,0.001439,4807,27770,2861,9,0
7734,8192,3,1,3,2,4,0.001189,1098,5703,3229,9,0
7735,8192,3,1,3,2,8,0.001613,1396,7500,3246,9,0
7736,8192,3,1,3,2,16,0.001882,1969,11340,3253,9,0
7737,8192,3,1,3,2,32,0.001951,3693,20354,3344,9,0
7740,8192,3,1,3,3,4,0.001361,1277,6746,3494,9,0
7741,8192,3,1,3,3,8,0.001901,1841,10101,3531,9,0
7742,8192,3,1,3,3,16,0.002046,2716,15976,3587,9,0
7743,8192,3,1,3,3,32,0.001923,5223,28555,3667,9,0
7746,8192,3,1,3,4,4,0.001378,1504,8080,3675,9,0
7747,8192,3,1,3,4,8,0.001983,1942,11120,3717,9,0
7748,8192,3,1,3,4,16,0.002291,3052,18725,3756,9,0
7749,8192,3,1,3,4,32,0.002180,6136,33603,3837,9,0
7752,8192,3,1,4,1,4,0.000824,782,4109,2620,9,0
7753,8192,3,1,4,1,8,0.000922,1150,5986,2663,9,0
7754,8192,3,1,4,1,16,0.000950,1476,8202,2676,9,0
7755,8192,3,1,4,1,32,0.000967,2609,14548,2726,9,0
7756,8192,3,1,4,1,64,0.000960,4271,26027,2776,9,0
7758,8192,3,1,4,2,4,0.000949,1052,5406,3204,9,0
7759,8192,3,1,4,2,8,0.001196,1303,7190,3253,9,0
7760,8192,3,1,4,2,16,0.001258,2092,12032,3272,9,0
7761,8192,3,1,4,2,32,0.001395,3773,20997,3332,9,0
7762,8192,3,1,4,2,64,0.001371,6399,37382,3426,9,0
7764,8192,3,1,4,3,4,0.000963,1266,6566,3472,9,0
7765,8192,3,1,4,3,8,0.001260,1659,9236,3529,9,0
7766,8192,3,1,4,3,16,0.001408,2606,15255,3564,9,0
7767,8192,3,1,4,3,32,0.001398,4938,26167,3610,9,0
7770,8192,3,1,4,4,4,0.001107,1394,7751,3656,9,0
7771,8192,3,1,4,4,8,0.001302,1987,11261,3713,9,0
7772,8192,3,1,4,4,16,0.001398,2992,18026,3768,9,0
7773,8192,3,1,4,4,32,0.001397,5974,33700,3796,9,0
7776,8192,3,2,1,1,4,0.001337,1373,7413,4211,18,0
7777,8192,3,2,1,1,8,0.002041,1813,10287,4272,18,0
7778,8192,3,2,1,1,16,0.002457,2741,16039,4348,18,0
7779,8192,3,2,1,1,32,0.002886,4733,26219,4431,18,0
7782,8192,3,2,1,2,4,0.002217,1907,10370,5335,18,0
7783,8192,3,2,1,2,8,0.003252,2595,14331,5433,18,0
7784,8192,3,2,1,2,16,0.003588,3910,22979,5542,18,0
7785,8192,3,2,1,2,32,0.003398,7770,39626,5657,18,0
7788,8192,3,2,1,3,4,0.002214,2283,12716,5981,18,0
7789,8192,3,2,1,3,8,0.003606,3144,18213,6042,18,0
7790,8192,3,2,1,3,16,0.003585,5122,28956,6126,18,0
7791,8192,3,2,1,3,32,0.003536,9541,52204,6230,18,0
7794,8192,3,2,1,4,4,0.002263,2710,15216,6443,18,0
7795,8192,3,2,1,4,8,0.003481,3795,22345,6566,18,0
7796,8192,3,2,1,4,16,0.003692,6021,36287,6636,18,0
7797,8192,3,2,1,4,32,0.003474,12574,64456,6791,18,0
7800,8192,3,2,2,1,4,0.000730,1378,7544,4158,18,0
7801,8192,3,2,2,1,8,0.001020,1783,10029,4196,18,0
7802,8192,3,2,2,1,16,0.001059,2546,14722,4279,18,0
7803,8192,3,2,2,1,32,0.001250,4533,25336,4371,18,0
7806,8192,3,2,2,2,4,0.001097,1919,10351,5279,18,0
7807,8192,3,2,2,2,8,0.001576,2554,14414,5373,18,0
7808,8192,3,2,2,2,16,0.001699,4024,23473,5519,18,0
7809,8192,3,2,2,2,32,0.001759,7352,39066,5595,18,0
7812,8192,3,2,2,3,4,0.001039,2275,12590,5855,18,0
7813,8192,3,2,2,3,8,0.001654,3351,18873,5979,18,0
7814,8192,3,2,2,3,16,0.001699,4895,29425,6058,18,0
7815,8192,3,2,2,3,32,0.001767,9410,51669,6160,18,0
7818,8192,3,2,2,4,4,0.001150,2726,15647,6444,18,0
7819,8192,3,2,2,4,8,0.001685,3766,22142,6540,18,0
7820,8192,3,2,2,4,16,0.001688,5981,35819,6576,18,0
7821,8192,3,2,2,4,32,0.001799,11799,64232,6740,18,0
7824,8192,3,2,3,1,4,0.000909,1529,8147,4415,18,0
7825,8192,3,2,3,1,8,0.001092,2002,11109,4449,18,0
7826,8192,3,2,3,1,16,0.001319,2903,17060,4479,18,0
7827,8192,3,2,3,1,32,0.001587,5376,29300,4656,18,0
7830,8192,3,2,3,2,4,0.001454,2030,10655,5533,18,0
7831,8192,3,2,3,2,8,0.001949,2690,15016,5635,18,0
7832,8192,3,2,3,2,16,0.002008,4129,24086,5739,18,0
7833,8192,3,2,3,2,32,0.002047,7611,41530,5860,18,0
7836,8192,3,2,3,3,4,0.001362,2399,13109,6061,18,0
7837,8192,3,2,3,3,8,0.002185,3359,19005,6245,18,0
7838,8192,3,2,3,3,16,0.002249,5081,29854,6282,18,0
7839,8192,3,2,3,3,32,0.002285,9961,53905,6442,18,0
7842,8192,3,2,3,4,4,0.001495,2884,15967,6694,18,0
7843,8192,3,2,3,4,8,0.002175,4037,23061,6742,18,0
7844,8192,3,2,3,4,16,0.002211,6324,37205,6776,18,0
7845,8192,3,2,3,4,32,0.002144,12902,66307,6886,18,0
7848,8192,3,2,4,1,4,0.000693,1318,7497,4384,18,0
7849,8192,3,2,4,1,8,0.000968,1799,10078,4446,18,0
7850,8192,3,2,4,1,16,0.000988,2526,14901,4495,18,0
7851,8192,3,2,4,1,32,0.001017,4605,25135,4565,18,0
7854,8192,3,2,4,2,4,0.001017,1981,10729,5565,18,0
7855,8192,3,2,4,2,8,0.001345,2606,14479,5625,18,0
7856,8192,3,2,4,2,16,0.001355,3891,22798,5717,18,0
7857,8192,3,2,4,2,32,0.001481,7486,40530,5817,18,0
7860,8192,3,2,4,3,4,0.001122,2401,13174,6087,18,0
7861,8192,3,2,4,3,8,0.001484,3248,18663,6238,18,0
7862,8192,3,2,4,3,16,0.001511,5014,29686,6286,18,0
7863,8192,3,2,4,3,32,0.001504,9606,52242,6352,18,0
7866,8192,3,2,4,4,4,0.001079,2837,15667,6682,18,0
7867,8192,3,2,4,4,8,0.001387,3845,22275,6769,18,0
7868,8192,3,2,4,4,16,0.001443,6039,36162,6805,18,0
7872,8192,3,3,1,1,4,0.001485,2118,11733,6630,27,0
7873,8192,3,3,1,1,8,0.002192,2805,16037,6808,27,0
7874,8192,3,3,1,1,16,0.002490,3930,23463,6821,27,0
7875,8192,3,3,1,1,32,0.003197,7473,40702,6700,27,0
7878,8192,3,3,1,2,4,0.002372,2994,15683,8436,27,0
7879,8192,3,3,1,2,8,0.003477,3943,22488,8528,27,0
7880,8192,3,3,1,2,16,0.003608,5980,33961,8589,27,0
7884,8192,3,3,1,3,4,0.002296,3520,19773,9278,27,0
7885,8192,3,3,1,3,8,0.003639,4912,28223,9331,27,0
7886,8192,3,3,1,3,16,0.003498,7484,44595,9144,27,0
7890,8192,3,3,1,4,4,0.002327,4236,23399,10088,27,0
7891,8192,3,3,1,4,8,0.003551,5874,34036,10145,27,0
7892,8192,3,3,1,4,16,0.003521,9519,54243,9945,27,0
7896,8192,3,3,2,1,4,0.000900,2076,11634,6638,27,0
7897,8192,3,3,2,1,8,0.001148,2771,15696,6753,27,0
7898,8192,3,3,2,1,16,0.001119,3845,22480,6771,27,0
7899,8192,3,3,2,1,32,0.001432,7004,38546,6587,27,0
7902,8192,3,3,2,2,4,0.001133,3011,16389,8418,27,0
7903,8192,3,3,2,2,8,0.001741,4037,22980,8535,27,0
7904,8192,3,3,2,2,16,0.001700,5985,34696,8570,27,0
7905,8192,3,3,2,2,32,0.001804,10939,60710,8397,27,0
7908,8192,3,3,2,3,4,0.001160,3460,19676,9201,27,0
7909,8192,3,3,2,3,8,0.001759,4834,27694,9294,27,0
7910,8192,3,3,2,3,16,0.001724,7517,43458,9064,27,0
7911,8192,3,3,2,3,32,0.001816,14203,78857,9284,27,0
7914,8192,3,3,2,4,4,0.001190,4182,23855,9999,27,0
7915,8192,3,3,2,4,8,0.001717,5997,34240,10085,27,0
7916,8192,3,3,2,4,16,0.001781,9487,54477,9924,27,0
7920,8192,3,3,3,1,4,0.001015,2284,12751,6930,27,0
7921,8192,3,3,3,1,8,0.001229,2952,16913,7016,27,0
7922,8192,3,3,3,1,16,0.001355,4353,25513,7026,27,0
7923,8192,3,3,3,1,32,0.001670,7655,42867,6891,27,0
7926,8192,3,3,3,2,4,0.001529,3124,16591,8526,27,0
7927,8192,3,3,3,2,8,0.002015,4151,23120,8767,27,0
7928,8192,3,3,3,2,16,0.002158,5961,34787,8387,27,0
7929,8192,3,3,3,2,32,0.002138,11073,61740,8545,27,0
7932,8192,3,3,3,3,4,0.001412,3630,20241,9301,27,0
7933,8192,3,3,3,3,8,0.002303,5045,28854,9422,27,0
7934,8192,3,3,3,3,16,0.002031,7819,45619,9168,27,0
7935,8192,3,3,3,3,32,0.002278,15107,81665,9386,27,0
7938,8192,3,3,3,4,4,0.001521,4336,24215,10267,27,0
7939,8192,3,3,3,4,8,0.002324,6000,35113,10072,27,0
7940,8192,3,3,3,4,16,0.002164,9344,55321,10149,27,0
7944,8192,3,3,4,1,4,0.000703,2086,11551,6797,27,0
7945,8192,3,3,4,1,8,0.001016,2795,15780,6982,27,0
7946,8192,3,3,4,1,16,0.001028,3916,23043,6971,27,0
7947,8192,3,3,4,1,32,0.001138,7265,40044,6779,27,0
7950,8192,3,3,4,2,4,0.001184,3070,16242,8492,27,0
7951,8192,3,3,4,2,8,0.001327,4132,23797,8741,27,0
7952,8192,3,3,4,2,16,0.001378,6027,34959,8473,27,0
7953,8192,3,3,4,2,32,0.001546,11268,61299,8651,27,0
7956,8192,3,3,4,3,4,0.001123,3555,19801,9283,27,0
7957,8192,3,3,4,3,8,0.001490,4948,28045,9541,27,0
7958,8192,3,3,4,3,16,0.001450,7459,44334,9308,27,0
7959,8192,3,3,4,3,32,0.001545,15198,77879,9468,27,0
7962,8192,3,3,4,4,4,0.001223,4331,23990,10225,27,0
7963,8192,3,3,4,4,8,0.001437,6060,34209,10342,27,0
7964,8192,3,3,4,4,16,0.001542,9417,54630,10120,27,0
7968,8192,3,4,1,1,4,0.001567,2715,15065,7637,36,0
7969,8192,3,4,1,1,8,0.002344,3486,20595,7888,36,0
7970,8192,3,4,1,1,16,0.002653,5032,30570,7948,36,0
7971,8192,3,4,1,1,32,0.003204,9859,53652,8144,36,0
7974,8192,3,4,1,2,4,0.002257,3761,20868,10122,36,0
7975,8192,3,4,1,2,8,0.003630,5076,29050,10210,36,0
7976,8192,3,4,1,2,16,0.003569,7526,44349,10267,36,0
7980,8192,3,4,1,3,4,0.002392,4600,25769,11138,36,0
7981,8192,3,4,1,3,8,0.003603,6309,36702,11288,36,0
7982,8192,3,4,1,3,16,0.003625,9705,58602,11410,36,0
7983,8192,3,4,1,3,32,0.003682,18752,103102,11232,36,0
7986,8192,3,4,1,4,4,0.002412,5348,30375,12212,36,0
7987,8192,3,4,1,4,8,0.003574,7596,44472,12359,36,0
7992,8192,3,4,2,1,4,0.000813,2549,15158,7705,36,0
7993,8192,3,4,2,1,8,0.001285,3392,20156,7804,36,0
7994,8192,3,4,2,1,16,0.001260,5045,30114,7866,36,0
7995,8192,3,4,2,1,32,0.001434,9592,52006,8041,36,0
7998,8192,3,4,2,2,4,0.001132,3735,20706,10059,36,0
7999,8192,3,4,2,2,8,0.001755,5022,28991,10119,36,0
8000,8192,3,4,2,2,16,0.001734,7945,44907,10227,36,0
8004,8192,3,4,2,3,4,0.001157,4695,26215,11118,36,0
8005,8192,3,4,2,3,8,0.001764,6257,36832,11268,36,0
8006,8192,3,4,2,3,16,0.001710,9648,58039,11391,36,0
8010,8192,3,4,2,4,4,0.001178,5516,31418,12194,36,0
8011,8192,3,4,2,4,8,0.001722,7758,45588,12374,36,0
8016,8192,3,4,3,1,4,0.001103,2963,16335,8000,36,0
8017,8192,3,4,3,1,8,0.001376,3815,21989,8120,36,0
8018,8192,3,4,3,1,16,0.001495,5485,32648,8149,36,0
8019,8192,3,4,3,1,32,0.001782,10280,56950,8402,36,0
8022,8192,3,4,3,2,4,0.001528,3855,21803,10334,36,0
8023,8192,3,4,3,2,8,0.002079,5182,29666,10450,36,0
8024,8192,3,4,3,2,16,0.002057,8542,46377,10539,36,0
8025,8192,3,4,3,2,32,0.002146,15053,80360,10338,36,0
8028,8192,3,4,3,3,4,0.001532,4632,26027,11440,36,0
8029,8192,3,4,3,3,8,0.002162,6403,37496,11476,36,0
8034,8192,3,4,3,4,4,0.001742,5553,31468,12463,36,0
8035,8192,3,4,3,4,8,0.002264,7671,45180,12598,36,0
8040,8192,3,4,4,1,4,0.000884,2636,15716,7945,36,0
8041,8192,3,4,4,1,8,0.001082,3507,20388,8075,36,0
8042,8192,3,4,4,1,16,0.001014,5000,30437,8121,36,0
