n,knob_no_size,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_merge_unroll,knob_partition_factor,knob_I_B,obj1,obj2,lut,ff,dsp,bram
5065,1024,4,2,3,2,16,0,0.156267,863,5208,1375,0,0
5066,1024,4,2,3,2,32,0,0.156267,863,5208,1375,0,0
5067,1024,4,2,3,2,64,0,0.156267,863,5208,1375,0,0
5068,1024,4,2,3,2,128,0,0.156267,863,5208,1375,0,0
5069,1024,4,2,3,2,256,0,0.156267,863,5208,1375,0,0
5070,1024,4,2,3,2,512,0,0.156267,863,5208,1375,0,0
5071,1024,4,2,3,2,1024,0,0.156267,863,5208,1375,0,0
5072,1024,4,2,3,3,8,0,0.242957,872,5437,1547,0,0
5073,1024,4,2,3,3,16,0,0.150382,1015,6055,1560,0,0
5074,1024,4,2,3,3,32,0,0.150382,1015,6055,1560,0,0
5075,1024,4,2,3,3,64,0,0.150382,1015,6055,1560,0,0
5076,1024,4,2,3,3,128,0,0.150382,1015,6055,1560,0,0
5077,1024,4,2,3,3,256,0,0.150382,1015,6055,1560,0,0
5078,1024,4,2,3,3,512,0,0.150382,1015,6055,1560,0,0
5079,1024,4,2,3,3,1024,0,0.150382,1015,6055,1560,0,0
5080,1024,4,2,3,4,8,0,0.245141,777,4886,1536,0,0
5081,1024,4,2,3,4,16,0,0.158327,805,5146,1406,0,0
5082,1024,4,2,3,4,32,0,0.158327,805,5146,1406,0,0
5083,1024,4,2,3,4,64,0,0.158327,805,5146,1406,0,0
5084,1024,4,2,3,4,128,0,0.158327,805,5146,1406,0,0
5085,1024,4,2,3,4,256,0,0.158327,805,5146,1406,0,0
5086,1024,4,2,3,4,512,0,0.158327,805,5146,1406,0,0
5087,1024,4,2,3,4,1024,0,0.158327,805,5146,1406,0,0
5088,1024,4,2,4,1,8,0,0.260714,1019,5997,1881,0,0
5089,1024,4,2,4,1,16,0,0.233978,1013,5921,1475,0,0
5090,1024,4,2,4,1,32,0,0.233978,1013,5921,1475,0,0
5091,1024,4,2,4,1,64,0,0.233978,1013,5921,1475,0,0
5092,1024,4,2,4,1,128,0,0.233978,1013,5921,1475,0,0
5093,1024,4,2,4,1,256,0,0.233978,1013,5921,1475,0,0
5094,1024,4,2,4,1,512,0,0.233978,1013,5921,1475,0,0
5095,1024,4,2,4,1,1024,0,0.233978,1013,5921,1475,0,0
5096,1024,4,2,4,2,8,0,0.256643,968,5872,1869,0,0
5097,1024,4,2,4,2,16,0,0.240787,930,5857,1487,0,0
5098,1024,4,2,4,2,32,0,0.240787,930,5857,1487,0,0
5099,1024,4,2,4,2,64,0,0.240787,930,5857,1487,0,0
5100,1024,4,2,4,2,128,0,0.240787,930,5857,1487,0,0
5101,1024,4,2,4,2,256,0,0.240787,930,5857,1487,0,0
5102,1024,4,2,4,2,512,0,0.240787,930,5857,1487,0,0
5103,1024,4,2,4,2,1024,0,0.240787,930,5857,1487,0,0
5104,1024,4,2,4,3,8,0,0.250333,993,5902,1864,0,0
5105,1024,4,2,4,3,16,0,0.260458,1088,6918,1541,0,0
5106,1024,4,2,4,3,32,0,0.254595,1082,6929,1562,0,0
5107,1024,4,2,4,3,64,0,0.260458,1088,6918,1541,0,0
5108,1024,4,2,4,3,128,0,0.260458,1088,6918,1541,0,0
5109,1024,4,2,4,3,256,0,0.254595,1082,6929,1562,0,0
5110,1024,4,2,4,3,512,0,0.260458,1088,6918,1541,0,0
5111,1024,4,2,4,3,1024,0,0.260458,1088,6918,1541,0,0
5112,1024,4,2,4,4,8,0,0.248174,886,5361,1861,0,0
5113,1024,4,2,4,4,16,0,0.246650,868,5796,1461,0,0
5114,1024,4,2,4,4,32,0,0.246650,868,5796,1461,0,0
5115,1024,4,2,4,4,64,0,0.246650,868,5796,1461,0,0
5116,1024,4,2,4,4,128,0,0.246650,868,5796,1461,0,0
5117,1024,4,2,4,4,256,0,0.246650,868,5796,1461,0,0
5118,1024,4,2,4,4,512,0,0.246650,868,5796,1461,0,0
5119,1024,4,2,4,4,1024,0,0.246650,868,5796,1461,0,0
5120,1024,4,3,1,1,8,0,0.152230,793,5159,1620,0,0
5121,1024,4,3,1,1,16,0,0.088829,415,2515,1174,0,0
5122,1024,4,3,1,1,32,0,0.088829,415,2515,1174,0,0
5123,1024,4,3,1,1,64,0,0.088110,412,2514,1174,0,0
5124,1024,4,3,1,1,128,0,0.088829,415,2515,1174,0,0
5125,1024,4,3,1,1,256,0,0.088829,415,2515,1174,0,0
5126,1024,4,3,1,1,512,0,0.088829,415,2515,1174,0,0
5127,1024,4,3,1,1,1024,0,0.088829,415,2515,1174,0,0
5128,1024,4,3,1,2,8,0,0.150069,705,4548,1602,0,0
5129,1024,4,3,1,2,16,0,0.091120,444,2507,1165,0,0
5130,1024,4,3,1,2,32,0,0.091120,444,2507,1165,0,0
5131,1024,4,3,1,2,64,0,0.091120,444,2507,1165,0,0
5132,1024,4,3,1,2,128,0,0.091120,444,2507,1165,0,0
5133,1024,4,3,1,2,256,0,0.091120,444,2507,1165,0,0
5134,1024,4,3,1,2,512,0,0.091120,444,2507,1165,0,0
5135,1024,4,3,1,2,1024,0,0.091120,444,2507,1165,0,0
5136,1024,4,3,1,3,8,0,0.128969,817,5004,1493,0,0
5137,1024,4,3,1,3,16,0,0.090514,502,3130,1471,0,0
5138,1024,4,3,1,3,32,0,0.090514,502,3130,1471,0,0
5139,1024,4,3,1,3,64,0,0.090514,502,3130,1471,0,0
5140,1024,4,3,1,3,128,0,0.090514,502,3130,1471,0,0
5141,1024,4,3,1,3,256,0,0.090514,502,3130,1471,0,0
5142,1024,4,3,1,3,512,0,0.090514,502,3130,1471,0,0
5143,1024,4,3,1,3,1024,0,0.090514,502,3130,1471,0,0
5144,1024,4,3,1,4,8,0,0.151409,725,4564,1597,0,0
5145,1024,4,3,1,4,16,0,0.089368,341,2125,1153,0,0
5146,1024,4,3,1,4,32,0,0.089368,341,2125,1153,0,0
5147,1024,4,3,1,4,64,0,0.089368,341,2125,1153,0,0
5148,1024,4,3,1,4,128,0,0.089368,341,2125,1153,0,0
5149,1024,4,3,1,4,256,0,0.089368,341,2125,1153,0,0
5150,1024,4,3,1,4,512,0,0.089368,341,2125,1153,0,0
5151,1024,4,3,1,4,1024,0,0.089368,341,2125,1153,0,0
5152,1024,4,3,2,1,8,0,0.195874,847,4934,1740,0,0
5153,1024,4,3,2,1,16,0,0.149386,613,3629,1285,0,0
5154,1024,4,3,2,1,32,0,0.149386,613,3629,1285,0,0
5155,1024,4,3,2,1,64,0,0.149386,613,3629,1285,0,0
5156,1024,4,3,2,1,128,0,0.149386,613,3629,1285,0,0
5157,1024,4,3,2,1,256,0,0.149386,613,3629,1285,0,0
5158,1024,4,3,2,1,512,0,0.149386,613,3629,1285,0,0
5159,1024,4,3,2,1,1024,0,0.149386,613,3629,1285,0,0
5160,1024,4,3,2,2,8,0,0.186186,742,4437,1724,0,0
5161,1024,4,3,2,2,16,0,0.153594,603,3480,1273,0,0
5162,1024,4,3,2,2,32,0,0.153594,603,3480,1273,0,0
5163,1024,4,3,2,2,64,0,0.153594,603,3480,1273,0,0
5164,1024,4,3,2,2,128,0,0.153594,603,3480,1273,0,0
5165,1024,4,3,2,2,256,0,0.153594,603,3480,1273,0,0
5166,1024,4,3,2,2,512,0,0.151892,601,3483,1273,0,0
5167,1024,4,3,2,2,1024,0,0.153594,603,3480,1273,0,0
5168,1024,4,3,2,3,8,0,0.203135,837,4925,1728,0,0
5169,1024,4,3,2,3,16,0,0.149953,683,4060,1501,0,0
5170,1024,4,3,2,3,32,0,0.149953,683,4060,1501,0,0
5171,1024,4,3,2,3,64,0,0.149953,683,4060,1501,0,0
5172,1024,4,3,2,3,128,0,0.149953,683,4060,1501,0,0
5173,1024,4,3,2,3,256,0,0.149953,683,4060,1501,0,0
5174,1024,4,3,2,3,512,0,0.149953,683,4060,1501,0,0
5175,1024,4,3,2,3,1024,0,0.149953,683,4060,1501,0,0
5176,1024,4,3,2,4,8,0,0.197220,747,4368,1723,0,0
5177,1024,4,3,2,4,16,0,0.152632,558,3397,1268,0,0
5178,1024,4,3,2,4,32,0,0.152632,558,3397,1268,0,0
5179,1024,4,3,2,4,64,0,0.152632,558,3397,1268,0,0
5180,1024,4,3,2,4,128,0,0.152774,558,3393,1268,0,0
5181,1024,4,3,2,4,256,0,0.152632,558,3397,1268,0,0
5182,1024,4,3,2,4,512,0,0.152632,558,3397,1268,0,0
5183,1024,4,3,2,4,1024,0,0.152632,558,3397,1268,0,0
5184,1024,4,3,3,1,8,0,0.390068,970,6003,1561,0,0
5185,1024,4,3,3,1,16,0,0.225035,947,5705,1421,0,0
5186,1024,4,3,3,1,32,0,0.225035,947,5705,1421,0,0
5187,1024,4,3,3,1,64,0,0.225035,947,5705,1421,0,0
5188,1024,4,3,3,1,128,0,0.225035,947,5705,1421,0,0
5189,1024,4,3,3,1,256,0,0.225035,947,5705,1421,0,0
5190,1024,4,3,3,1,512,0,0.225035,947,5705,1421,0,0
5191,1024,4,3,3,1,1024,0,0.225035,947,5705,1421,0,0
5192,1024,4,3,3,2,8,0,0.377698,862,5330,1542,0,0
5193,1024,4,3,3,2,16,0,0.218239,959,5845,1412,0,0
5194,1024,4,3,3,2,32,0,0.218239,959,5845,1412,0,0
5195,1024,4,3,3,2,64,0,0.218239,959,5845,1412,0,0
5196,1024,4,3,3,2,128,0,0.218239,959,5845,1412,0,0
5197,1024,4,3,3,2,256,0,0.218239,959,5845,1412,0,0
5198,1024,4,3,3,2,512,0,0.218239,959,5845,1412,0,0
5199,1024,4,3,3,2,1024,0,0.218239,959,5845,1412,0,0
5200,1024,4,3,3,3,8,0,0.381139,919,5732,1546,0,0
5201,1024,4,3,3,3,16,0,0.219320,1057,6380,1446,0,0
5202,1024,4,3,3,3,32,0,0.219320,1057,6380,1446,0,0
5203,1024,4,3,3,3,64,0,0.219320,1057,6380,1446,0,0
5204,1024,4,3,3,3,128,0,0.219320,1057,6380,1446,0,0
5205,1024,4,3,3,3,256,0,0.219320,1057,6380,1446,0,0
5206,1024,4,3,3,3,512,0,0.219320,1057,6380,1446,0,0
5207,1024,4,3,3,3,1024,0,0.219320,1057,6380,1446,0,0
5208,1024,4,3,3,4,8,0,0.386750,864,5341,1540,0,0
5209,1024,4,3,3,4,16,0,0.220842,992,6041,1403,0,0
5210,1024,4,3,3,4,32,0,0.220842,992,6041,1403,0,0
5211,1024,4,3,3,4,64,0,0.220842,992,6041,1403,0,0
5212,1024,4,3,3,4,128,0,0.220842,992,6041,1403,0,0
5213,1024,4,3,3,4,256,0,0.220842,992,6041,1403,0,0
5214,1024,4,3,3,4,512,0,0.220842,992,6041,1403,0,0
5215,1024,4,3,3,4,1024,0,0.220842,992,6041,1403,0,0
5216,1024,4,3,4,1,8,0,0.396376,1083,6472,1892,0,0
5217,1024,4,3,4,1,16,0,0.368961,990,6152,1385,0,0
5218,1024,4,3,4,1,32,0,0.368961,990,6152,1385,0,0
5219,1024,4,3,4,1,64,0,0.368961,990,6152,1385,0,0
5220,1024,4,3,4,1,128,0,0.368961,990,6152,1385,0,0
5221,1024,4,3,4,1,256,0,0.368961,990,6152,1385,0,0
5222,1024,4,3,4,1,512,0,0.368961,990,6152,1385,0,0
5223,1024,4,3,4,1,1024,0,0.368961,990,6152,1385,0,0
5224,1024,4,3,4,2,8,0,0.401127,1114,6382,1872,0,0
5225,1024,4,3,4,2,16,0,0.366692,978,6454,1377,0,0
5226,1024,4,3,4,2,32,0,0.364423,993,6455,1374,0,0
5227,1024,4,3,4,2,64,0,0.364423,993,6455,1374,0,0
5228,1024,4,3,4,2,128,0,0.364423,993,6455,1374,0,0
5229,1024,4,3,4,2,256,0,0.364423,993,6455,1374,0,0
5230,1024,4,3,4,2,512,0,0.364423,993,6455,1374,0,0
5231,1024,4,3,4,2,1024,0,0.364423,993,6455,1374,0,0
5232,1024,4,3,4,3,8,0,0.390560,1050,6240,1875,0,0
5233,1024,4,3,4,3,16,0,0.379170,1132,7141,1434,0,0
5234,1024,4,3,4,3,32,0,0.379170,1132,7141,1434,0,0
5235,1024,4,3,4,3,64,0,0.379170,1132,7141,1434,0,0
5236,1024,4,3,4,3,128,0,0.379170,1132,7141,1434,0,0
5237,1024,4,3,4,3,256,0,0.379170,1132,7141,1434,0,0
5238,1024,4,3,4,3,512,0,0.379170,1132,7141,1434,0,0
5239,1024,4,3,4,3,1024,0,0.379170,1132,7141,1434,0,0
5240,1024,4,3,4,4,8,0,0.384579,1047,6325,1869,0,0
5241,1024,4,3,4,4,16,0,0.364706,952,6038,1371,0,0
5242,1024,4,3,4,4,32,0,0.364706,952,6038,1371,0,0
5243,1024,4,3,4,4,64,0,0.364706,952,6038,1371,0,0
5244,1024,4,3,4,4,128,0,0.364706,952,6038,1371,0,0
5245,1024,4,3,4,4,256,0,0.364706,952,6038,1371,0,0
5246,1024,4,3,4,4,512,0,0.364706,952,6038,1371,0,0
5247,1024,4,3,4,4,1024,0,0.364706,952,6038,1371,0,0
5248,1024,4,4,1,1,8,0,0.103569,818,5405,1507,0,0
5249,1024,4,4,1,1,16,0,0.061186,407,2490,1269,0,0
5250,1024,4,4,1,1,32,0,0.061186,407,2490,1269,0,0
5251,1024,4,4,1,1,64,0,0.061186,407,2490,1269,0,0
5252,1024,4,4,1,1,128,0,0.061186,407,2490,1269,0,0
5253,1024,4,4,1,1,256,0,0.061186,407,2490,1269,0,0
5254,1024,4,4,1,1,512,0,0.061186,407,2490,1269,0,0
5255,1024,4,4,1,1,1024,0,0.061186,407,2490,1269,0,0
5256,1024,4,4,1,2,8,0,0.098542,735,4754,1496,0,0
5257,1024,4,4,1,2,16,0,0.060496,356,2272,1251,0,0
5258,1024,4,4,1,2,32,0,0.060496,356,2272,1251,0,0
5259,1024,4,4,1,2,64,0,0.060496,356,2272,1251,0,0
5260,1024,4,4,1,2,128,0,0.060496,356,2272,1251,0,0
5261,1024,4,4,1,2,256,0,0.060496,356,2272,1251,0,0
5262,1024,4,4,1,2,512,0,0.060496,356,2272,1251,0,0
5263,1024,4,4,1,2,1024,0,0.060496,356,2272,1251,0,0
5264,1024,4,4,1,3,8,0,0.100366,798,5066,1494,0,0
5265,1024,4,4,1,3,16,0,0.062520,545,3156,1480,0,0
5266,1024,4,4,1,3,32,0,0.062520,545,3156,1480,0,0
5267,1024,4,4,1,3,64,0,0.062520,545,3156,1480,0,0
5268,1024,4,4,1,3,128,0,0.062520,545,3156,1480,0,0
5269,1024,4,4,1,3,256,0,0.062520,545,3156,1480,0,0
5270,1024,4,4,1,3,512,0,0.062520,545,3156,1480,0,0
5271,1024,4,4,1,3,1024,0,0.062520,545,3156,1480,0,0
5272,1024,4,4,1,4,8,0,0.101850,785,4990,1486,0,0
5273,1024,4,4,1,4,16,0,0.059515,381,2331,1252,0,0
5274,1024,4,4,1,4,32,0,0.059515,381,2331,1252,0,0
5275,1024,4,4,1,4,64,0,0.059515,381,2331,1252,0,0
5276,1024,4,4,1,4,128,0,0.059515,381,2331,1252,0,0
5277,1024,4,4,1,4,256,0,0.059515,381,2331,1252,0,0
5278,1024,4,4,1,4,512,0,0.059515,381,2331,1252,0,0
5279,1024,4,4,1,4,1024,0,0.059515,381,2331,1252,0,0
5280,1024,4,4,2,1,8,0,0.137381,874,5256,1730,0,0
5281,1024,4,4,2,1,16,0,0.094491,660,3792,1186,0,0
5282,1024,4,4,2,1,32,0,0.094491,660,3792,1186,0,0
5283,1024,4,4,2,1,64,0,0.094491,660,3792,1186,0,0
5284,1024,4,4,2,1,128,0,0.094491,660,3792,1186,0,0
5285,1024,4,4,2,1,256,0,0.094491,660,3792,1186,0,0
5286,1024,4,4,2,1,512,0,0.094491,660,3792,1186,0,0
5287,1024,4,4,2,1,1024,0,0.094491,660,3792,1186,0,0
5288,1024,4,4,2,2,8,0,0.137307,818,4911,1721,0,0
5289,1024,4,4,2,2,16,0,0.091298,567,3461,1172,0,0
5290,1024,4,4,2,2,32,0,0.091298,567,3461,1172,0,0
5291,1024,4,4,2,2,64,0,0.091298,567,3461,1172,0,0
5292,1024,4,4,2,2,128,0,0.091298,567,3461,1172,0,0
5293,1024,4,4,2,2,256,0,0.091298,567,3461,1172,0,0
5294,1024,4,4,2,2,512,0,0.091298,567,3461,1172,0,0
5295,1024,4,4,2,2,1024,0,0.091298,567,3461,1172,0,0
5296,1024,4,4,2,3,8,0,0.135420,906,5330,1715,0,0
5297,1024,4,4,2,3,16,0,0.099810,789,4676,1402,0,0
5298,1024,4,4,2,3,32,0,0.099810,789,4676,1402,0,0
5299,1024,4,4,2,3,64,0,0.099810,789,4676,1402,0,0
5300,1024,4,4,2,3,128,0,0.099810,789,4676,1402,0,0
5301,1024,4,4,2,3,256,0,0.099810,789,4676,1402,0,0
5302,1024,4,4,2,3,512,0,0.099810,789,4676,1402,0,0
5303,1024,4,4,2,3,1024,0,0.099810,789,4676,1402,0,0
5304,1024,4,4,2,4,8,0,0.139032,799,4764,1711,0,0
5305,1024,4,4,2,4,16,0,0.098345,555,3330,1170,0,0
5306,1024,4,4,2,4,32,0,0.098345,555,3330,1170,0,0
5307,1024,4,4,2,4,64,0,0.098345,555,3330,1170,0,0
5308,1024,4,4,2,4,128,0,0.098345,555,3330,1170,0,0
5309,1024,4,4,2,4,256,0,0.098345,555,3330,1170,0,0
5310,1024,4,4,2,4,512,0,0.098345,555,3330,1170,0,0
5311,1024,4,4,2,4,1024,0,0.098345,555,3330,1170,0,0
5312,1024,4,4,3,1,8,0,0.264722,956,5837,1558,0,0
5313,1024,4,4,3,1,16,0,0.150965,927,5559,1266,0,0
5314,1024,4,4,3,1,32,0,0.150965,927,5559,1266,0,0
5315,1024,4,4,3,1,64,0,0.150965,927,5559,1266,0,0
5316,1024,4,4,3,1,128,0,0.150965,927,5559,1266,0,0
5317,1024,4,4,3,1,256,0,0.150965,927,5559,1266,0,0
5318,1024,4,4,3,1,512,0,0.150965,927,5559,1266,0,0
5319,1024,4,4,3,1,1024,0,0.150965,927,5559,1266,0,0
5320,1024,4,4,3,2,8,0,0.261984,875,5467,1541,0,0
5321,1024,4,4,3,2,16,0,0.151997,895,5371,1249,0,0
5322,1024,4,4,3,2,32,0,0.151997,895,5371,1249,0,0
5323,1024,4,4,3,2,64,0,0.151997,895,5371,1249,0,0
5324,1024,4,4,3,2,128,0,0.151997,895,5371,1249,0,0
5325,1024,4,4,3,2,256,0,0.151997,895,5371,1249,0,0
5326,1024,4,4,3,2,512,0,0.151997,895,5371,1249,0,0
5327,1024,4,4,3,2,1024,0,0.151997,895,5371,1249,0,0
5328,1024,4,4,3,3,8,0,0.262724,963,5739,1545,0,0
5329,1024,4,4,3,3,16,0,0.150670,1040,6191,1452,0,0
5330,1024,4,4,3,3,32,0,0.150670,1040,6191,1452,0,0
5331,1024,4,4,3,3,64,0,0.150670,1040,6191,1452,0,0
5332,1024,4,4,3,3,128,0,0.150670,1040,6191,1452,0,0
5334,1024,4,4,3,3,512,0,0.150670,1040,6191,1452,0,0
5335,1024,4,4,3,3,1024,0,0.150670,1040,6191,1452,0,0
5336,1024,4,4,3,4,8,0,0.259000,902,5597,1541,0,0
5337,1024,4,4,3,4,16,0,0.152586,889,5353,1246,0,0
5338,1024,4,4,3,4,32,0,0.152586,889,5353,1246,0,0
5339,1024,4,4,3,4,64,0,0.152586,889,5353,1246,0,0
5340,1024,4,4,3,4,128,0,0.152586,889,5353,1246,0,0
5341,1024,4,4,3,4,256,0,0.152586,889,5353,1246,0,0
5342,1024,4,4,3,4,512,0,0.152586,889,5353,1246,0,0
5343,1024,4,4,3,4,1024,0,0.152586,889,5353,1246,0,0
5344,1024,4,4,4,1,8,0,0.249968,1104,6533,1894,0,0
5345,1024,4,4,4,1,16,0,0.238976,1134,6643,1375,0,0
5346,1024,4,4,4,1,32,0,0.238976,1134,6643,1375,0,0
5347,1024,4,4,4,1,64,0,0.238976,1134,6643,1375,0,0
5348,1024,4,4,4,1,128,0,0.238976,1134,6643,1375,0,0
5349,1024,4,4,4,1,256,0,0.238976,1134,6643,1375,0,0
5350,1024,4,4,4,1,512,0,0.238976,1134,6643,1375,0,0
5351,1024,4,4,4,1,1024,0,0.238976,1134,6643,1375,0,0
5352,1024,4,4,4,2,8,0,0.256290,1008,6080,1876,0,0
5353,1024,4,4,4,2,16,0,0.231774,1060,6580,1375,0,0
5354,1024,4,4,4,2,32,0,0.231774,1060,6580,1375,0,0
5355,1024,4,4,4,2,64,0,0.231774,1060,6580,1375,0,0
5356,1024,4,4,4,2,128,0,0.231774,1060,6580,1375,0,0
5357,1024,4,4,4,2,256,0,0.231774,1060,6580,1375,0,0
5358,1024,4,4,4,2,512,0,0.231774,1060,6580,1375,0,0
5359,1024,4,4,4,2,1024,0,0.231774,1060,6580,1375,0,0
5360,1024,4,4,4,3,8,0,0.256072,1119,6669,1877,0,0
5361,1024,4,4,4,3,16,0,0.250915,1163,7189,1435,0,0
5362,1024,4,4,4,3,32,0,0.250915,1163,7189,1435,0,0
5363,1024,4,4,4,3,64,0,0.250915,1163,7189,1435,0,0
5364,1024,4,4,4,3,128,0,0.250915,1163,7189,1435,0,0
5365,1024,4,4,4,3,256,0,0.250915,1163,7189,1435,0,0
5366,1024,4,4,4,3,512,0,0.250915,1163,7189,1435,0,0
5367,1024,4,4,4,3,1024,0,0.250915,1163,7189,1435,0,0
5368,1024,4,4,4,4,8,0,0.252485,1016,6000,1875,0,0
5369,1024,4,4,4,4,16,0,0.248640,941,6304,1366,0,0
5370,1024,4,4,4,4,32,0,0.248640,941,6304,1366,0,0
5371,1024,4,4,4,4,64,0,0.248640,941,6304,1366,0,0
5372,1024,4,4,4,4,128,0,0.248640,941,6304,1366,0,0
5373,1024,4,4,4,4,256,0,0.248640,941,6304,1366,0,0
5374,1024,4,4,4,4,512,0,0.248640,941,6304,1366,0,0
5375,1024,4,4,4,4,1024,0,0.248640,941,6304,1366,0,0
5376,2048,1,1,1,1,16,0,0.158324,318,1845,1214,0,0
5377,2048,1,1,1,1,32,0,0.158324,318,1845,1214,0,0
5378,2048,1,1,1,1,64,0,0.158324,318,1845,1214,0,0
5379,2048,1,1,1,1,128,0,0.158324,318,1845,1214,0,0
5380,2048,1,1,1,1,256,0,0.158324,318,1845,1214,0,0
5381,2048,1,1,1,1,512,0,0.158324,318,1845,1214,0,0
5382,2048,1,1,1,1,1024,0,0.158324,318,1845,1214,0,0
5383,2048,1,1,1,1,2048,0,0.158324,318,1845,1214,0,0
5384,2048,1,1,1,2,16,0,0.166992,262,1684,1195,0,0
5385,2048,1,1,1,2,32,0,0.166992,262,1684,1195,0,0
5386,2048,1,1,1,2,64,0,0.166992,262,1684,1195,0,0
5387,2048,1,1,1,2,128,0,0.166992,262,1684,1195,0,0
5388,2048,1,1,1,2,256,0,0.169915,264,1685,1195,0,0
5389,2048,1,1,1,2,512,0,0.166992,262,1684,1195,0,0
5390,2048,1,1,1,2,1024,0,0.166992,262,1684,1195,0,0
5391,2048,1,1,1,2,2048,0,0.166992,262,1684,1195,0,0
5392,2048,1,1,1,3,16,0,0.151998,345,2078,1431,0,0
5393,2048,1,1,1,3,32,0,0.151998,345,2078,1431,0,0
5394,2048,1,1,1,3,64,0,0.151998,345,2078,1431,0,0
5395,2048,1,1,1,3,128,0,0.151998,345,2078,1431,0,0
5396,2048,1,1,1,3,256,0,0.151998,345,2078,1431,0,0
5397,2048,1,1,1,3,512,0,0.151998,345,2078,1431,0,0
5398,2048,1,1,1,3,1024,0,0.151998,345,2078,1431,0,0
5399,2048,1,1,1,3,2048,0,0.151998,345,2078,1431,0,0
5400,2048,1,1,1,4,16,0,0.141969,270,1741,1193,0,0
5401,2048,1,1,1,4,32,0,0.141969,270,1741,1193,0,0
5402,2048,1,1,1,4,64,0,0.141969,270,1741,1193,0,0
5403,2048,1,1,1,4,128,0,0.141969,270,1741,1193,0,0
5404,2048,1,1,1,4,256,0,0.141969,270,1741,1193,0,0
5405,2048,1,1,1,4,512,0,0.141969,270,1741,1193,0,0
5406,2048,1,1,1,4,1024,0,0.141969,270,1741,1193,0,0
5407,2048,1,1,1,4,2048,0,0.141969,270,1741,1193,0,0
5408,2048,1,1,2,1,16,0,0.382695,461,2587,1210,0,0
5409,2048,1,1,2,1,32,0,0.382695,461,2587,1210,0,0
5410,2048,1,1,2,1,64,0,0.382695,461,2587,1210,0,0
5411,2048,1,1,2,1,128,0,0.382695,461,2587,1210,0,0
5412,2048,1,1,2,1,256,0,0.382695,461,2587,1210,0,0
5413,2048,1,1,2,1,512,0,0.382695,461,2587,1210,0,0
5414,2048,1,1,2,1,1024,0,0.382695,461,2587,1210,0,0
5415,2048,1,1,2,1,2048,0,0.382695,461,2587,1210,0,0
5416,2048,1,1,2,2,16,0,0.327412,431,2772,1201,0,0
5417,2048,1,1,2,2,32,0,0.327412,431,2772,1201,0,0
5418,2048,1,1,2,2,64,0,0.327412,431,2772,1201,0,0
5419,2048,1,1,2,2,128,0,0.327412,431,2772,1201,0,0
5420,2048,1,1,2,2,256,0,0.336017,430,2772,1201,0,0
5421,2048,1,1,2,2,512,0,0.327412,431,2772,1201,0,0
5422,2048,1,1,2,2,1024,0,0.327412,431,2772,1201,0,0
5423,2048,1,1,2,2,2048,0,0.327412,431,2772,1201,0,0
5424,2048,1,1,2,3,16,0,0.382946,474,2858,1424,0,0
5425,2048,1,1,2,3,32,0,0.382946,474,2858,1424,0,0
5426,2048,1,1,2,3,64,0,0.382946,474,2858,1424,0,0
5427,2048,1,1,2,3,128,0,0.382946,474,2858,1424,0,0
5428,2048,1,1,2,3,256,0,0.382946,474,2858,1424,0,0
5429,2048,1,1,2,3,512,0,0.382946,474,2858,1424,0,0
5430,2048,1,1,2,3,1024,0,0.382946,474,2858,1424,0,0
5431,2048,1,1,2,3,2048,0,0.382946,474,2858,1424,0,0
5432,2048,1,1,2,4,16,0,0.367876,400,2495,1189,0,0
5433,2048,1,1,2,4,32,0,0.367876,400,2495,1189,0,0
5434,2048,1,1,2,4,64,0,0.367876,400,2495,1189,0,0
5435,2048,1,1,2,4,128,0,0.367876,400,2495,1189,0,0
5436,2048,1,1,2,4,256,0,0.367876,400,2495,1189,0,0
5437,2048,1,1,2,4,512,0,0.367876,400,2495,1189,0,0
5438,2048,1,1,2,4,1024,0,0.367876,400,2495,1189,0,0
5439,2048,1,1,2,4,2048,0,0.367876,400,2495,1189,0,0
5440,2048,1,1,3,1,16,0,0.581891,669,4225,1308,0,0
5441,2048,1,1,3,1,32,0,0.581891,669,4225,1308,0,0
5442,2048,1,1,3,1,64,0,0.581891,669,4225,1308,0,0
5443,2048,1,1,3,1,128,0,0.581891,669,4225,1308,0,0
5444,2048,1,1,3,1,256,0,0.581891,669,4225,1308,0,0
5445,2048,1,1,3,1,512,0,0.581891,669,4225,1308,0,0
5446,2048,1,1,3,1,1024,0,0.581891,669,4225,1308,0,0
5447,2048,1,1,3,1,2048,0,0.581891,669,4225,1308,0,0
5448,2048,1,1,3,2,16,0,0.558624,701,4174,1294,0,0
5449,2048,1,1,3,2,32,0,0.558624,701,4174,1294,0,0
5450,2048,1,1,3,2,64,0,0.558624,701,4174,1294,0,0
5451,2048,1,1,3,2,128,0,0.558624,701,4174,1294,0,0
5452,2048,1,1,3,2,256,0,0.558624,701,4174,1294,0,0
5453,2048,1,1,3,2,512,0,0.558624,701,4174,1294,0,0
5454,2048,1,1,3,2,1024,0,0.558624,701,4174,1294,0,0
5455,2048,1,1,3,2,2048,0,0.558624,701,4174,1294,0,0
5456,2048,1,1,3,3,16,0,0.584711,687,4389,1496,0,0
5457,2048,1,1,3,3,32,0,0.584711,687,4389,1496,0,0
5458,2048,1,1,3,3,64,0,0.584711,687,4389,1496,0,0
