Parameter,Throughput_Value,Tool,Resource_Type,Resource_Value,Parameter3,FF_Value,Flow
Throughput,3.167584210226229,vivado,DSP,72,FF,7639,None
Throughput,3.167584210226229,vivado,BRAM,4,FF,7639,None
Throughput,2.976730894596936,vivado,CLB,2442,FF,10765,None
Throughput,2.976730894596936,vivado,LUT,13097,FF,10765,None
Throughput,2.976730894596936,vivado,FF,10765,FF,10765,None
Throughput,2.976730894596936,vivado,DSP,120,FF,10765,None
Throughput,2.976730894596936,vivado,BRAM,4,FF,10765,None
Throughput,2.961146792929966,vivado,CLB,2781,FF,10760,None
Throughput,2.961146792929966,vivado,LUT,13658,FF,10760,None
Throughput,2.961146792929966,vivado,FF,10760,FF,10760,None
Throughput,2.961146792929966,vivado,DSP,132,FF,10760,None
Throughput,2.961146792929966,vivado,BRAM,4,FF,10760,None
Throughput,2.99332189884368,vivado,CLB,2681,FF,10765,None
Throughput,2.99332189884368,vivado,LUT,14124,FF,10765,None
Throughput,2.99332189884368,vivado,FF,10765,FF,10765,None
Throughput,2.99332189884368,vivado,DSP,132,FF,10765,None
Throughput,2.99332189884368,vivado,BRAM,4,FF,10765,None
Throughput,2.7695384010347,vivado,CLB,2758,FF,10760,None
Throughput,2.7695384010347,vivado,LUT,14716,FF,10760,None
Throughput,2.7695384010347,vivado,FF,10760,FF,10760,None
Throughput,2.7695384010347,vivado,DSP,132,FF,10760,None
Throughput,2.7695384010347,vivado,BRAM,4,FF,10760,None
Throughput,2.828606260837098,vivado,CLB,3145,FF,10771,None
Throughput,2.828606260837098,vivado,LUT,16829,FF,10771,None
Throughput,2.828606260837098,vivado,FF,10771,FF,10771,None
Throughput,2.828606260837098,vivado,DSP,132,FF,10771,None
Throughput,2.828606260837098,vivado,BRAM,4,FF,10771,None
Throughput,3.149060792618602,vivado,CLB,3512,FF,10801,None
Throughput,3.149060792618602,vivado,LUT,19642,FF,10801,None
Throughput,3.149060792618602,vivado,FF,10801,FF,10801,None
