n,knob_UNROLL_F,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_array_partition1,knob_array_partition2,obj1,obj2,lut,ff,dsp,bram
3310,32,3,3,2,4,2,0.002571,1851,9677,4817,61,61
3311,32,3,3,2,4,4,0.002025,1903,9510,4690,61,61
3313,32,3,3,2,4,16,0.004748,15534,64568,74867,64,64
3314,32,3,3,2,4,32,0.004756,14849,65138,74777,64,64
3315,32,3,3,2,8,2,0.002682,2247,12390,4968,61,61
3316,32,3,3,2,8,4,0.001956,2331,12452,4846,61,61
3317,32,3,3,2,8,8,0.004764,17384,70532,79681,64,64
3320,32,3,3,2,16,2,0.003152,3096,18332,5392,61,61
3321,32,3,3,2,16,4,0.002009,3140,18325,5197,61,61
3323,32,3,3,2,16,16,0.004731,16637,74552,75408,64,64
3324,32,3,3,2,16,32,0.004799,16402,74615,75289,64,64
3325,32,3,3,2,32,2,0.003054,5870,32938,6067,61,61
3326,32,3,3,2,32,4,0.002328,5900,32709,5900,61,61
3327,32,3,3,2,32,8,0.004672,18696,86049,80557,64,64
3330,32,3,3,3,2,2,0.003454,2855,13035,7557,88,88
3331,32,3,3,3,2,4,0.003594,2959,13153,8628,88,88
3334,32,3,3,3,2,32,0.004529,13952,60198,71858,91,91
3335,32,3,3,3,4,2,0.002978,2678,12786,6514,88,88
3336,32,3,3,3,4,4,0.002648,2764,13111,8376,88,88
3340,32,3,3,3,8,2,0.003067,3354,17288,6705,88,88
3341,32,3,3,3,8,4,0.002682,3436,17362,8538,88,88
3344,32,3,3,3,8,32,0.004264,15448,65078,71241,91,91
3345,32,3,3,3,16,2,0.003007,4537,25785,6807,88,88
3346,32,3,3,3,16,4,0.003050,4613,26122,8913,88,88
3350,32,3,3,3,32,2,0.003456,8439,46858,7893,88,88
3351,32,3,3,3,32,4,0.003180,8563,47148,9519,88,88
3354,32,3,3,3,32,32,0.004440,19615,92298,72511,91,91
3355,32,3,3,4,2,2,0.002837,2800,12575,6048,115,115
3356,32,3,3,4,2,4,0.001755,2987,13490,7567,118,118
3357,32,3,3,4,2,8,0.004533,16203,64996,76308,124,124
3360,32,3,3,4,4,2,0.002688,2778,14576,6224,115,115
3361,32,3,3,4,4,4,0.001749,3008,15442,7573,118,118
3363,32,3,3,4,4,16,0.004562,17369,70207,91002,124,124
3364,32,3,3,4,4,32,0.004522,17082,75272,76712,124,124
3365,32,3,3,4,8,2,0.002482,3549,20064,6394,115,115
3366,32,3,3,4,8,4,0.001967,3821,20929,7727,118,118
3367,32,3,3,4,8,8,0.004555,16607,71966,76960,124,124
3370,32,3,3,4,16,2,0.002902,5157,31085,6800,115,115
3371,32,3,3,4,16,4,0.001802,5360,31816,8032,118,118
3374,32,3,3,4,16,32,0.004527,19599,93922,77217,124,124
3375,32,3,3,4,32,2,0.003085,10671,59214,7880,115,115
3376,32,3,3,4,32,4,0.002135,10825,59846,8919,118,118
3377,32,3,3,4,32,8,0.004499,21770,110715,78075,124,124
3380,32,3,4,1,2,2,0.003969,1626,7394,4587,43,43
3381,32,3,4,1,2,4,0.003959,1591,7489,4596,43,43
3383,32,3,4,1,2,16,0.007136,19319,86558,92938,43,43
3384,32,3,4,1,2,32,0.007116,17829,83374,92919,43,43
3385,32,3,4,1,4,2,0.003817,1589,7989,4596,43,43
3386,32,3,4,1,4,4,0.004083,1563,8090,4604,43,43
3387,32,3,4,1,4,8,0.007182,20978,85759,92777,43,43
3390,32,3,4,1,8,2,0.003852,1861,9961,4731,43,43
3391,32,3,4,1,8,4,0.003970,1900,10176,4738,43,43
3393,32,3,4,1,8,16,0.007106,19767,90709,93122,43,43
3394,32,3,4,1,8,32,0.007225,19105,86691,93054,43,43
3395,32,3,4,1,16,2,0.003824,2513,14099,5093,43,43
3396,32,3,4,1,16,4,0.003904,2496,14225,5112,43,43
3397,32,3,4,1,16,8,0.007239,22272,91083,93314,43,43
3400,32,3,4,1,32,2,0.004389,4406,24346,5818,43,43
3401,32,3,4,1,32,4,0.004545,4392,24595,5813,43,43
3403,32,3,4,1,32,16,0.007209,21629,105580,94259,43,43
3405,32,3,4,2,2,2,0.003551,2368,10562,5789,79,79
3406,32,3,4,2,2,4,0.003119,2438,11010,5570,79,79
3407,32,3,4,2,2,8,0.006396,19808,88612,100465,82,82
3410,32,3,4,2,4,2,0.003346,2355,11852,5809,79,79
3411,32,3,4,2,4,4,0.002763,2347,12042,5643,79,79
3413,32,3,4,2,4,16,0.006283,18490,86596,94434,82,82
3414,32,3,4,2,4,32,0.006382,21050,88250,94401,82,82
3415,32,3,4,2,8,2,0.003826,2863,15660,5955,79,79
3416,32,3,4,2,8,4,0.002728,2925,15895,5800,79,79
3417,32,3,4,2,8,8,0.006393,19987,92242,100875,82,82
3420,32,3,4,2,16,2,0.003641,4078,23461,6501,79,79
3421,32,3,4,2,16,4,0.002597,4069,23446,6175,79,79
3423,32,3,4,2,16,16,0.006357,21666,97589,95050,82,82
3424,32,3,4,2,16,32,0.006209,20024,96694,94866,82,82
3425,32,3,4,2,32,2,0.004084,7495,42246,7170,79,79
3426,32,3,4,2,32,4,0.003077,7564,42422,7042,79,79
3427,32,3,4,2,32,8,0.006353,23673,114944,101738,82,82
3430,32,3,4,3,2,2,0.004846,3755,17200,9263,115,115
3431,32,3,4,3,2,4,0.004419,3616,16965,10673,115,115
3434,32,3,4,3,2,32,0.006072,18379,83692,90193,118,118
3435,32,3,4,3,4,2,0.004206,3547,17132,8037,115,115
3436,32,3,4,3,4,4,0.003792,3621,17336,10289,115,115
3440,32,3,4,3,8,2,0.003885,4201,22367,7968,115,115
3441,32,3,4,3,8,4,0.003883,4209,22735,10393,115,115
3445,32,3,4,3,16,2,0.004448,5846,33617,8375,115,115
3446,32,3,4,3,16,4,0.004069,5965,33705,10684,115,115
3450,32,3,4,3,32,2,0.004824,11105,60907,9400,115,115
3451,32,3,4,3,32,4,0.004307,11155,61202,11776,115,115
3455,32,3,4,4,2,2,0.003683,3739,16815,7426,151,151
3456,32,3,4,4,2,4,0.002696,3862,17136,9257,154,154
3459,32,3,4,4,2,32,0.003495,19785,86747,83935,160,160
3460,32,3,4,4,4,2,0.003412,3631,18920,7612,151,151
3461,32,3,4,4,4,4,0.002519,3910,19719,9259,154,154
3462,32,3,4,4,4,8,0.006085,19483,91551,96635,160,160
3463,32,3,4,4,4,16,0.006158,22454,93207,115833,160,160
3464,32,3,4,4,4,32,0.006091,22676,102080,96702,160,160
3465,32,3,4,4,8,2,0.003647,4628,26111,8227,151,151
3466,32,3,4,4,8,4,0.002572,4884,26944,9992,154,154
3470,32,3,4,4,16,2,0.004402,6755,40208,8452,151,151
3471,32,3,4,4,16,4,0.002580,6890,40864,10090,154,154
3474,32,3,4,4,16,32,0.006033,23844,124434,97687,160,160
3476,32,3,4,4,32,4,0.002919,13874,78067,10780,154,154
